method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
KICL,EliteOptions2_20260320_161843,0.25560343854872825,0.2299096509289702,0.8994760364233079,0.8942407663660705,0.18432404516780346,0.16267822856765457
WO_HARD,EliteOptions2_20260321_003328,0.09300567695678374,0.2299096509289702,0.5588924135515564,0.8942407663660705,0.1097551708588667,0.16267822856765457
WO_RL_COMPLETION,EliteOptions2_20260321_162411,0.24060965599565365,0.2299096509289702,0.864999725077375,0.8942407663660705,0.185508721288926,0.16267822856765457
WO_REGIME_SPLIT,EliteOptions2_20260321_225234,0.1937975163562633,0.2299096509289702,0.7473268144818919,0.8942407663660705,0.19610439206669872,0.16267822856765457
