method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
KICL,intocryptoverse_20260320_161843,-0.14438491910502016,-0.1010936418518893,-0.24957787915123766,-0.9043063136980357,0.39873400200238485,0.20065232001554334
WO_HARD,intocryptoverse_20260321_003328,-0.05867099557745503,-0.1010936418518893,-0.6337044904346347,-0.9043063136980357,0.14305092582440052,0.20065232001554334
WO_RL_COMPLETION,intocryptoverse_20260321_162411,-0.16254286639676008,-0.1010936418518893,-0.32621521711481555,-0.9043063136980357,0.41149412791443296,0.20065232001554334
WO_REGIME_SPLIT,intocryptoverse_20260321_225233,-0.1467797751527593,-0.1010936418518893,-0.25976588327822664,-0.9043063136980357,0.40041693808648077,0.20065232001554334
