date,KICL,WO_HARD,WO_RL_COMPLETION,WO_REGIME_SPLIT,Baseline
2025-03-25,1.0,1.0,1.0,1.0,1.0
2025-03-26,0.9666413773164148,0.9671190755618192,0.9666413773164148,0.9666413773164148,0.9666413773164148
2025-03-27,0.9626978347880728,0.9633742383915618,0.9626978347880728,0.9626978347880728,0.9626978347880728
2025-03-28,0.9235558841243204,0.9251522386043616,0.9235558841243204,0.9235558841243204,0.9235558841243204
2025-03-31,0.9117670004527416,0.919287250074319,0.9117670004527416,0.9117670004527416,0.9117670004527416
2025-04-01,0.9209201506689456,0.9379583968062104,0.9209201506689456,0.9209201506689456,0.9209201506689456
2025-04-02,0.9393222427736116,0.9548796406848872,0.9393222427736116,0.9393222427736116,0.9393222427736116
2025-04-03,0.8549792840655187,0.8799472396244685,0.8549792840655187,0.8549792840655187,0.8549792840655187
2025-04-04,0.8415695862398419,0.8400955646576074,0.8415695862398419,0.8415695862398419,0.8415695862398419
2025-04-07,0.8372640303933544,0.8320571195547869,0.8345142744734856,0.8369138495335549,0.8345275730273758
2025-04-08,0.8123577681585425,0.8079411953523286,0.8086893767465811,0.8136086703382841,0.8087300626344766
2025-04-09,0.915260279002,0.9137054884482506,0.9082346311973992,0.9142892599594457,0.9082483679853935
2025-04-10,0.8866855023392167,0.8848841353415826,0.8798791979514928,0.8857447988832915,0.8798925058717016
2025-04-11,0.902748875888774,0.9051748018845732,0.8958192671168196,0.9017911304591476,0.8958328161259973
2025-04-14,0.9048245909015186,0.9137333312040984,0.9006616246008547,0.9036361846907254,0.9006747071400243
2025-04-15,0.9011793011246136,0.9078173564551472,0.8963734141668029,0.9000815044980539,0.8963905555675463
2025-04-16,0.867353663004286,0.8779539200814028,0.8644521956254673,0.8660221112702178,0.8644629093296384
2025-04-17,0.8681618094099193,0.8807845372534363,0.871293040598998,0.8659359100243753,0.8712938349976221
2025-04-21,0.8390077051690706,0.8744760479685637,0.841629323435391,0.8409904883674146,0.8416398395331424
2025-04-22,0.866870396174797,0.8935078876063411,0.8657379919795144,0.8672508435995748,0.865773372074153
2025-04-23,0.9059190627042496,0.9215248301804748,0.904735648722506,0.9063166475981204,0.9047726225334872
2025-04-24,0.9373500063318704,0.9466732271115148,0.936125533695243,0.9377613854695108,0.9361637903159324
2025-04-25,0.9855291357721668,0.9716807034933514,0.98424172610534,0.9859616595074364,0.9842819490893596
2025-04-28,0.977611796406032,0.9675503201319556,0.9763347292637082,0.9780408454219128,0.9763746291126696
2025-04-29,0.9849530215380984,0.971241668733882,0.9836663644568694,0.9853852924314462,0.983706563927598
2025-04-30,0.9683518239785336,0.9643368280471613,0.9670868532599328,0.9687768090274372,0.967126375176158
2025-05-01,1.0040941252994653,0.981006888312216,1.0050420859997833,1.0037685890810766,1.0050995259435476
2025-05-02,1.0226967067015311,0.9962265652954124,1.0255697742971406,1.0237379296082472,1.0256296746468974
2025-05-05,1.0195784023688463,0.993241709033074,1.0224427096945998,1.0212817341815776,1.0225024274022116
2025-05-06,1.0094658082394614,0.9831601817713091,1.012301706197794,1.0110395140997024,1.0123608316008437
2025-05-07,1.0138070411090283,0.9798393553719223,1.0166551349172164,1.0153571323920318,1.0167145145905354
2025-05-08,1.0512683403606775,0.9981978997745072,1.0542216744070163,1.052940818368114,1.054283248225396
2025-05-09,1.062452805674836,0.9981098039835954,1.0654375603023285,1.0641430772099043,1.0654997892058176
2025-05-12,1.09405119345371,1.0368049165365374,1.0971247176092611,1.0957917353209112,1.0971887972613323
2025-05-13,1.1032770092052495,1.0571311696760044,1.1063764514967496,1.1050322285561651,1.1064410715139033
2025-05-14,1.0974310287361198,1.053077952485409,1.100514047881891,1.0991769476321551,1.1005783254942316
2025-05-15,1.070915206451051,1.044348040664368,1.0739237345485193,1.072618940941908,1.0739864591031267
2025-05-16,1.0731074491269748,1.0496848046378362,1.0761221359040911,1.0748146712884117,1.0761849888605035
2025-05-19,1.0760826868164135,1.0445821846182652,1.0791057319454624,1.077794642326522,1.079168759164466
2025-05-20,1.0651736412461588,1.0391715064283935,1.068166039532286,1.0668682413978894,1.0682284277977845
2025-05-21,1.049775615414309,1.0197195629879083,1.052724755940082,1.0514457186240382,1.052786242328096
2025-05-22,1.0601105761450338,1.0227643787790064,1.063088750733968,1.0617971213932669,1.0631508424507747
2025-05-23,1.0551272139358467,1.0099588221755218,1.059186062285834,1.0565674426728366,1.0592388043618075
2025-05-27,1.0745905637179105,1.030512251613908,1.0780467413773818,1.0762047229810705,1.0781060683935024
2025-05-28,1.0674559113663062,1.025687763633126,1.0712793888126957,1.0689744110402146,1.0713350915703594
2025-05-29,1.049554206971053,1.0191950170493933,1.0551979061572994,1.050637269831596,1.0552370709786387
2025-05-30,1.0504632091120796,1.0196531739446992,1.0580268207479846,1.0511314700910646,1.0580501333888548
2025-06-02,1.0532155242254355,1.0248552478355473,1.0617720350969913,1.0536747518325411,1.061787322057695
2025-06-03,1.0458707820110642,1.0285786639175003,1.0554735908404502,1.0460875051346796,1.0554795717133387
2025-06-04,1.035759898628607,1.0298574241498388,1.0498310299269968,1.0346436954308356,1.0498074263520525
2025-06-05,0.9901995493175384,1.0198150685749443,1.0253773324731237,0.9879482244926282,1.025258913594003
2025-06-06,1.0115212408543035,1.036448344987332,1.046469992808026,1.0088834540872187,1.046379395505462
2025-06-09,1.0333892113806706,1.0495950109798708,1.0591366198631542,1.029082574429313,1.0590618606072644
2025-06-10,1.050127828786588,1.0600665896909447,1.0694345355787025,1.046951659297357,1.0694062701164049
2025-06-11,1.0495448487126506,1.049452192719836,1.0657281745735492,1.0459042777520655,1.0656979124622086
2025-06-12,1.0474833414161298,1.04475348610826,1.063278330031211,1.0417604916413024,1.0632754649060885
2025-06-13,1.0296116406175917,1.0261641678461098,1.0503261397276964,1.02445161483132,1.050269520422639
2025-06-16,1.0438069669178156,1.0422031407051882,1.0674734816560518,1.037935012711788,1.0673984548809394
2025-06-17,1.0322885809528504,1.0252121872978557,1.054124105841248,1.025623903913262,1.054074610943543
2025-06-18,1.022186010743278,1.022269979587091,1.0482077075946066,1.0132909077859509,1.0481440176264367
2025-06-20,1.0171441569935007,1.0137631979693251,1.041899499478219,1.008162870451467,1.0418298830955854
2025-06-23,1.0259911997179467,1.0206434269030706,1.052963201273759,1.0181603251131304,1.0529031346617517
2025-06-24,1.0459261511209408,1.0472487046093244,1.072337761881698,1.036481756800853,1.0722716582642884
2025-06-25,1.0465761901818302,1.0481631537183596,1.0729762200980482,1.0376391614009104,1.0729095042913044
2025-06-26,1.0524561318235852,1.057385921596226,1.0779373531584793,1.0448453432513096,1.0778567583499958
2025-06-27,1.059042777990075,1.066568637919223,1.084979520783582,1.05454057058229,1.0848822112402516
2025-06-30,1.051848263353817,1.064857877005674,1.0808206947885068,1.0455031727347146,1.0807475802310902
2025-07-01,1.0390982495331278,1.0621869104106263,1.0648069315496251,1.0366353562534822,1.0647164202009205
2025-07-02,1.0427332287892104,1.0597956115688123,1.070016426443675,1.0389929021799953,1.0699124586650823
2025-07-03,1.051832014215716,1.0708073442236834,1.0810854991308434,1.0469230284257836,1.0809971028395384
2025-07-07,1.0325634308758749,1.0681767867996257,1.0632718617769945,1.02830290991512,1.0632028133253135
2025-07-08,1.0338063068455,1.065996830004597,1.0646010949118891,1.0280485601400993,1.0645433789742196
2025-07-09,1.0347733324182442,1.0693057570454998,1.0684488563671886,1.0282149870581478,1.068396593630202
2025-07-10,1.0405036786731128,1.0697438339297904,1.0641315148747383,1.036424788372451,1.0640134109728578
2025-07-11,1.046173212425923,1.069425056761553,1.0684785682725817,1.0457211291777413,1.0683203103430543
2025-07-14,1.049102331840111,1.0772985392642576,1.070993759901668,1.0474812466806387,1.0708405998800192
2025-07-15,1.047293754624924,1.075885015499744,1.068351254578187,1.048453057111166,1.0681707210672378
2025-07-16,1.0421481713936749,1.0810601974316008,1.06300537202085,1.0448270649123854,1.062813141003101
2025-07-17,1.0479458539394957,1.0900914378822577,1.0693831253632593,1.0534726209266905,1.0691712855462403
2025-07-18,1.0504210757249628,1.0877362936426969,1.0671400874690324,1.0522346974657677,1.066944767402954
2025-07-21,1.056051115551016,1.0968042618512928,1.075258237023479,1.0573092550665388,1.0750355625574362
2025-07-22,1.0457259760234994,1.0865929143175783,1.065395074172611,1.0445257092793945,1.0651640683340702
2025-07-23,1.0519134671429249,1.0888625709109463,1.0698625783621096,1.0512180767966055,1.0696512387168386
2025-07-24,1.039270574485681,1.0890944834654352,1.0655232975172189,1.0448581332147833,1.0652836460904953
2025-07-25,1.0478462148534642,1.093390519442769,1.071679076713436,1.0512868594676403,1.0714471428621468
2025-07-28,1.055781889395417,1.098942956905981,1.0774005773690185,1.0585795847277355,1.0771689233357329
