date,KICL,WO_HARD,WO_RL_COMPLETION,WO_REGIME_SPLIT,Baseline
2025-04-04,1.0,1.0,1.0,1.0,1.0
2025-04-07,0.9864169242310163,0.9929786724941276,1.0095666160403811,0.990215494373996,1.00953762926084
2025-04-08,0.9749790225039112,0.981025142915372,0.9978602843082508,0.9787335466953956,0.997831633642099
2025-04-09,1.0715789333837509,1.0706380781573797,1.0967272468887934,1.075705451940162,1.0966957575443388
2025-04-10,1.0391539423190312,1.038816773207125,1.0635412910315702,1.0431555962265104,1.0635107545256617
2025-04-11,1.0648339130997544,1.062804044029474,1.0896673639662569,1.068400345030013,1.089630070201441
2025-04-14,1.0733096710828796,1.0706114112579146,1.0982775372357327,1.0765393921321644,1.0982369942571568
2025-04-15,1.0686832966285933,1.0644229125038294,1.0933073533557078,1.071683687455717,1.0932682586745088
2025-04-16,1.0393775414839588,1.040538735235125,1.0640163568243763,1.0428135558663485,1.0639793768259362
2025-04-17,1.0390990309151946,1.0394430661441312,1.0633388603389624,1.0421052796010466,1.0633049367351992
2025-04-21,1.0162765669278315,1.0169740911894838,1.03989817043894,1.01920118180595,1.0398668544498455
2025-04-22,1.0453043418454524,1.044093928383229,1.069608760480615,1.0481308726408376,1.0695755247706589
2025-04-23,1.065379664603136,1.0620392992975918,1.0900612135682468,1.068169398260125,1.0900260619346755
2025-04-24,1.0500175814556134,1.0613012125571728,1.0904191523187796,1.0527670889642893,1.0904081523317637
2025-04-25,1.0727556382631396,1.0673539405543866,1.1140321022991673,1.0755646861633568,1.1140208641082066
2025-04-28,1.0707055105391727,1.0667378069144764,1.1119030917241115,1.073509190108735,1.1118918750102946
2025-04-29,1.0737825679701274,1.071284126666898,1.1150985452238964,1.076594304921452,1.1150872962748173
2025-04-30,1.0639557295606472,1.0700975701797502,1.10489359913758,1.0667417345942685,1.1048824531344863
2025-05-01,1.094821074528894,1.0737983266292228,1.136946551288767,1.0976879015404009,1.1369350819402368
2025-05-02,1.1278207112108982,1.0935777112041665,1.1712159163861935,1.1307739489172766,1.17120410133338
2025-05-05,1.121509143939393,1.080038286740676,1.164313986867428,1.1195320857508524,1.1643113085839716
2025-05-06,1.1251284580179428,1.0797129295111625,1.166007992124359,1.1219889204145477,1.1660104566096543
2025-05-07,1.1479352810012509,1.0847837085596408,1.1703924950346638,1.1412006501073066,1.1704179508668875
2025-05-08,1.164569281355544,1.0911060495470928,1.1846174993036704,1.156304660393032,1.1846468233758678
2025-05-09,1.1682842897860486,1.0911540363679928,1.1890995701207778,1.1603620165111057,1.1891280900406838
2025-05-12,1.2294447910977109,1.120884198433856,1.2545464741909758,1.2227836864501642,1.2545724032775023
2025-05-13,1.2373240714999385,1.126018809303797,1.2639293046485018,1.2313233590305253,1.2639536801592972
2025-05-14,1.239280184310087,1.131799864121057,1.2643379853818022,1.2324380699392423,1.26436443750276
2025-05-15,1.224568544271548,1.1333829069963015,1.252121827262651,1.219270287292766,1.2521443887691568
2025-05-16,1.227362319804587,1.1396840816736946,1.2538400889724255,1.2214564366451868,1.2538641630352396
2025-05-19,1.235278005413074,1.1417722339320184,1.2554065350077654,1.2259216731216869,1.2554391249457653
2025-05-20,1.2280743669843064,1.1339677990799273,1.246877870520528,1.218139035675026,1.2469118108199622
2025-05-21,1.2116928166765204,1.123473029249869,1.2267805577637885,1.200071404685276,1.2268184606707428
2025-05-22,1.220722876019614,1.12162248552282,1.2320423052253668,1.206975339453681,1.232085421566967
2025-05-23,1.2081019211028845,1.1124501346383386,1.2122928772357058,1.1908063072706354,1.2123444279811262
2025-05-27,1.231770058385939,1.1262401599710188,1.2327724738779409,1.2085072943970816,1.2328018429228809
2025-05-28,1.222708885771019,1.1220738778028745,1.227902988376674,1.2034498504963664,1.2279402184698365
2025-05-29,1.2133905310058466,1.1256323063248392,1.2269912038675717,1.1637316656691878,1.2270322274319867
2025-05-30,1.2189617247422513,1.126493058241083,1.2334398635028585,1.156973815753079,1.2334710687095989
2025-06-02,1.2221365559441555,1.1263671858259292,1.2333919476724138,1.1598558528272735,1.2334230706946123
2025-06-03,1.2080991513475785,1.124201610313828,1.2192252641611243,1.1465338015387687,1.2192560297057131
2025-06-04,1.2047301889319746,1.1194399176411036,1.215825274941256,1.143336523168616,1.2158559546915928
2025-06-05,1.1991952461897983,1.116138200787462,1.2179126977486066,1.1380836439356423,1.21794343017231
2025-06-06,1.2279297068269177,1.133859678349755,1.2398557949340037,1.1653537817821045,1.2398870810628793
2025-06-09,1.2277531136317277,1.13222872256581,1.2377840651625809,1.1667266377364025,1.237815299014083
2025-06-10,1.2459801643462525,1.1441467237863945,1.2537736157965258,1.1859947808312437,1.25380525312329
2025-06-11,1.2350483140253576,1.1409982343009115,1.2447814629138934,1.1755892239882002,1.2448121632515874
2025-06-12,1.2614133576747903,1.148577139520965,1.2636340888452795,1.2006849719458104,1.26366798411934
2025-06-13,1.2472083914112428,1.1344361118168722,1.2496365505182696,1.1864385177920207,1.249670070327311
2025-06-16,1.2472104066126046,1.1321779686990094,1.2532897272866297,1.183432441361816,1.2533161793204282
2025-06-17,1.2501126423399225,1.1332422413389742,1.2545074909810168,1.1861888870892403,1.2545384705147955
2025-06-18,1.234856619099444,1.1250243718369457,1.2340973957102332,1.177310391512299,1.234103493995565
2025-06-20,1.2461894062511003,1.12292896749158,1.2454232151565403,1.188115053261752,1.2454293694083454
2025-06-23,1.2237738096154396,1.1215130946824814,1.2230214002385185,1.1667440580847106,1.223027443791881
2025-06-24,1.1961918383144496,1.126285415553269,1.195456387082635,1.140447449289164,1.1954622944236402
2025-06-25,1.193525240325641,1.118910716924194,1.1927914285906966,1.1379051188892992,1.1927973227628246
2025-06-26,1.2036081391390372,1.130565196719398,1.202868128164042,1.1475181390294311,1.202874072130124
2025-06-27,1.213067854412031,1.1335832671474069,1.212322027347152,1.1565370169456102,1.2123280180296234
2025-06-30,1.2149416371410682,1.135952037609105,1.209855536769894,1.1568208640090194,1.2098627760932423
2025-07-01,1.2156219872006424,1.1520868187149012,1.2105654451533283,1.1584784804849306,1.210571079781958
2025-07-02,1.2208353367666107,1.160174570430203,1.2184368610921197,1.16306434382038,1.218450988970336
2025-07-03,1.2331540796921177,1.161316964196323,1.2298139504538053,1.174736006046293,1.2298293850357678
2025-07-07,1.2173234087425768,1.1571409808652908,1.2193082397459434,1.1633237245899095,1.2193423874830804
2025-07-08,1.238517619691614,1.156349057177863,1.2241784568344856,1.1955713997061352,1.2242128646658588
2025-07-09,1.2487943784380695,1.1553999158754782,1.2290781058274909,1.191488099012576,1.2291231075978886
2025-07-10,1.2645425012416054,1.1530569985596233,1.237989329612273,1.2033191907811067,1.238055775609223
2025-07-11,1.263561501268566,1.153957496307752,1.2290035350648247,1.208554199863095,1.229036552413976
2025-07-14,1.255063335745211,1.1551254077086537,1.2291471249357404,1.1927444500691178,1.229160255124911
2025-07-15,1.247752222541446,1.1535740907770309,1.2119877348284518,1.1821697892370282,1.2119962416843997
2025-07-16,1.2566993901758383,1.1546587188705724,1.2198296875051229,1.1750501736903276,1.2198208297254798
2025-07-17,1.2614066034519826,1.156318060584659,1.2301554237796144,1.1690822665320566,1.230157207211448
2025-07-18,1.232856635419154,1.155988450386091,1.2272776281806683,1.1283538223846776,1.227292870706999
2025-07-21,1.2395434368652662,1.156712676555772,1.234420529334665,1.135375384262319,1.2344261094077964
2025-07-22,1.240963458679197,1.1702965039245008,1.2364229440213823,1.1372273209508432,1.23642995801258
2025-07-23,1.2515365359962851,1.1748155796501127,1.2466153325015237,1.1462609129139558,1.246633219557167
2025-07-24,1.2635813898337431,1.1832745044269954,1.2586128244161818,1.1572925885850534,1.2586308836177953
2025-07-25,1.2632325848591928,1.1849810412104884,1.2582653909878951,1.1569731240731853,1.2582834452043612
2025-07-28,1.2601986660680704,1.1854663697831351,1.2572045546854704,1.1551178340067298,1.2572282488691702
2025-07-29,1.2543681380258938,1.1796555736376697,1.251451394788862,1.1496751054115737,1.2514168278226618
2025-07-30,1.2606088709320045,1.179814858205445,1.2535966011999955,1.154468521185269,1.2535775213048492
2025-07-31,1.2948225774542967,1.2105243172909723,1.2679380402278362,1.1908441293539302,1.267925820261248
2025-08-01,1.274053405085673,1.1812740174029122,1.2476286386657294,1.1717695919131412,1.247616614434422
2025-08-04,1.307889743742131,1.1947496034147422,1.2808452170419815,1.202966516448568,1.280832872680301
2025-08-05,1.2968972295432488,1.1922196702339884,1.270196851859119,1.1929655993982755,1.2701846101228529
2025-08-06,1.2980582727930372,1.2028859539880616,1.271447932356307,1.194140610966789,1.2714356785625418
2025-08-07,1.2943200736732765,1.1993220786970624,1.2678767791945622,1.190786593149859,1.2678645598183875
2025-08-08,1.311739005586816,1.2130966614499623,1.285143799073911,1.2070037335797377,1.2851314132839216
2025-08-11,1.310046852647479,1.213134633523247,1.2834716288810248,1.2054332356576771,1.2834592592068577
2025-08-12,1.3189759993499122,1.2240297960044044,1.2918597089494612,1.213614817658912,1.2918439073732964
2025-08-13,1.323747702784844,1.2282420301376296,1.2992012012247227,1.2206415734065232,1.299201617728264
2025-08-14,1.3324628661809357,1.237447194007531,1.310743807758029,1.2317299496301153,1.3107596366453855
2025-08-15,1.4094581227065923,1.2464888588095533,1.3864840465888506,1.3029044385026831,1.3865007901352746
2025-08-18,1.4217925583636444,1.2489101077546567,1.3986174317435225,1.3143064026370546,1.3986343218159003
2025-08-19,1.4220860295779816,1.2493529920200668,1.398906119396072,1.3145776877086524,1.3989230129547183
2025-08-20,1.4167402361950243,1.2480082949006326,1.3936474620990411,1.309636031185649,1.3936642921527571
2025-08-21,1.424902157402892,1.2474701815375704,1.4016763445198206,1.3171809189670745,1.4016932715324348
2025-08-22,1.4223495899113925,1.2621598588802554,1.3991653837131175,1.3148213231332757,1.399182280402708
2025-08-25,1.413158763197803,1.2548300836619042,1.3901243668797238,1.306325314116953,1.3901411543876143
2025-08-26,1.3941537863611266,1.2495183322630912,1.3714291699346437,1.2887570953275953,1.371445731674413
2025-08-27,1.3973666400717193,1.2575299425768711,1.374589654337831,1.2917270603746962,1.3746062542444426
2025-08-28,1.4052264828927852,1.2582655546368091,1.3815946764489897,1.2988280593496746,1.3816213823671466
2025-08-29,1.3865665439727983,1.2591181259120807,1.3629778768716727,1.2811577136038097,1.3630114980928567
2025-09-02,1.3721323755800616,1.2489361384008126,1.3487474711092229,1.267631903373584,1.3487818140570742
2025-09-03,1.3939817879058891,1.2510585382977322,1.3689661079047188,1.2854789944296936,1.369017259716737
2025-09-04,1.401208908581957,1.266460907513265,1.3760635343912853,1.2921435806530548,1.3761149514006836
2025-09-05,1.3654318327485515,1.254257514893833,1.340928495554483,1.2591512705203305,1.3409785997330583
2025-09-08,1.3722468937305767,1.259099636224222,1.3474687666815497,1.2654538210588406,1.3475373384223563
2025-09-09,1.37523362902296,1.266944255761813,1.348982184349724,1.268814929614264,1.3490262399727535
2025-09-10,1.3736308060489646,1.2647189932122311,1.349444689840281,1.2662334115740743,1.349517986482757
2025-09-11,1.3835646407351954,1.2717834436562447,1.357433531388622,1.2756031014936284,1.3575026617903898
2025-09-12,1.3839371889143854,1.2716547227920192,1.3580668898034989,1.2755726248491075,1.358134809875554
2025-09-15,1.3927078494016747,1.2809559186574575,1.3670599252754778,1.285830919839554,1.3671144278358165
2025-09-16,1.3903802607253823,1.280870521286068,1.3626097446406595,1.283125886924877,1.3626768550648285
2025-09-17,1.3916222520772354,1.2786124482699888,1.361880641325005,1.2842990083795824,1.3619326445926987
2025-09-18,1.3858921060662222,1.279923008611098,1.3587681125338138,1.2801507861099377,1.3588129117674723
2025-09-19,1.3916014335594211,1.2841493880634025,1.3678855001491528,1.2861338848823447,1.3679038070608585
2025-09-22,1.3901760362353304,1.2865157033237438,1.366484394714396,1.2848165164507497,1.3665026828745954
2025-09-23,1.4023806779811034,1.2861679224053426,1.378481042659675,1.296096185272259,1.3784994913753994
2025-09-24,1.4180596407459911,1.285459428466118,1.3938928015916932,1.3105868611263018,1.3939114565686213
