date,holdings_count,long_count,short_count,total_long_weight,total_short_weight,net_weight,total_long_allocation,total_short_allocation,composition_json,top_holdings
2024-11-13T10:54:00,52,32,0,0.9999999999999994,0.0,0.9999999999999994,10000.0,0.0,"{""NOC"": 0.0, ""LUV"": 0.0040943819832609, ""META"": 9.668733704829286e-06, ""MMM"": 5.4645999267558005e-05, ""MNST"": 1.5500205613493443e-05, ""MRNA"": 9.879755153389173e-06, ""MSFT"": 0.0, ""MTCH"": 0.0002382407792478, ""NFLX"": 0.0003199098968348, ""NKE"": 0.5006220988232424, ""NVDA"": 0.0223846866767121, ""LOW"": 0.0, ""PAYC"": 0.0683079087161347, ""PEP"": 0.0, ""PFE"": 0.0, ""PYPL"": 0.0015997927957201, ""SBUX"": 1.0669074550431944e-06, ""SMCI"": 0.0, ""TGT"": 0.0, ""TMUS"": 4.725063860228184e-05, ""TSLA"": 0.0, ""TXN"": 1.1880015906848335e-08, ""ULTA"": 1.0612477557258573e-06, ""WMT"": 6.504064869649574e-06, ""LMT"": 1.6787470325039114e-06, ""ON"": 0.0168966959551857, ""KO"": 0.0, ""AAPL"": 0.0, ""ADBE"": 0.000255239379619, ""AVGO"": 0.0021179447392071, ""AXP"": 0.0, ""BAC"": 0.0, ""BLK"": 7.863643707641266e-07, ""BMY"": 0.0, ""BRK-B"": 0.1251677353252601, ""CEG"": 8.419127430967963e-05, ""COP"": 0.0, ""CVX"": 0.0, ""DASH"": 0.0002419339688612, ""KR"": 0.0, ""DLTR"": 0.0, ""EBAY"": 7.940695848949226e-07, ""FTNT"": 6.393510028339487e-05, ""GD"": 0.0, ""GOOG"": 0.0002506554047401, ""GS"": 0.0068923308989767, ""HD"": 9.252890988850313e-08, ""HSY"": 0.2503110494116212, ""HWM"": 0.0, ""INTC"": 0.0, ""IVZ"": 1.984610876164825e-06, ""DG"": 3.431175703421396e-07}","NKE:0.501, HSY:0.250, BRK-B:0.125, PAYC:0.068, NVDA:0.022"
2024-11-16T12:30:51,54,32,0,0.9999999999999991,0.0,0.9999999999999991,10000.000000000002,0.0,"{""NVDA"": 0.0119395744191772, ""NOC"": 0.0, ""NKE"": 0.267022491362508, ""NFLX"": 0.0001706339729411, ""META"": 5.157122245008463e-06, ""MSFT"": 0.0, ""MRNA"": 5.269677150310958e-06, ""MNST"": 8.267520609407813e-06, ""MMM"": 2.914715691080411e-05, ""ON"": 0.0090123825143833, ""MTCH"": 0.0001270731886755, ""PAYC"": 0.0364341646284078, ""SMCI"": 0.0, ""PFE"": 0.0, ""POOL"": 0.2996022008378278, ""PYPL"": 0.0008532996425469, ""SBUX"": 5.690685396600001e-07, ""TGT"": 0.0, ""TMUS"": 2.5202609448740183e-05, ""TSLA"": 0.0, ""TXN"": 6.336578933150345e-09, ""ULTA"": 0.0, ""WMT"": 3.469146906537966e-06, ""LUV"": 0.0021838669933468, ""PEP"": 0.0, ""LOW"": 0.0, ""LMT"": 8.954123600222503e-07, ""AAPL"": 0.0, ""KR"": 0.0, ""ADBE"": 0.0001361399251049, ""AVGO"": 0.0011296722261373, ""AXP"": 0.0, ""BAC"": 0.0, ""BLK"": 4.194320903805844e-07, ""BMY"": 0.0, ""CEG"": 4.490605562558768e-05, ""CHTR"": 0.0, ""COP"": 0.0, ""CVX"": 0.0, ""DASH"": 0.0001290430671406, ""BRK-B"": 0.2337791500657152, ""DLTR"": 0.0, ""DG"": 1.8301251318783186e-07, ""IVZ"": 1.0585544301466584e-06, ""INTC"": 0.0, ""HWM"": 0.0, ""HSY"": 0.133511245681254, ""HD"": 4.9353194953962e-08, ""KO"": 0.0, ""GOOG"": 0.0001336949183915, ""GD"": 0.0, ""FTNT"": 3.410179015931065e-05, ""EBAY"": 4.235419079026695e-07, ""GS"": 0.0036762407657704}","POOL:0.300, NKE:0.267, BRK-B:0.234, HSY:0.134, PAYC:0.036"
2024-11-18T10:55:00,55,33,0,0.9999999999999994,0.0,0.9999999999999996,10000.000000000002,0.0,"{""ON"": 0.005105102624603, ""NVDA"": 0.006763222999768, ""NOC"": 0.0, ""NKE"": 0.1512560323873523, ""NFLX"": 9.665634383784098e-05, ""MRNA"": 2.9850311621736286e-06, ""MSFT"": 0.0, ""MNST"": 4.6831724124766845e-06, ""MMM"": 1.6510531705415885e-05, ""META"": 2.921273954625606e-06, ""MTCH"": 7.198115126481937e-05, ""PAYC"": 0.0206382883963097, ""LUV"": 0.0012370607995972, ""PFE"": 0.0, ""POOL"": 0.1697109481752492, ""PYPL"": 0.2809506455187649, ""SBUX"": 3.22351308409378e-07, ""SCHW"": 0.0, ""SMCI"": 0.0, ""TGT"": 0.0, ""TMUS"": 1.427612592322505e-05, ""TSLA"": 0.0, ""TXN"": 3.589382240600937e-09, ""ULTA"": 0.2854654209840792, ""WMT"": 1.9651131040471816e-06, ""PEP"": 0.0, ""LOW"": 0.0, ""ADBE"": 7.711704289709161e-05, ""KR"": 0.0, ""LMT"": 5.072101613481441e-07, ""AAPL"": 0.0, ""AVGO"": 0.000639907664526, ""AXP"": 0.0, ""BAC"": 0.0, ""BLK"": 2.3758910166399666e-07, ""BMY"": 0.0, ""CEG"": 2.5437227289108535e-05, ""CHTR"": 0.0, ""COP"": 0.0, ""CVX"": 0.0, ""DASH"": 7.309699734730291e-05, ""BRK-B"": 3.821087114741439e-05, ""DLTR"": 0.0, ""KO"": 0.0, ""DG"": 1.0366822090821137e-07, ""INTC"": 0.0, ""HWM"": 0.0, ""HSY"": 0.0756280161936761, ""HD"": 2.7956328383744268e-08, ""IVZ"": 5.996226847897628e-07, ""GOOG"": 7.573205838606252e-05, ""GD"": 0.0, ""FTNT"": 1.931710490185181e-05, ""EBAY"": 2.399171253786083e-07, ""GS"": 0.0020824223064273}","ULTA:0.285, PYPL:0.281, POOL:0.170, NKE:0.151, HSY:0.076"
2024-11-20T10:55:00,56,33,0,0.9999999999999994,0.0,0.9999999999999996,10000.000000000002,0.0,"{""ON"": 0.0025612123373952, ""NVDA"": 0.5016965427985798, ""NOC"": 0.0, ""NKE"": 0.0758846285261647, ""NFLX"": 4.849215354299562e-05, ""MTCH"": 3.6112694736221496e-05, ""MNST"": 2.349531408669237e-06, ""MRNA"": 1.497579814208536e-06, ""MMM"": 8.283276676373488e-06, ""META"": 1.4655930436032017e-06, ""LUV"": 0.0006206291263895, ""MSFT"": 0.0, ""PAYC"": 0.0103541579377086, ""ULTA"": 0.1432170147962536, ""PFE"": 0.0, ""POOL"": 0.0851433959745914, ""PYPL"": 0.1409519675537936, ""SBUX"": 1.617225369955837e-07, ""SCHW"": 0.0, ""SMCI"": 0.0, ""TGT"": 0.0, ""TMUS"": 7.16228302023919e-06, ""TSLA"": 0.0, ""WMT"": 9.858904505086569e-07, ""TXN"": 1.80078066089211e-09, ""LOW"": 0.0, ""PEP"": 0.0, ""LMT"": 2.544655844206737e-07, ""AVGO"": 0.000321039463003, ""KO"": 0.0, ""AAPL"": 0.0, ""ADBE"": 3.868935381232063e-05, ""AXP"": 0.0, ""BAC"": 0.0, ""BLK"": 1.1919763091144741e-07, ""BMY"": 0.0, ""BRK-B"": 1.91702619519798e-05, ""CEG"": 1.276176898932744e-05, ""CHTR"": 0.0, ""COP"": 0.0, ""CVX"": 0.0, ""DASH"": 3.667251085809882e-05, ""KR"": 0.0, ""DLTR"": 0.0, ""IVZ"": 3.008286279426265e-07, ""INTC"": 0.0, ""HWM"": 0.0, ""DG"": 5.2009988027729096e-08, ""HD"": 1.4025593299466303e-08, ""HSY"": 0.0379423142630823, ""GOOG"": 3.799451187130775e-05, ""GD"": 0.0, ""FTNT"": 9.691324746136552e-06, ""EIX"": 0.0, ""EBAY"": 1.203655923606212e-07, ""GS"": 0.0010447440717812}","NVDA:0.502, ULTA:0.143, PYPL:0.141, POOL:0.085, NKE:0.076"
2024-11-22T10:55:00,56,33,0,0.9999999999999994,0.0,0.9999999999999996,10000.0,0.0,"{""NOC"": 0.0, ""NKE"": 0.050647035593113, ""NFLX"": 3.236470776992722e-05, ""MTCH"": 2.4102390315292976e-05, ""LUV"": 0.0004142212469754, ""MRNA"": 9.99517025079662e-07, ""MNST"": 1.568127869809343e-06, ""MMM"": 5.528437271208905e-06, ""META"": 9.781683653995458e-07, ""NVDA"": 0.6674215394709376, ""MSFT"": 0.0, ""ON"": 0.0017094082811363, ""SCHW"": 0.0, ""PEP"": 0.0, ""PFE"": 0.0, ""POOL"": 0.0568265364171454, ""PYPL"": 0.0940743791762106, ""SBUX"": 1.0793710460873815e-07, ""SMCI"": 0.0, ""TGT"": 0.0, ""TMUS"": 4.780261959494597e-06, ""TSLA"": 0.0, ""TXN"": 1.2018798009421047e-09, ""ULTA"": 0.0955861204937476, ""LOW"": 0.0, ""PAYC"": 0.0069105880307107, ""WMT"": 6.580045222281839e-07, ""LMT"": 1.698358120964179e-07, ""KO"": 0.0, ""KR"": 0.0, ""AAPL"": 0.0, ""ADBE"": 2.5822108082554823e-05, ""AVGO"": 0.0002142686526284, ""AXP"": 0.0, ""BAC"": 0.0, ""BLK"": 7.955506632420685e-08, ""BRK-B"": 1.27946457440515e-05, ""CEG"": 8.517479505229393e-06, ""CHTR"": 0.0, ""COP"": 0.0, ""CVX"": 0.0, ""DASH"": 2.4476023653176993e-05, ""BMY"": 0.0, ""DLTR"": 0.0, ""DG"": 3.471258627733198e-08, ""INTC"": 0.0, ""HWM"": 0.0, ""HSY"": 0.0253235177965565, ""HD"": 9.360983071923071e-09, ""GS"": 0.0006972846967413, ""IVZ"": 2.007795059783977e-07, ""GD"": 0.0, ""FTNT"": 6.468198881579251e-06, ""EIX"": 0.0, ""EBAY"": 8.033458895265712e-08, ""GOOG"": 2.5358355604595036e-05}","NVDA:0.667, ULTA:0.096, PYPL:0.094, POOL:0.057, NKE:0.051"
2024-11-25T10:55:00,56,34,0,0.9999999999999994,0.0,0.9999999999999994,9999.999999999998,0.0,"{""ON"": 0.0646824772812759, ""NVDA"": 0.3339963476823211, ""NOC"": 0.0, ""NKE"": 0.0253451887729686, ""NFLX"": 1.6196202174610866e-05, ""MTCH"": 1.2061508146864562e-05, ""MNST"": 7.847349092604243e-07, ""MRNA"": 5.001861883084201e-07, ""MMM"": 2.766584156750901e-06, ""META"": 4.895027237520861e-07, ""LUV"": 0.0002072878614793, ""MSFT"": 0.0, ""PAYC"": 0.0034582509345206, ""LOW"": 0.0, ""PFE"": 0.0, ""POOL"": 0.0284375832847832, ""PYPL"": 0.0470774423616041, ""SBUX"": 5.4014736694444024e-08, ""SCHW"": 0.0, ""SMCI"": 0.0, ""TGT"": 0.2950874375008494, ""TMUS"": 2.3921763698269937e-06, ""TSLA"": 0.0, ""TXN"": 6.014541637149212e-10, ""ULTA"": 0.0478339598679136, ""WMT"": 0.0, ""PEP"": 0.0, ""LMT"": 8.49905758073524e-08, ""IVZ"": 1.0047566301112113e-07, ""KO"": 0.0, ""AAPL"": 0.0, ""ADBE"": 1.2922102867504178e-05, ""AVGO"": 0.0001072260081049, ""AXP"": 0.0, ""BAC"": 0.0, ""BLK"": 3.9811573376808786e-08, ""BMY"": 0.0, ""CEG"": 4.262384232400872e-06, ""CHTR"": 0.0, ""COP"": 0.0, ""CVX"": 0.0, ""DASH"": 1.2248484686945271e-05, ""BRK-B"": 6.402797476074617e-06, ""DLTR"": 0.0, ""DG"": 1.7371146044262763e-08, ""INTC"": 0.1406579676429439, ""HWM"": 0.0, ""HSY"": 0.0126725943864843, ""HD"": 4.684496936099382e-09, ""GS"": 0.0003489407042376, ""KR"": 0.0, ""GD"": 0.0, ""FTNT"": 3.2368670694129063e-06, ""EIX"": 0.0, ""EBAY"": 4.020166823506657e-08, ""GOOG"": 1.2690028196989384e-05}","NVDA:0.334, TGT:0.295, INTC:0.141, ON:0.065, ULTA:0.048"
2024-11-27T10:55:00,59,37,0,0.9999999999999992,0.0,0.999999999999999,10000.000000000002,0.0,"{""ON"": 0.033556358831013, ""NVR"": 0.0828974179796538, ""NVDA"": 0.1732726042995904, ""NOC"": 0.0, ""NKE"": 0.1054944658642505, ""NFLX"": 8.402361732490463e-06, ""MRNA"": 2.594895545544099e-07, ""MSFT"": 0.0, ""MNST"": 4.071094260638041e-07, ""MMM"": 1.4352649218492902e-06, ""META"": 2.5394712350848993e-07, ""MTCH"": 6.25734066522121e-06, ""PAYC"": 0.001794091911196, ""WMT"": 0.0, ""PFE"": 0.0, ""POOL"": 0.0147530179594287, ""PYPL"": 0.1079107134662917, ""SBUX"": 2.802208515916165e-08, ""SCHW"": 0.0, ""SMCI"": 0.0, ""TGT"": 0.1530872093263049, ""TMUS"": 1.2410274316475808e-06, ""TSLA"": 0.0, ""TXN"": 3.120259548851136e-10, ""UAA"": 0.0, ""ULTA"": 0.0248155851337598, ""LUV"": 0.0001075380250336, ""PEP"": 0.0921762399919483, ""LMT"": 4.409191451718743e-08, ""LOW"": 0.0, ""AAPL"": 0.0, ""KR"": 0.0, ""ADBE"": 6.703805093729084e-06, ""AVGO"": 5.562734383748123e-05, ""AXP"": 0.0, ""AZO"": 0.0823317582045807, ""BAC"": 0.0, ""BLK"": 2.0653683934367857e-08, ""BMY"": 0.0, ""CEG"": 2.2112649482505183e-06, ""CHTR"": 0.0, ""COP"": 0.0, ""CVX"": 0.0, ""DASH"": 6.354341462587791e-06, ""BRK-B"": 3.32168121352489e-06, ""DLTR"": 0.0, ""DG"": 0.0479753298543441, ""IVZ"": 5.2125359811491435e-08, ""INTC"": 0.072971373903052, ""HWM"": 0.0, ""HSY"": 0.0065743636055177, ""HD"": 2.4302510778454127e-09, ""KO"": 0.0, ""GOOG"": 6.5834080210332e-06, ""GD"": 0.0, ""FTNT"": 1.6792410778761476e-06, ""EIX"": 0.0, ""EBAY"": 2.0856059656387722e-08, ""GS"": 0.000181025526144}","NVDA:0.173, TGT:0.153, PYPL:0.108, NKE:0.105, PEP:0.092"
2024-11-30T12:30:51,59,40,0,0.9999999999999991,0.0,0.9999999999999992,10000.0,0.0,"{""NVR"": 0.0472685008343951, ""NVDA"": 0.1140409484068528, ""NOC"": 0.0, ""NKE"": 0.0601534446941675, ""NFLX"": 4.7910665041533e-06, ""MRNA"": 1.4796217451528345e-07, ""MSFT"": 0.1140409484068528, ""MNST"": 2.321357252684288e-07, ""META"": 1.44801854050502e-07, ""LUV"": 6.131869182321473e-05, ""ON"": 0.019133994930847, ""MTCH"": 3.5679653198329723e-06, ""PAYC"": 0.0010229997154093, ""LOW"": 0.0, ""PFE"": 0.0, ""POOL"": 0.0084122407997829, ""PYPL"": 0.0615312005347803, ""SBUX"": 1.5978325839441957e-08, ""SCHW"": 0.0, ""SMCI"": 0.0, ""TGT"": 0.0872910527026511, ""TMUS"": 7.076397265200544e-07, ""TSLA"": 0.1140409484068528, ""TXN"": 1.7791867911326117e-10, ""UAA"": 0.0, ""ULTA"": 0.0141499643196248, ""WMT"": 0.0, ""PEP"": 0.0525593291462973, ""LMT"": 2.5141418743069696e-08, ""MMM"": 8.183948645139031e-07, ""KO"": 0.0, ""AAPL"": 0.1140409484068528, ""ADBE"": 3.82254145411778e-06, ""AVGO"": 3.171897524290231e-05, ""AXP"": 0.0, ""AZO"": 0.0469459589482703, ""BAC"": 0.0, ""BLK"": 1.1776828519853456e-08, ""BMY"": 0.0, ""BRK-B"": 1.8940383794780224e-06, ""CEG"": 1.2608737593865978e-06, ""CHTR"": 0.0, ""COP"": 0.0, ""CVX"": 0.0, ""DASH"": 3.6232756344725017e-06, ""KR"": 0.0, ""DLTR"": 0.0, ""DG"": 0.027355760583605, ""IVZ"": 2.9722127344754685e-08, ""INTC"": 0.1140409484068528, ""HWM"": 0.0, ""HD"": 1.3857406889213362e-09, ""HSY"": 0.0037487333037237, ""GOOG"": 3.753890472339543e-06, ""GD"": 0.0, ""FTNT"": 9.575112256237088e-07, ""EIX"": 0.0, ""EBAY"": 1.1892224116221791e-08, ""GS"": 0.0001032216134366}","AAPL:0.114, MSFT:0.114, TSLA:0.114, NVDA:0.114, INTC:0.114"
2024-12-02T10:55:00,64,44,0,0.999999999999999,0.0,0.9999999999999991,10000.0,0.0,"{""NFLX"": 2.460186138231717e-06, ""NVDA"": 0.058559395954559, ""NOC"": 0.0, ""NKE"": 0.0308884609877967, ""MTCH"": 1.8321304481862625e-06, ""LUV"": 3.1486808940598355e-05, ""MRNA"": 7.597775785611913e-08, ""MNST"": 1.1920041038851781e-07, ""MMM"": 4.202412342913088e-07, ""META"": 7.43549507852748e-08, ""NVR"": 0.0242721136154056, ""LRCX"": 0.2309326486948709, ""MSFT"": 0.058559395954559, ""ON"": 0.0098252005178927, ""SCHW"": 0.0, ""PEP"": 0.1829065197692749, ""PFE"": 0.0, ""POOL"": 0.0043196391010545, ""PYPL"": 0.0315959309880577, ""SBUX"": 0.0, ""SMCI"": 0.0, ""T"": 0.0, ""TGT"": 0.0448234725325877, ""TMUS"": 3.633690838016005e-07, ""TSLA"": 0.058559395954559, ""TXN"": 9.136025720108363e-11, ""UAA"": 0.0, ""LOW"": 0.0, ""WMT"": 0.0, ""PAYC"": 0.000525304693033, ""ULTA"": 0.0072659283784595, ""LMT"": 1.2909979403032736e-08, ""KO"": 0.0938349373663228, ""KR"": 0.0, ""AAPL"": 0.058559395954559, ""ADBE"": 1.962853884429355e-06, ""AMAT"": 0.000732263391123, ""AVGO"": 1.6287518268397303e-05, ""AXP"": 0.0, ""AZO"": 0.0241064901416852, ""BAC"": 0.0, ""BLK"": 6.047336277164806e-09, ""BRK-B"": 9.725782270881203e-07, ""CEG"": 6.474516983251976e-07, ""CHTR"": 0.0, ""COP"": 0.0, ""CSCO"": 0.0003724936033028, ""CVX"": 0.0, ""BMY"": 0.0, ""DG"": 0.0140470316849555, ""DASH"": 1.86053198869075e-06, ""IVZ"": 1.5262147922374922e-08, ""INTC"": 0.058559395954559, ""HWM"": 0.0, ""HSY"": 0.0019249538076237, ""HD"": 7.115701756827164e-10, ""GS"": 5.3003727316771365e-05, ""KLAC"": 0.0047156036157236, ""GD"": 0.0, ""FTNT"": 4.916767159125488e-07, ""EIX"": 0.0, ""EBAY"": 6.1065912773515625e-09, ""DLTR"": 0.0, ""GOOG"": 1.9276019851705144e-06}","LRCX:0.231, PEP:0.183, KO:0.094, INTC:0.059, NVDA:0.059"
2024-12-04T10:55:00,64,44,0,0.999999999999999,0.0,0.9999999999999989,10000.000000000002,0.0,"{""NVDA"": 0.0292797247994171, ""NOC"": 0.0, ""NKE"": 0.0154442446418338, ""NFLX"": 1.2300941959623735e-06, ""MTCH"": 0.5000004580330316, ""MSFT"": 0.0292797247994171, ""MMM"": 2.10120809630021e-07, ""MNST"": 5.960025979198426e-08, ""META"": 3.7177509449660936e-08, ""LUV"": 1.5743418892297732e-05, ""LRCX"": 0.1154664301222166, ""NVR"": 0.0121360679251326, ""WMT"": 0.0, ""ON"": 0.0049126047592127, ""LOW"": 0.0, ""PEP"": 0.0914533436618652, ""PFE"": 0.0, ""POOL"": 0.0021598215290646, ""PYPL"": 0.0157979799660089, ""SBUX"": 0.0, ""SCHW"": 0.0, ""SMCI"": 0.0, ""T"": 0.0, ""TGT"": 0.0224117567969248, ""TMUS"": 1.816847083358433e-07, ""TSLA"": 0.0292797247994171, ""TXN"": 4.5680170446557395e-11, ""UAA"": 0.0, ""ULTA"": 0.0036329675172649, ""PAYC"": 0.0002626525871234, ""LMT"": 6.454995614713372e-09, ""MRNA"": 3.7988913728382344e-08, ""KO"": 0.0469175116626622, ""AAPL"": 0.0292797247994171, ""ADBE"": 9.814278412665927e-07, ""AMAT"": 0.0003661320309623, ""AVGO"": 8.143766594420021e-06, ""AXP"": 0.0, ""AZO"": 0.0120532561124114, ""BAC"": 0.0, ""BLK"": 3.023670908462172e-09, ""BMY"": 0.0, ""BRK-B"": 4.862895590170141e-07, ""CEG"": 3.237261457168631e-07, ""CHTR"": 0.0, ""COP"": 0.0, ""CSCO"": 0.0001862469722657, ""CVX"": 0.0, ""KR"": 0.0, ""DG"": 0.0070235222764822, ""KLAC"": 0.002357803967764, ""IVZ"": 7.631080951755341e-09, ""INTC"": 0.0292797247994171, ""DASH"": 9.302668465304824e-07, ""HSY"": 0.0009624777855043, ""HD"": 3.5578541376400307e-10, ""HWM"": 0.0, ""GOOG"": 9.638018754906382e-07, ""GD"": 0.0, ""FTNT"": 2.458385831604512e-07, ""EIX"": 0.0, ""EBAY"": 3.0532984356962966e-09, ""DLTR"": 0.0, ""GS"": 2.6501887935843595e-05}","MTCH:0.500, LRCX:0.115, PEP:0.091, KO:0.047, INTC:0.029"
2024-12-07T12:30:07,64,44,0,0.9999999999999988,0.0,0.9999999999999989,10000.000000000002,0.0,"{""NVR"": 0.0062510649437359, ""NVDA"": 0.0150814466749018, ""NOC"": 0.0, ""NKE"": 0.0079550458071447, ""NFLX"": 6.335988520589528e-07, ""MTCH"": 0.2575410218815224, ""LRCX"": 0.0594746303306837, ""MNST"": 3.069899550015572e-08, ""MMM"": 1.0822935691613596e-07, ""META"": 1.9149450007189986e-08, ""LUV"": 8.109144950349957e-06, ""ON"": 0.0025303921815689, ""MSFT"": 0.1434572325499948, ""PAYC"": 0.0001352875074428, ""SMCI"": 0.0, ""PFE"": 0.0, ""POOL"": 0.0011124842682449, ""PYPL"": 0.0081372483539624, ""SBUX"": 0.0, ""SCHW"": 0.0, ""LOW"": 0.0, ""T"": 0.0, ""TGT"": 0.0115438829203209, ""TMUS"": 9.358244516241675e-08, ""TSLA"": 0.0150814466749018, ""TXN"": 2.3529013998925797e-11, ""UAA"": 0.0, ""ULTA"": 0.0018712746195064, ""WMT"": 0.0, ""PEP"": 0.0471059320101719, ""LMT"": 3.3248492879264572e-09, ""MRNA"": 1.956738939853179e-08, ""KO"": 0.0241663456575114, ""AAPL"": 0.2245755781773221, ""ADBE"": 5.055153952000517e-07, ""AMAT"": 0.0001885878620362, ""AVGO"": 4.194704098757006e-06, ""AXP"": 0.0, ""AZO"": 0.0062084101050664, ""BAC"": 0.0, ""BLK"": 1.5574371644822261e-09, ""BMY"": 0.0, ""BRK-B"": 0.1470487611869801, ""CEG"": 1.667453720055986e-07, ""CHTR"": 0.0, ""COP"": 0.0, ""CSCO"": 9.593238323893472e-05, ""CVX"": 0.0, ""KR"": 0.0, ""DG"": 0.0036176868945455, ""KLAC"": 0.0012144613739816, ""IVZ"": 3.930629172035391e-09, ""INTC"": 0.0150814466749018, ""HWM"": 0.0, ""DASH"": 4.791633096106769e-07, ""HD"": 1.8325851018574126e-10, ""HSY"": 0.0004957545706901, ""GOOG"": 4.964365850416655e-07, ""GD"": 0.0, ""FTNT"": 1.2662692385146886e-07, ""EIX"": 0.0, ""EBAY"": 1.5726977577819124e-09, ""DLTR"": 0.0, ""GS"": 1.3650634096690863e-05}","MTCH:0.258, AAPL:0.225, BRK-B:0.147, MSFT:0.143, LRCX:0.059"
2024-12-10T10:55:00,64,45,0,0.9999999999999989,0.0,0.9999999999999989,9999.999999999998,0.0,"{""NVDA"": 0.1089317600815297, ""NOC"": 0.0, ""NKE"": 0.0043666331717683, ""NFLX"": 3.4779105388810004e-07, ""MTCH"": 0.14136778046318, ""LRCX"": 0.0326464359824772, ""MRNA"": 1.0740806992688502e-08, ""MNST"": 1.685109744692495e-08, ""MMM"": 5.940857055086955e-08, ""META"": 1.0511394358963284e-08, ""LUV"": 4.4512202938006025e-06, ""NVR"": 0.00343129482896, ""MSFT"": 0.0, ""ON"": 0.0013889667898201, ""SMCI"": 0.0, ""PEP"": 0.0258570887320271, ""PFE"": 0.0, ""POOL"": 0.000610657792118, ""PYPL"": 0.2222974618217111, ""SBUX"": 0.0, ""SCHW"": 0.0, ""T"": 0.0, ""TGT"": 0.2153290585992235, ""TMUS"": 5.1368680865971524e-08, ""TSLA"": 0.0082784118313605, ""TXN"": 1.2915396783062455e-11, ""UAA"": 0.0, ""ULTA"": 0.0010271681678672, ""LOW"": 0.0, ""PAYC"": 7.426115852096835e-05, ""WMT"": 0.0016875739993866, ""LMT"": 1.825055134032108e-09, ""KO"": 0.0132652368253785, ""AAPL"": 0.1232725986766039, ""ADBE"": 2.7748429701530916e-07, ""AMAT"": 0.0001035184503175, ""AVGO"": 2.302530306856824e-06, ""AXP"": 0.0, ""AZO"": 0.0034078810060875, ""BAC"": 0.0006677881884927, ""BLK"": 8.548985072172587e-10, ""BMY"": 0.0, ""BRK-B"": 0.0807170711562477, ""CEG"": 9.152880954934963e-08, ""CHTR"": 0.0, ""COP"": 0.0, ""CSCO"": 5.265859393564975e-05, ""CVX"": 0.0, ""KR"": 0.0, ""DG"": 0.0019857976913981, ""DASH"": 2.630192777219577e-07, ""KLAC"": 0.0006666344166989, ""IVZ"": 2.1575759768868766e-09, ""INTC"": 0.0082784118313605, ""HSY"": 0.0002721264472779, ""HD"": 1.0059309638006071e-10, ""HWM"": 0.0, ""GOOG"": 2.725008142599753e-07, ""GD"": 0.0, ""FTNT"": 6.950724603398256e-08, ""EIX"": 0.0, ""EBAY"": 8.632752550750056e-10, ""DLTR"": 0.0, ""GS"": 7.493019287047593e-06}","PYPL:0.222, TGT:0.215, MTCH:0.141, AAPL:0.123, NVDA:0.109"
2024-12-12T10:55:00,65,45,0,0.999999999999999,0.0,0.9999999999999989,10000.0,0.0,"{""MTCH"": 0.0747555151522585, ""NVDA"": 0.5288016470749427, ""NOC"": 0.0, ""NKE"": 0.0023090828134031, ""NFLX"": 1.839124821339575e-07, ""MSFT"": 0.0, ""LOW"": 0.0, ""MNST"": 8.910888084954276e-09, ""MMM"": 3.1415349957667754e-08, ""META"": 5.558442650074046e-09, ""LUV"": 2.353812622855169e-06, ""LRCX"": 0.0172634891186606, ""NVR"": 0.0018144743571537, ""MRNA"": 5.679756428647742e-09, ""ON"": 0.0007344879261893, ""SCHW"": 0.0, ""PEP"": 0.0136732711100589, ""PFE"": 0.0, ""POOL"": 0.0003229168462711, ""PYPL"": 0.1175512639519, ""SBUX"": 0.0, ""SMCI"": 0.0, ""T"": 0.0, ""TGT"": 0.1138663608503662, ""TMUS"": 2.716384304999284e-08, ""TSLA"": 0.0043776378115881, ""TXN"": 6.8296830915098434e-12, ""UAA"": 0.0, ""ULTA"": 0.0005431682189911, ""LMT"": 9.65092160878759e-10, ""PAYC"": 3.926942293958148e-05, ""WMT"": 0.0008923919104365, ""KR"": 0.0, ""KLAC"": 0.0003525173775472, ""KO"": 0.0070146790820993, ""AAPL"": 0.0651867532193966, ""ADBE"": 1.467341532991281e-07, ""AMAT"": 5.474072703054605e-05, ""AVGO"": 1.217581818705862e-06, ""AXP"": 0.0, ""AZO"": 0.0018020930890545, ""BAC"": 0.0003531274939721, ""BMY"": 0.0, ""BRK-B"": 0.0426833201744891, ""CEG"": 4.840058524450482e-08, ""CHTR"": 0.0, ""COP"": 0.0, ""CSCO"": 2.784595120582218e-05, ""CVX"": 0.0, ""BLK"": 4.520717386983962e-10, ""DG"": 0.0010500930899689, ""DASH"": 1.39085027271833e-07, ""INTC"": 0.0043776378115881, ""HWM"": 0.0, ""HSY"": 0.0001439009135332, ""HD"": 5.3193795050144573e-11, ""GS"": 3.9623209405550805e-06, ""GOOG"": 1.44098879409938e-07, ""IVZ"": 1.140929730267109e-09, ""FTNT"": 3.6755546186413253e-08, ""EPAM"": 0.0, ""EIX"": 0.0, ""EBAY"": 4.565013767627043e-10, ""DLTR"": 0.0, ""GD"": 0.0}","NVDA:0.529, PYPL:0.118, TGT:0.114, MTCH:0.075, AAPL:0.065"
