date,full_modified,bc_only,iql_modified_only,bc_plus_vanilla_iql,train_v2,baseline
2024-07-02,1.1967819101798114,1.1877164496192063,1.1838253163255943,1.1499749555761145,1.3474155271593105,1.2771228612878678
2024-07-08,1.2207926437843528,1.2184420727312364,1.2119589377681157,1.149441812304389,1.378535252229812,1.2959048956800363
2024-07-15,1.2184829202419534,1.2590043972709402,1.252959484872148,1.1480094368770364,1.3761134418042995,1.2897895095843712
2024-07-22,1.215429936274711,1.2624557796439917,1.2552678344724455,1.135633679890762,1.3838142146695276,1.30250967977286
2024-07-29,1.1765275601781862,1.230786104829754,1.2219405651477535,1.1053793953558857,1.3478663933407111,1.283825220680629
2024-08-05,1.114511693699876,1.1607388158631884,1.1558559593040478,1.1198175572669054,1.2818858669696025,1.2394146148815044
2024-08-08,1.12447881952455,1.1789520313159587,1.171805886926927,1.1220811718445158,1.2877248062972957,1.2658990185064525
2024-08-12,1.1168443589562271,1.1709477340017316,1.1638501071628808,1.1522522662113825,1.2789820144493491,1.2573044091883752
2024-08-19,1.1824087288827716,1.271216940311942,1.2565901101980774,1.1450953431118325,1.3420136532468483,1.3366869622381303
2024-09-03,1.1571216301794351,1.2359550740312812,1.2235173613699664,1.1346899306436709,1.3096102614034586,1.3087812250425763
2024-09-12,1.1566430272532875,1.214996474762067,1.2360856193600802,1.140564235121997,1.2982222658796096,1.3101325152953118
2024-09-16,1.163054254996949,1.223862664361448,1.2438622320972037,1.1570697791393163,1.3040206046301208,1.3223711081549518
2024-10-07,1.1780059511833474,1.2355157775159746,1.3051828499286446,1.1590318881118047,1.3152021628620176,1.321704352943763
2024-10-08,1.179783540051509,1.2336251267799947,1.3049556584708817,1.1652152031769676,1.3171929618615614,1.3202447789095328
