date,beta5,beta8,test_v2
2024-05-14,1.0,1.0,1.0
2024-05-15,0.9799493241486684,0.9799493241486684,0.9950824003781314
2024-05-16,0.9847366563374422,0.9847366563374422,1.0016692035729888
2024-05-17,0.999493121169565,0.999493121169565,1.007973255796015
2024-05-20,1.0089664150179325,1.0089664150179325,1.0174760764656912
2024-05-21,1.0139338319149758,1.0139338319149758,1.022481033392859
2024-05-22,1.0113210213437076,1.0113210213437076,1.0198507207383851
2024-05-23,1.033632846234501,1.033632846234501,1.0422375144965548
2024-05-24,1.0438815101446952,1.0438815101446952,1.052554424276828
2024-05-28,1.0652300688723932,1.065675876445768,1.0764837725646497
2024-05-29,1.0627203848568498,1.062960742964587,1.0723649835709237
2024-05-30,1.0444685749464275,1.0461576790146536,1.0776640629312286
2024-05-31,1.049376941622078,1.051791454771318,1.080052304629946
2024-06-03,1.054403234347004,1.0586147541284323,1.0873125214327588
2024-06-04,1.0594397432438931,1.0623315589922648,1.0913531581569909
2024-06-05,1.0782102145746697,1.086494876844161,1.110483388876207
2024-06-06,1.064688115853823,1.0728688781420654,1.1093310986392717
2024-06-07,1.0591325347214076,1.0672706094958695,1.110483388876207
2024-06-10,1.059385326469759,1.0676009346727602,1.1096683486949028
2024-06-11,1.0833094420662903,1.0914957437575066,1.1380260427242106
2024-06-12,1.1057774763422914,1.1141339718734289,1.1696733876296592
2024-06-13,1.1096699161800156,1.118107169243881,1.1860073967874416
2024-06-14,1.114524054360287,1.123065001532237,1.1905884298044314
2024-06-17,1.1264860310778446,1.136976946487534,1.2014152602900974
2024-06-18,1.130121159856957,1.1373736005847588,1.2087482045716496
2024-06-20,1.119485079551224,1.1204771342254078,1.1966721127463975
2024-06-21,1.1057215404564835,1.1057120933138105,1.1857529278646952
2024-06-24,1.0790002713581832,1.0796106867848425,1.1636735641275815
2024-06-25,1.0936844411309914,1.09409454408975,1.1769200122399874
2024-06-26,1.0932218632661157,1.094595824911395,1.1760208193998598
