step,critic_loss,value_loss,actor_loss,loss_fit,loss_align,loss_entry,loss_rev,reward_mean,done_ratio,adv_mean,adv_std,weight_mean,weight_max,policy_abs_mean,baseline_abs_mean,behavior_abs_mean
100,60.63392514147213,0.5777673856299999,0.00107850208315881,0.0010339917078232119,0.0004451037576654926,0.0,0.0,0.00185257143486524,0.007734375,-1.9423550406048888,1.2800871950364672,0.5093193620163947,1.3792909119278192,0.013171010450460017,0.016989291477948427,0.024627980869263412
200,26110.817869873048,320.38766639709473,0.07471419748442543,0.07466336712317335,0.0005083021675955024,0.0,0.0,0.001833958346687723,0.0076171875,-13.608668953180313,32.338766746520996,29.409710900544724,95.86286978715448,0.011609240025281907,0.017140542175620794,0.024509620927274225
300,4560.722854614258,78.48107321739197,0.032700612067710605,0.03260856524575502,0.0009204682376002893,0.0,0.0,0.0018232526234351098,0.0076953125,-3.059618726372719,10.466908767223359,26.682028036117554,100.0,0.008850104454904795,0.017031212579458953,0.02445483284071088
400,1449.972158355713,5.549100712537766,0.009638256527250633,0.009543735148617997,0.0009452138305641711,0.0,0.0,0.00185257143486524,0.007734375,-0.2519654963165522,3.1316164135932922,22.0938295173645,100.0,0.009066497548483312,0.016989291477948427,0.024627980869263412
500,616.995034828186,1.9780948543548584,0.007890396517468616,0.007798252538777888,0.0009214394411537797,0.0,0.0,0.001833958346687723,0.0076171875,0.16612833008170128,1.9262005627155303,18.812866578102113,100.0,0.009216387923806905,0.017140542175620794,0.024509620927274225
600,243.96874508857726,0.8387990683317185,0.00808457517530769,0.007993777559604495,0.0009079760563326999,0.0,0.0,0.0018232526234351098,0.0076953125,0.27281704269349577,1.2973736560344695,15.857753686904907,100.0,0.009352145800366998,0.017031212579458953,0.02445483284071088
700,39.24801691055298,0.2909710210561752,0.012115036163013428,0.012024325486272573,0.0009071070095524192,0.0,0.0,0.00185257143486524,0.007734375,0.29210057482123375,0.855628851056099,12.574946870803833,100.0,0.009532853090204298,0.016989291477948427,0.024627980869263412
800,2.4526987183094024,0.08580470908433199,0.005783872383181006,0.005700400945497677,0.0008347145788138732,0.0,0.0,0.001833958346687723,0.0076171875,-0.09650046087801456,0.4575964695215225,3.046135196685791,50.448202035427094,0.010404564398340881,0.017140542175620794,0.024509620927274225
900,1.7952581536769867,0.0425326681137085,0.004690408484311775,0.004624753188109025,0.0006565528799546882,0.0,0.0,0.0018232526234351098,0.0076953125,-0.01425079870969057,0.33450989857316016,1.7635455572605132,20.874903576374052,0.011177377356216312,0.017031212579458953,0.02445483284071088
1000,2.3441737571358683,0.05033724207431078,0.008979072951478883,0.008913167884747964,0.0006590515215066262,0.0,0.0,0.00185257143486524,0.007734375,-0.12190522998571396,0.4443893772363663,3.614516561925411,29.451041954755784,0.011494611925445496,0.016989291477948427,0.024627980869263412
1100,2.6775459599494935,0.07703474577516317,0.005056026632955763,0.004982735577214043,0.0007329104619566351,0.0,0.0,0.001833958346687723,0.0076171875,-0.2938119389023632,0.5324382343888283,2.3090957710146904,30.005880229473114,0.010949421301484108,0.017140542175620794,0.024509620927274225
1200,2.255045999288559,0.0459026381932199,0.00870684162073303,0.008639808067237027,0.0006703353859484196,0.0,0.0,0.0018232526234351098,0.0076953125,0.060622982010245324,0.4032629153132439,4.0603127348423005,60.165595633983614,0.01116330639924854,0.017031212579458953,0.02445483284071088
1300,2.7094618648290636,0.056819947194308044,0.011811002356407698,0.011755800587125123,0.0005520178737060633,0.0,0.0,0.00185257143486524,0.007734375,-0.026515698740258813,0.5173957680165767,5.544051724374294,46.37935131788254,0.011938505470752717,0.016989291477948427,0.024627980869263412
1400,3.0291407150030136,0.045288475845009085,0.0027275134503724984,0.002651663975120755,0.0007584949905867688,0.0,0.0,0.001833958346687723,0.0076171875,-0.31653219053521753,0.4606696218252182,1.3960368210077285,26.82110376238823,0.011810106169432401,0.017140542175620794,0.024509620927274225
1500,2.5328593242168425,0.04081835461780429,0.013250403183046728,0.013172946741397027,0.0007745648204581812,0.0,0.0,0.0018232526234351098,0.0076953125,-0.07581192465499044,0.551543857306242,6.1712258993089195,51.54878350615501,0.010930292890407145,0.017031212579458953,0.02445483284071088
1600,4.205030323266983,0.05066166315227747,0.014535947979456978,0.014459484888211591,0.0007646301659406163,0.0,0.0,0.00185257143486524,0.007734375,0.14509820212610067,0.5164578802883625,7.634573170095682,64.97824990510941,0.010730669829063117,0.016989291477948427,0.024627980869263412
1700,3.2420514011383057,0.03052018290385604,0.004636975876928772,0.0045730174469645135,0.000639584450982511,0.0,0.0,0.001833958346687723,0.0076171875,-0.2716078061843291,0.4712644146382809,2.4393428267538546,26.203785374164582,0.011866505229845644,0.017140542175620794,0.024509620927274225
1800,1.9983886241912843,0.025568257672712206,0.007950454734673257,0.007859570154250832,0.000908846240490675,0.0,0.0,0.0018232526234351098,0.0076953125,-0.18356085398234426,0.4695319879055023,3.6877393031120302,38.16989763021469,0.010084095443598926,0.017031212579458953,0.02445483284071088
1900,3.365572517514229,0.02946351084858179,0.014573405639093834,0.014495443263731431,0.0007796239628805779,0.0,0.0,0.00185257143486524,0.007734375,0.18952728572301566,0.4341204266250134,7.194999779462814,63.5982946395874,0.010597280482761562,0.016989291477948427,0.024627980869263412
