date,nav_rorl,daily_return_rorl,cumulative_return_rorl,daily_return_trained,nav_trained,cumulative_return_trained,daily_return_baseline,nav_baseline,cumulative_return_baseline
2024-05-13,1.0,0.0,0.0,0.022122803144156933,1.022122803144157,0.022122803144156933,0.022122803144156933,1.022122803144157,0.022122803144156933
2024-05-15,1.0,0.0,0.0,-0.062465935945510864,0.958274945594508,-0.04172505440549201,-0.062465935945510864,0.958274945594508,-0.04172505440549201
2024-05-23,1.0,0.0,0.0,0.02618965320289135,0.9833718340926477,-0.016628165907352277,0.023491646374522487,0.980786401745979,-0.019213598254021025
2024-05-24,1.0,0.0,0.0,0.0333865478169173,1.0162032248533917,0.01620322485339165,0.0333865478169173,1.0135314738460535,0.013531473846053466
2024-05-28,1.0,0.0,0.0,-0.01994096115231514,0.9959391558237328,-0.004060844176267175,-0.01994096115231514,0.9933206820994406,-0.006679317900559423
2024-06-04,1.0,0.0,0.0,0.051555830985307693,1.0472856266130313,0.04728562661303126,0.051555830985307693,1.0445321552999698,0.04453215529996979
2024-06-05,1.0,0.0,0.0,-0.007348047338255072,1.0395901222520045,0.039590122252004534,-0.007712969363638865,1.0364757107868054,0.03647571078680545
2024-06-07,1.0,0.0,0.0,-0.0033923728236307698,1.0360634449735617,0.03606344497356173,-0.0033923728236307698,1.0329595987531788,0.032959598753178776
2024-06-10,1.0,0.0,0.0,-0.004405353218317032,1.0314992195418669,0.03149921954186685,-0.004405353218317032,1.02840904686042,0.028409046860419895
2024-06-11,1.007933029453015,0.0079330294530154,0.0079330294530153,-0.003360893129383287,1.0280324609019444,0.028032460901944445,-0.021212382998025622,1.0065940402797822,0.006594040279782165
2024-06-12,1.036386547931621,0.0282295724489222,0.0363865479316209,-0.00841399934142828,1.0193825964529486,0.019382596452948597,-0.00841399934142828,0.9981245586877825,-0.0018754413122175073
2024-06-14,1.0328007792510878,0.0003124348140168,0.0328007792510878,0.0031403943430632353,1.0225838597922665,0.022583859792266514,0.0031403943430632353,1.001259063405558,0.0012590634055580363
2024-06-17,1.055978618079014,0.0224417325137314,0.055978618079014,-0.02061850018799305,1.001499714286901,0.0014997142869010993,-0.02061850018799305,0.9806146032185008,-0.019385396781499198
2024-06-18,1.0741710872150574,0.0172280658193045,0.0741710872150573,0.03603236377239227,1.0375861163100337,0.037586116310033724,0.03603236377239227,1.01594846532219,0.015948465322189964
2024-06-20,1.0442143592918336,-0.0278882277504702,0.0442143592918335,-0.004636859288439155,1.032774975489066,0.03277497548906605,-0.004426815408622628,1.0114510490015352,0.011451049001535152
2024-06-21,1.0176580764746024,-0.0254318307164836,0.0176580764746023,0.002106376477870581,1.0349503884043696,0.03495038840436959,0.0032281147238488,1.0147161290252693,0.014716129025269309
2024-06-24,0.988130826630344,-0.0290149024774092,-0.011869173369656,0.048072993755340576,1.0847035519632202,0.08470355196322021,0.048072993755340576,1.0634965711593445,0.06349657115934448
2024-06-25,1.0028493546612742,0.0148953232044407,0.0028493546612742,-0.0010379875390579695,1.0835776431927104,0.08357764319271044,-0.006731493413251818,1.0563376509955695,0.05633765099556953
2024-06-26,0.9980724623682716,-0.0047633199052273,-0.0019275376317282,0.02637527355303367,1.1121572999478697,0.11215729994786972,0.02637527355303367,1.0841988455049467,0.08419884550494672
2024-07-01,1.0232836090223854,0.0112827537898672,0.0232836090223853,-0.059854939579963684,1.0455891919560745,0.04558919195607447,-0.059854939579963684,1.0193041891145818,0.01930418911458176
2024-07-03,1.0585391970967597,0.021081042367866,0.0585391970967597,-0.025080407038331032,1.0193653894269366,0.019365389426936552,-0.025080407038331032,0.9937396251557121,-0.006260374844287875
2024-07-08,1.0706273527347572,0.0184695551590453,0.0706273527347571,0.005551600880555731,1.0250244992204873,0.02502449922048733,0.009828634713965376,1.0035067289321604,0.003506728932160419
2024-07-09,1.081932534555858,0.010559399395339,0.0819325345558579,0.018803581595420837,1.044298631028885,0.044298631028885094,0.018803581595420837,1.0223762495911901,0.02237624959119011
2024-07-10,1.094302025665744,0.0114327748864338,0.0943020256657438,-0.02636517738927353,1.016765512374433,0.016765512374433023,-0.027334216621415688,0.994430395716274,-0.005569604283725993
2024-07-11,1.0486463418564853,-0.0417212823685334,0.0486463418564853,0.014442730695009232,1.03145038284963,0.031450382849629976,0.012206016275623923,1.006568429311362,0.006568429311361923
2024-07-12,1.0567924494708167,0.0077682124937468,0.0567924494708167,-0.029406403889879584,1.001119136299183,0.0011191362991829212,-0.029406403889879584,0.9769688715362304,-0.023031128463769646
2024-07-15,1.067677198308392,0.0102997980757959,0.0676771983083919,0.006772325372417159,1.0078990408267543,0.0078990408267543,0.006748463880891601,0.9835619106785481,-0.016438089321451854
2024-07-16,1.0619082486982292,-0.0054032713439072,0.0619082486982291,0.019025096645906986,1.0270744174878002,0.02707441748780015,0.020866959336843984,1.004085857073946,0.004085857073945931
2024-07-17,0.9976541710491444,-0.0605081255634396,-0.0023458289508555,-0.002956484444439411,1.0240378879492158,0.024037887949215797,-0.002956484444439411,1.0011172928566252,0.0011172928566252072
2024-07-18,0.991227133731004,-0.0064421494989407,-0.0087728662689959,-0.0009265435694411183,1.0230890722292725,0.023089072229272478,-0.00486793686290407,0.9962439170826377,-0.003756082917362291
2024-07-19,0.990651617317174,-0.0005806100279596,-0.0093483826828258,0.037863501347601414,1.0618268066943417,0.06182680669434171,0.014970278205688511,1.0111579656820895,0.011157965682089488
2024-07-22,1.0193440214333125,0.0289631628461291,0.0193440214333124,-0.05501186661422253,1.0034137320370666,0.00341373203706663,-0.05501186661422253,0.9555322785480778,-0.04446772145192224
2024-07-24,0.9687491767608252,-0.0504752118180075,-0.0312508232391747,0.0006751120090484619,1.004091148697609,0.0040911486976089595,0.0006751120090484619,0.956177369864359,-0.04382263013564103
2024-07-25,0.953935815431608,-0.0152912246890863,-0.046064184568392,0.01549177966080606,1.0196463075325979,0.019646307532597884,0.01549177966080606,0.9709902589949467,-0.02900974100505327
2024-07-26,0.9726756600002524,0.0196447646324774,-0.0273243399997477,0.5126431942917407,1.5423610476738874,0.5423610476738874,0.5126431942917407,1.4687618069922808,0.46876180699228076
2024-07-29,0.9627967140534258,-0.0101564646398409,-0.0372032859465741,-0.06946264184080064,1.435224574630114,0.435224574630114,-0.06591917716054942,1.371942237230508,0.3719422372305079
2024-07-30,0.9341247803806234,-0.0297798416366546,-0.0658752196193765,0.017623303458094597,1.4605179728393352,0.46051797283933515,0.017623303458094597,1.3961203916041984,0.39612039160419843
2024-07-31,0.9914693500513452,0.0613885541579957,-0.0085306499486548,-0.09113864494285913,1.3274083438800666,0.32740834388006657,-0.09669597710401334,1.2611211661831927,0.2611211661831927
2024-08-01,0.9380796050368791,-0.0538491129470628,-0.0619203949631207,-0.009032854010001756,1.3154180580981396,0.3154180580981396,-0.009032854010001756,1.2497296428001368,0.24972964280013676
2024-08-02,0.8939489761976481,-0.0470435862823135,-0.1060510238023518,-0.0815367093871995,1.2081631981723173,0.20816319817231732,-0.0823657509658755,1.1467947222665882,0.14679472226658818
2024-08-05,0.8748988735538699,-0.0213100558879844,-0.1251011264461301,0.05239950446411967,1.2714703510683327,0.2714703510683327,0.05239950446411967,1.2068861974354252,0.20688619743542525
2024-08-06,0.8895750767087253,0.0167747423142062,-0.1104249232912747,-0.10128725797403604,1.1426866056133362,0.14268660561333624,-0.10128725797403604,1.0846440038104799,0.08464400381047987
2024-08-07,0.8363448467518915,-0.0598378162231978,-0.1636551532481085,0.08187675289809704,1.2362460744611046,0.23624607446110457,0.08187675289809704,1.1734511328928732,0.17345113289287317
2024-08-08,0.8824523210999993,0.0551297404738908,-0.1175476789000007,0.10641133785247803,1.367796673159385,0.3677966731593849,0.10641133785247803,1.2983196378485098,0.2983196378485098
2024-08-13,0.9358944036703448,0.0292677640044566,-0.0641055963296552,-0.026938214895288956,1.3309506724447562,0.3309506724447562,-0.023721614736132324,1.2675213995951127,0.2675213995951127
2024-08-14,0.9462878829381784,0.0111053973899972,-0.0537121170618215,0.026471227407455444,1.3661825703631472,0.36618257036314716,0.026471227407455444,1.301074246807611,0.3010742468076111
2024-08-15,0.9817831973126108,0.0375100590575258,-0.0182168026873893,-0.0007377708097919822,1.3651746407418865,0.36517464074188655,-0.0007377708097919822,1.3001143522069443,0.30011435220694427
2024-08-16,0.9665784562113612,-0.0154868622144571,-0.0334215437886389,0.0,1.3651746407418865,0.36517464074188655,0.0,1.3001143522069443,0.30011435220694427
2024-08-20,0.9956607305332936,0.0145747511136948,-0.0043392694667062,0.06177153065800667,1.4495035679160073,0.4495035679160073,0.06177153065800667,1.38042440577321,0.38042440577321
2024-08-21,0.9963190043686954,0.000661142711784,-0.0036809956313046,-0.0284084752202034,1.408325381725269,0.408325381725269,-0.0284084752202034,1.3412086532484377,0.34120865324843774
2024-08-22,0.9612711357115102,-0.0351773563522385,-0.0387288642884897,0.08646796744383584,1.5301004149826172,0.5301004149826172,0.0856240438297391,1.4560483617590074,0.4560483617590074
2024-08-23,0.9753102620505592,0.0146047517890544,-0.0246897379494407,-0.022493593394756317,1.4956829583948503,0.4956829583948503,-0.022493593394756317,1.4232966019464992,0.4232966019464992
2024-08-26,0.9412068830633528,-0.0349666975876016,-0.0587931169366471,-0.0012153113924670928,1.4938652378559942,0.49386523785599423,-0.0002950667403638363,1.4228766344575918,0.4228766344575918
2024-08-27,0.9410233298177924,-0.0001950190217086,-0.0589766701822076,-0.006063277134671807,1.484807518917021,0.4848075189170209,-0.006063277134671807,1.4142493390944264,0.4142493390944264
2024-08-28,0.897118880080303,-0.0466560693516391,-0.1028811199196969,-0.06127251498401165,1.3938296279658047,0.3938296279658047,-0.06127251498401165,1.3275947252736346,0.32759472527363465
2024-08-29,0.9054559388622336,0.0092931482850793,-0.0945440611377663,-0.12219634000211954,1.2235087488418674,0.22350874884186744,-0.12219634000211954,1.1653675088390771,0.16536750883907714
2024-09-04,0.8697313024416501,-0.0182598175403944,-0.1302686975583499,0.009415308944880962,1.2145589976055544,0.2145589976055544,0.009415308944880962,1.1568430505441412,0.15684305054414116
2024-09-05,0.8593452274204578,-0.0119417054348104,-0.1406547725795421,-0.012422348372638226,1.199471322618176,0.1994713226181759,-0.012422348372638226,1.1424723431578163,0.14247234315781632
2024-09-06,0.8163697490368276,-0.0500095619459388,-0.1836302509631724,0.00919158508380254,1.210496365335602,0.210496365335602,0.00919158508380254,1.1529734749058425,0.15297347490584245
2024-09-09,0.8422722653989436,0.0317289027339345,-0.1577277346010563,0.018776776269078255,1.233225584762041,0.23322558476204103,0.018776776269078255,1.174622599888331,0.17462259988833106
2024-09-11,0.8860277406644071,0.0360261976040685,-0.1139722593355928,0.02775628961794678,1.2674553512569582,0.2674553512569582,0.029406178859062493,1.2091637621525444,0.2091637621525444
2024-09-12,0.8907632236256305,0.0053446215551584,-0.1092367763743694,0.014123541517993058,1.2853563095326381,0.28535630953263813,0.013674278045073152,1.2256982036382449,0.2256982036382449
2024-09-13,0.9093037659489144,0.0208142206947197,-0.0906962340510856,0.0,1.2853563095326381,0.28535630953263813,0.0,1.2256982036382449,0.2256982036382449
2024-09-16,0.9005950880122783,-0.0095773032761478,-0.0994049119877217,0.022764205932617188,1.314616425259628,0.31461642525962796,0.022764205932617188,1.2536002499571048,0.25360024995710484
2024-09-18,0.8770391339495596,-0.0133231215118263,-0.1229608660504404,0.0460044564679265,1.3750946393675056,0.37509463936750564,0.0460044564679265,1.3112714480844383,0.3112714480844383
2024-09-23,0.9169228415270808,0.0119490575056435,-0.0830771584729193,0.01349594816797553,1.3936528453464705,0.3936528453464705,0.011642029974609613,1.3265373095878872,0.3265373095878872
2024-09-24,0.9193939374470648,0.0026949878529238,-0.0806060625529353,0.021841643378138542,1.4240925137874563,0.42409251378745627,0.021841643378138542,1.3555110644317012,0.3555110644317012
2024-09-25,0.915937056657481,-0.0037599560414575,-0.0840629433425189,0.004291140474379063,1.4302034948126299,0.43020349481262987,0.004291140474379063,1.3613277528237528,0.36132775282375285
2024-09-26,0.9186871223297222,0.0030024614161555,-0.0813128776702778,-0.016806168132461607,1.4061672544151747,0.40616725441517465,-0.016806168132461607,1.3384490497264108,0.33844904972641077
