method,run_name,reversal_rate,entry_violation_rate,mean_abs_deviation,mean_normalized_deviation,sign_agreement_rate,baseline_policy_corr
HARD_BOTH,Unrivaled_Investing_20260325_001533,0.0,0.0,0.005846175830811262,0.5151427984237671,0.9491525423728814,0.9307075142860413
BC,Unrivaled_Investing_20260317_153722,0.01694915254237288,0.33966033966033965,0.037211183458566666,0.5500836968421936,0.9830508474576272,0.9529723525047302
IQL,Unrivaled_Investing_20260317_164730,0.05084745762711865,0.3086913086913087,0.03559077903628349,0.5735257863998413,0.9491525423728814,0.9535151720046997
TRAIN_ONLY,Unrivaled_Investing_20260325_014617,0.1016949152542373,0.7322677322677322,0.10861414670944214,0.6725857257843018,0.8983050847457628,0.9524665474891663
INFER_ONLY,Unrivaled_Investing_20260325_031534,0.0,0.0,0.006792428903281689,0.5917358994483948,0.9322033898305084,0.9653279185295105
HARD_NONE,Unrivaled_Investing_20260325_105832,0.05084745762711865,0.3106893106893107,0.035078540444374084,0.6479983329772949,0.9491525423728814,0.9502398371696472
