step,critic_loss,value_loss,actor_loss,loss_fit,loss_align,loss_entry,loss_rev,reward_mean,done_ratio,adv_mean,adv_std,weight_mean,weight_max,policy_abs_mean,baseline_abs_mean,behavior_abs_mean
100,463.00888698557685,9.838987917162667,0.008025223418117093,0.007991791119727906,0.0003343226068454896,0.0,0.0,0.00020424237103725318,0.0121484375,-4.105534621840343,3.586027912721038,1.8137894302327187,31.451197695434093,0.004224315672472585,0.007030204837210476,0.016627942584455012
200,5178.240341186523,135.22750328063964,0.06266512626083567,0.06260942889853781,0.0005569718671904412,0.0,0.0,0.00021008867217460646,0.0119140625,-4.1810452038049695,15.525204811096192,35.521993778329346,96.07620826929808,0.0028879287012387065,0.007087816665880382,0.016508570378646253
300,408.8358006286621,17.379601535797118,0.02238446097733686,0.022326438202289866,0.0005802284425590187,0.0,0.0,0.00021473238688486163,0.011875,-1.910118619799614,4.718790016174316,14.75538654088974,100.0,0.0027617645979626103,0.006973031153902412,0.016671592397615315
400,123.01231586456299,1.0337419983744622,0.004932178126764484,0.0048731556675920724,0.0005902246198093053,0.0,0.0,0.00020424237103725318,0.0121484375,-0.47961270429193975,1.175191433429718,5.1265561747550965,97.55968082427978,0.002759061951073818,0.007030204837210476,0.016627942584455012
500,22.268897047042845,0.343644822537899,0.0067012605126365084,0.00664310235006269,0.0005815814816742204,0.0,0.0,0.00021008867217460646,0.0119140625,-0.08466578198596836,0.7623867601156235,6.390147552490235,97.80887580871583,0.0028480352513724936,0.007087816665880382,0.016508570378646253
600,2.9254864156246185,0.17411388404667377,0.005163274691440165,0.005111901076743379,0.0005137360536900814,0.0,0.0,0.00021473238688486163,0.011875,-0.10228813422843813,0.5717706367373466,4.455790243148804,99.07088264465332,0.0030630047770682724,0.006973031153902412,0.016671592397615315
700,0.713835499882698,0.08374398618936539,0.002680882368586026,0.0026320223946822807,0.0004885998062673025,0.0,0.0,0.00020424237103725318,0.0121484375,-0.0944014766253531,0.41583905547857286,2.222060132026672,85.62534183502197,0.003257815245888196,0.007030204837210476,0.016627942584455012
800,0.3712199266254902,0.05462969522923231,0.0019397044565994293,0.0018963376601459458,0.0004336679753032513,0.0,0.0,0.00021008867217460646,0.0119140625,-0.08543706439435482,0.34604744911193847,1.5293662095069884,61.283873376846316,0.003570720796706155,0.007087816665880382,0.016508570378646253
900,0.2732125799357891,0.04080793598666787,0.001845821681781672,0.0018057331471936777,0.0004008853487903252,0.0,0.0,0.00021473238688486163,0.011875,-0.07320059027522802,0.30314544290304185,1.3458726423978806,53.0548398733139,0.0036259526351932435,0.006973031153902412,0.016671592397615315
1000,0.2266737212985754,0.031050016172230244,0.0017712939955526962,0.0017308292299276218,0.00040464763922500426,0.0,0.0,0.00020424237103725318,0.0121484375,-0.06392175763845444,0.26471040919423106,1.2420132207870482,44.54393840789795,0.003631498325848952,0.007030204837210476,0.016627942584455012
1100,0.20534965097904206,0.025874205743893982,0.0016471238154917955,0.001607070904574357,0.0004005290847271681,0.0,0.0,0.00021008867217460646,0.0119140625,-0.07081045508384705,0.23932378381490707,1.136314236521721,34.78077580690384,0.0037096123571973296,0.007087816665880382,0.016508570378646253
1200,45.70762150764465,3.4602016719430684,0.026762079564650775,0.026717331409308827,0.0004474832198320655,0.0,0.0,0.00021473238688486163,0.011875,-0.902460112683475,2.2999825423955915,16.7414595246315,95.33194205760955,0.0034039249538909645,0.006973031153902412,0.016671592397615315
1300,6.782811671495438,1.7228174923360349,0.016462480605114252,0.016406129157694523,0.0005635138117941097,0.0,0.0,0.00020424237103725318,0.0121484375,-0.37166963420808313,1.5498470303416252,10.600711488723755,81.72726355552673,0.003001608023769222,0.007030204837210476,0.016627942584455012
1400,0.6775219505280257,0.15885163240134717,0.0031759636354399844,0.003128262896207161,0.00047700763738248495,0.0,0.0,0.00021008867217460646,0.0119140625,-0.07628003220073878,0.5575786125659943,2.326541745066643,47.83765540599823,0.003321493057301268,0.007087816665880382,0.016508570378646253
1500,0.26930423311889173,0.0365814702026546,0.0017909227241761983,0.0017493041901616379,0.0004161853704135865,0.0,0.0,0.00021473238688486163,0.011875,-0.05319491089787334,0.2913666538894176,1.1534770649671555,15.756203231811524,0.0035006839921697974,0.006973031153902412,0.016671592397615315
1600,0.24634295620024205,0.028595432844012975,0.0017575109313474968,0.0017162493482464924,0.00041261581834987736,0.0,0.0,0.00020424237103725318,0.0121484375,-0.05735425310209394,0.25858153492212294,1.0864272290468215,12.77886723279953,0.003557132187997922,0.007030204837210476,0.016627942584455012
1700,0.2339659661054611,0.025243102610111236,0.0016847449709894136,0.0016422300884732976,0.00042514885295531714,0.0,0.0,0.00021008867217460646,0.0119140625,-0.06717203035950661,0.23859763041138649,1.036292474269867,11.93548624753952,0.0035686784528661517,0.007087816665880382,0.016508570378646253
1800,0.2765729147940874,0.0267685173638165,0.0016491593245882541,0.001606857712031342,0.00042301622059312646,0.0,0.0,0.00021473238688486163,0.011875,-0.0866050358954817,0.23851121723651886,1.0056243646144867,13.784197063446046,0.003486112719401717,0.006973031153902412,0.016671592397615315
1900,0.5985175981372595,0.06725733025930822,0.002404454233474098,0.0023600627147243357,0.0004439152483246289,0.0,0.0,0.00020424237103725318,0.0121484375,-0.1440712272003293,0.3480719763040543,1.3591853415966033,35.563092274665834,0.0034431473421864213,0.007030204837210476,0.016627942584455012
2000,1.5987990206480027,0.27505193270742895,0.004005673557403497,0.003959345505572856,0.0004632804443099303,0.0,0.0,0.00021008867217460646,0.0119140625,-0.21411782470531762,0.6345609675347805,2.783417771756649,52.59207365274429,0.003428263827809133,0.007087816665880382,0.016508570378646253
2100,15.920320942997932,1.5648333424329757,0.03392282718647038,0.03387346645409707,0.0004936085933877621,0.0,0.0,0.00021473238688486163,0.011875,-0.2406984442472458,1.5990954810380935,19.040937396883965,98.43392894744873,0.003177092953119427,0.006973031153902412,0.016671592397615315
2200,0.29698828760534524,0.06733502078801394,0.0025826226169010625,0.002526149890036322,0.0005647271996713243,0.0,0.0,0.00020424237103725318,0.0121484375,-0.0829675785638392,0.319097698032856,1.4693239760398864,21.744600415229797,0.0027317033137660473,0.007030204837210476,0.016627942584455012
2300,0.16527255680412054,0.019237858559936285,0.001601220189477317,0.0015570312674390151,0.00044188921281602234,0.0,0.0,0.00021008867217460646,0.0119140625,-0.052728772331029176,0.2155873216688633,0.994141218662262,4.36404566526413,0.0033470963372383266,0.007087816665880382,0.016508570378646253
2400,0.11174742773175239,0.015111664505675436,0.0016386015346506611,0.0015955249272519723,0.00043076609654235654,0.0,0.0,0.00021473238688486163,0.011875,-0.04649704957380891,0.19150139033794403,0.9842759877443313,4.011165959835052,0.0034047304413979875,0.006973031153902412,0.016671592397615315
2500,0.09602427082136274,0.01290747448336333,0.0016442025976721197,0.0016000068915309384,0.0004419569835590664,0.0,0.0,0.00020424237103725318,0.0121484375,-0.04328033641912043,0.17604341819882394,0.9778174716234207,3.776782569885254,0.003418221924221143,0.007030204837210476,0.016627942584455012
2600,0.08559947365894914,0.01158224836923182,0.0016311824804870411,0.0015869523538276553,0.0004423013339692261,0.0,0.0,0.00021008867217460646,0.0119140625,-0.04218911007978022,0.16604396007955075,0.971271635890007,3.6451269459724425,0.003491909559816122,0.007087816665880382,0.016508570378646253
