date,full,bc_only,iql_modified_only,bc_plus_vanilla_iql,iql_vanilla_only,baseline,SPY
2024-05-12 19:21:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-05-16 18:29:23,1.0127752239805703,1.010869575985963,1.0136950558917763,1.0030549680140675,1.0044853272803385,1.006322756917513,1.0
2024-05-22 21:47:48,0.982537463464343,0.980688711142462,0.9834298325620957,1.0010070438324636,1.0017632748827683,0.9762776434459327,1.0021563007493484
2024-05-23 23:37:45,1.0321290550493971,1.0301869906926084,1.0330664646728136,1.009903380710584,1.0118641736850593,1.02555328327414,0.9948363304466822
2024-05-27 18:38:46,1.0321290550493971,1.0301869906926084,1.0330664646728136,1.009903380710584,1.0118641736850593,1.02555328327414,1.001418600685726
2024-05-28 20:13:43,1.0429911567554973,1.0410286541594596,1.0439384316555669,1.0142770726707198,1.0164290088324681,1.036346181713973,1.0021184344550027
2024-06-05 14:04:53,1.0403259287458007,1.03800056168822,1.0412707830082837,1.0146058643127924,1.016304420063537,1.0325857232926716,1.011310939191464
2024-06-07 23:59:02,1.0314518921448446,1.0291463605943962,1.0323886867492185,1.011170948269707,1.0129231244362138,1.0237777110640705,1.0100626213842734
2024-06-08 21:45:35,1.0789260749732694,1.0735945307225374,1.0790344166776866,1.0401693020616651,1.042866098277626,1.0630552580895152,1.0100626213842734
2024-06-12 15:25:30,1.117754864392312,1.1235996509845037,1.1204542535591455,1.0593125432652926,1.06206239572129,1.1128352285587844,1.0239648619259831
2024-06-14 21:11:10,1.1462688258329976,1.1462873593671699,1.1499137965956006,1.0628269694310812,1.0655821527995952,1.1383299910844578,1.026650829012092
2024-06-15 22:35:40,1.1303432751718243,1.1232305502147342,1.1346835902426664,1.055842432129715,1.059095585143792,1.1217003850630405,1.026650829012092
2024-06-24 21:59:03,1.154160914450525,1.1468720238550476,1.1584027175809537,1.0632617350401128,1.0656595074470863,1.145490468535817,1.026575096423401
2024-06-25 23:28:09,1.1549750620468895,1.1599391713540594,1.1618509347460415,1.0737166189898273,1.0749868140333663,1.1597559715633705,1.0305283144638735
2024-06-27 18:22:27,1.2118485001324366,1.2170570527809463,1.2190629554842272,1.0767927555851384,1.0788011992895368,1.2168648318414075,1.0334411329779978
