date,KICL,WO_HARD,WO_RL_COMPLETION,WO_REGIME_SPLIT
2025-03-05 00:00:00,1.0,1.0,1.0,1.0
2025-03-06 00:00:00,0.9833811397290642,1.0,0.9833811397290642,0.9833811397290642
2025-03-07 00:00:00,0.9504684964528644,1.0,0.9504684964528644,0.9504684964528644
2025-03-10 00:00:00,0.9086318339571776,0.988624924100843,0.9086318339571776,0.9086318339571776
2025-03-11 00:00:00,0.9050530498742224,0.989127524434472,0.9036253673612396,0.9043956944359344
2025-03-12 00:00:00,0.9146918499400892,0.9889810119549564,0.9186524752125632,0.9043956944359344
2025-03-13 00:00:00,0.9066468008934536,0.979114659219348,0.9115042939712802,0.9043956944359344
2025-03-14 00:00:00,0.933313399934646,0.9861537300109576,0.9340914847258932,0.9043956944359344
2025-03-17 00:00:00,0.9389189549186936,0.989830869062776,0.9471674244638658,0.9043956944359344
2025-03-18 00:00:00,0.9198219140728848,0.9819723074612564,0.9308636774524534,0.9043956944359344
2025-03-19 00:00:00,0.938256143984494,0.99734694605695,0.9495191962914672,0.9225207661560462
2025-03-20 00:00:00,0.9418277020394836,0.998855138412312,0.9531336281879432,0.9260324260523168
2025-03-21 00:00:00,0.9561033984142824,1.0033802717656288,0.9675806934538692,0.9400687064875964
2025-03-24 00:00:00,0.9703455253557008,1.025079766801002,0.981993786310866,0.9540719804783138
2025-03-25 00:00:00,0.9883998614851596,1.0333597561806218,1.0002648510314431,0.9718235295679432
2025-03-26 00:00:00,0.9675747923072288,1.015722885952128,0.9791897927168024,0.9513477150513532
2025-03-27 00:00:00,0.967711078096022,1.0116322295659086,0.9793277145129672,0.9514817152080264
2025-03-28 00:00:00,0.9148925760041086,0.9856450036699892,0.925875166424498,0.8995490256866756
2025-03-31 00:00:00,0.9440685278546443,0.9820381903501348,0.9554013534148784,0.9282356712546828
2025-04-01 00:00:00,0.95260619060737,0.9866312971332118,0.9650328367235664,0.9282356712546828
2025-04-02 00:00:00,0.9561062772597446,0.9929598583650262,0.9685785816328722,0.9316462152079452
2025-04-03 00:00:00,0.7621508834596319,0.9360169270292692,0.7720930604151067,0.7426527812657147
2025-04-04 00:00:00,0.8172615266959681,0.9243077518666144,0.8279226161123175,0.7963535291950784
2025-04-07 00:00:00,0.7988913666070038,0.9145419944268534,0.8093128192450347,0.7784533328186894
