date,KICL,WO_HARD,WO_RL_COMPLETION,WO_REGIME_SPLIT,Baseline
2025-03-05,1.0,1.0,1.0,1.0,1.0
2025-03-06,0.9833811397290642,1.0,0.9833811397290642,0.9833811397290642,0.9833811397290642
2025-03-07,0.9504684964528644,1.0,0.9504684964528644,0.9504684964528644,0.9504684964528644
2025-03-10,0.9086318339571776,0.988624924100843,0.9086318339571776,0.9086318339571776,0.9086318339571776
2025-03-11,0.9050530498742224,0.989127524434472,0.9036253673612396,0.9043956944359344,0.903613440338395
2025-03-12,0.9146918499400892,0.9889810119549564,0.9186524752125632,0.9043956944359344,0.9186363715410016
2025-03-13,0.9066468008934536,0.979114659219348,0.9115042939712802,0.9043956944359344,0.9114844724184594
2025-03-14,0.933313399934646,0.9861537300109576,0.9340914847258932,0.9043956944359344,0.9340656060612156
2025-03-17,0.9389189549186936,0.989830869062776,0.9471674244638658,0.9043956944359344,0.9471455939914531
2025-03-18,0.9198219140728848,0.9819723074612564,0.9308636774524534,0.9043956944359344,0.9308292201025165
2025-03-19,0.938256143984494,0.99734694605695,0.9495191962914672,0.9225207661560462,0.9494840483788234
2025-03-20,0.9418277020394836,0.998855138412312,0.9531336281879432,0.9260324260523168,0.9530983464815468
2025-03-21,0.9561033984142824,1.0033802717656288,0.9675806934538692,0.9400687064875964,0.967544876967144
2025-03-24,0.9703455253557008,1.025079766801002,0.981993786310866,0.9540719804783138,0.9819574363013532
2025-03-25,0.9883998614851596,1.0333597561806218,1.0002648510314431,0.9718235295679432,1.0002278246903835
2025-03-26,0.9675747923072288,1.015722885952128,0.9791897927168024,0.9513477150513532,0.9791535465014228
2025-03-27,0.967711078096022,1.0116322295659086,0.9793277145129672,0.9514817152080264,0.9792914631922
2025-03-28,0.9148925760041086,0.9856450036699892,0.925875166424498,0.8995490256866756,0.9258408937319652
2025-03-31,0.9440685278546443,0.9820381903501348,0.9554013534148784,0.9282356712546828,0.9553659877651466
2025-04-01,0.95260619060737,0.9866312971332118,0.9650328367235664,0.9282356712546828,0.9649948016621646
2025-04-02,0.9561062772597446,0.9929598583650262,0.9685785816328722,0.9316462152079452,0.96854040682221
2025-04-03,0.7621508834596319,0.9360169270292692,0.7720930604151067,0.7426527812657147,0.7720626297335347
2025-04-04,0.8172615266959681,0.9243077518666144,0.8279226161123175,0.7963535291950784,0.8278899850076115
2025-04-07,0.7988913666070038,0.9145419944268534,0.8093128192450347,0.7784533328186894,0.8092809216125376
2025-04-08,0.7790698977306446,0.8934189355282283,0.7892327814220759,0.758804097656765,0.7892016752087331
2025-04-09,0.924468294163077,0.9346670763179272,0.9365278844223884,0.900420272697066,0.9364909728332348
2025-04-10,0.8603072922303565,0.9164123521686226,0.8715299090652455,0.8379282789515389,0.8714955592562612
2025-04-11,0.908440557611202,0.912654048351602,0.9202910677573064,0.8848094626694263,0.9202547961135468
2025-04-14,0.8905653305252849,0.921858401163783,0.9021826602412876,0.8673992205347357,0.9021471023083631
2025-04-15,0.8916727056032259,0.9165166738865256,0.9033044809089666,0.8684777896711281,0.903268878761466
2025-04-16,0.8866505959150193,0.9027605805840816,0.8982168583357217,0.8635863191863957,0.898181456707861
2025-04-17,0.8876552272578011,0.91119696255402,0.899234594987179,0.8645648172412658,0.8991991532470291
2025-04-21,0.9002244270122517,0.8965701961372853,0.9119677586113296,0.8768070567447115,0.91193181501607
2025-04-22,0.9087171102859524,0.9106467815927918,0.9205712280321914,0.8850788214309825,0.9205349453464104
2025-04-23,0.9336808469580642,0.92926374151952,0.9458606139856336,0.9093931810729105,0.9458233345634612
2025-04-24,0.9842930260607616,0.9479822623863908,0.9973309732129916,0.9624357264231655,0.9972916651776992
2025-04-25,1.0163580934969887,0.955361612484416,1.0165342090528502,0.9985780097839388,1.0164891113090524
2025-04-28,1.0060039950534023,0.9574668505153476,1.013564508094241,0.9865904053603034,1.0135283052652355
