date,beta5,beta8,test_v2
2024-09-20,1.384808099496853,1.3720401748719162,0.9701761995477932
2024-09-23,1.3994882850663717,1.3865850091946448,0.9804609217772968
2024-09-24,1.4186206178246648,1.4060430135462012,0.9937548886386316
2024-09-25,1.449605622210343,1.4367533023956516,1.015460127654524
2024-09-26,1.4558260836867014,1.4429186127612084,1.0198176097917837
2024-09-27,1.4313592254102168,1.4186686796142982,1.002678383337308
2024-09-30,1.429047228582716,1.4163771811362675,1.0010588113946917
2024-10-01,1.4340483984523251,1.4206274615574026,1.0048327668471386
2024-10-02,1.4460106851916263,1.432477795941664,1.0132146999081448
2024-10-03,1.3775075989160452,1.36461581466575,1.010534119804251
2024-10-04,1.4329789135472542,1.4195679857213672,1.0492861599460916
2024-10-07,1.4203235488825448,1.407031059772346,1.0400193808845082
2024-10-08,1.4588594005813782,1.4452062630897162,1.0511201714757696
2024-10-09,1.4216401186056142,1.4083353080150598,1.061220430426958
2024-10-10,1.4395851159759496,1.426112362185189,1.063864645884662
2024-10-11,1.5151539977050523,1.5009740117218493,1.088841598295593
2024-10-14,1.5151539977050523,1.5009740117218493,1.094126846583339
2024-10-15,1.5113754725420991,1.4972308489272947,1.0726449284151347
2024-10-16,1.5586920324076998,1.5441045837357172,1.106226172051781
2024-10-17,1.565164277244788,1.550516256286946,1.1160885667137863
2024-10-18,1.5599774218139608,1.5453779434712045,1.1123899197872578
2024-10-21,1.4999557379694937,1.4859179890858496,1.1149063718164398
2024-10-22,1.498703144248443,1.4846771181081202,1.113975327862578
2024-10-23,1.451528263887678,1.4379437368578665,1.078910576701924
2024-10-24,1.451528263887678,1.4379437368578665,1.078910576701924
2024-10-25,1.5000648050502534,1.4860260354322952,1.1149874405974818
2024-10-28,1.4994600610842428,1.4854269511292455,1.1094220147371217
2024-10-29,1.5175419597909587,1.503339625406894,1.119641207315229
2024-10-30,1.5175419597909587,1.503339625406894,1.119641207315229
2024-10-31,1.5175419597909587,1.503339625406894,1.119641207315229
2024-11-01,1.5183005568960994,1.5113888024175035,1.1244618034826157
2024-11-04,1.521539073625623,1.5146125764582965,1.1268602669131589
2024-11-05,1.5447779705450688,1.5377456830260687,1.1440711227099896
2024-11-06,1.5459174452643687,1.5388799705184666,1.144915023999538
2024-11-07,1.5341654598974674,1.5264155652701543,1.1492898533878249
2024-11-08,1.552998221349836,1.5346313425615254,1.1575531634106564
2024-11-11,1.5379827733245146,1.519793478071099,1.1463611484277727
2024-11-12,1.5449879764048202,1.5267158325595038,1.1702732578296908
2024-11-13,1.5138808874320282,1.4959766384913975,1.154331931841169
2024-11-14,1.5598772756040644,1.541429040150995,1.158198831118589
2024-11-15,1.5027123331045942,1.4849401715551482,1.1204760919107182
2024-11-18,1.4729445606792853,1.455524454309567,1.106034104577626
2024-11-19,1.5470659842578929,1.5287692643906376,1.160171778233725
2024-11-20,1.5470659842578929,1.5287692643906376,1.160171778233725
2024-11-21,1.5470659842578929,1.5287692643906376,1.160171778233725
2024-11-22,1.5362134931260083,1.5180451226582763,1.1520333057555885
2024-11-25,1.514831916090203,1.4965540230256849,1.1400184732891017
2024-11-26,1.544457069886675,1.5258217210626366,1.1427875508428826
2024-11-27,1.6979464425157256,1.6774590978962098,1.114971610128702
2024-11-29,1.732393253353118,1.7127217479576675,1.136719897506587
2024-12-02,1.747708808530384,1.72718774764017,1.147471267719962
2024-12-03,1.720740588590445,1.7005361802688894,1.129765081556917
2024-12-04,1.784910204776008,1.7639523364989849,1.1718961221937538
2024-12-05,1.7701167566204217,1.7493325884751911,1.1621833733501323
2024-12-06,1.7485861640396148,1.7280548015100543,1.1411926466528983
2024-12-09,1.70257723356766,1.6825860937909407,1.112109981610936
2024-12-10,1.6324411631301678,1.6132735395851134,1.092030936151991
2024-12-11,1.6416598720919957,1.6223840052932532,1.119151339463821
2024-12-12,1.6291930425033816,1.610063557394682,1.1153439231083273
2024-12-13,1.6339606640451718,1.6147760984782924,1.119273392952831
2024-12-16,1.58961861368939,1.5709546744699736,1.1117579087516416
2024-12-17,1.565398837643367,1.5470192662742877,1.1010024882965717
2024-12-18,1.5023973209789612,1.4847574594167685,1.056691208036268
2024-12-19,1.4949075374839127,1.4773556145396465,1.0514233682586012
2024-12-20,1.4431202162126344,1.4261763356052028,1.0485629516365422
2024-12-23,1.4716308023044988,1.447895187488046,1.0438711389427862
2024-12-24,1.4887334459655477,1.4643101952942246,1.0536562744512576
2024-12-26,1.4790326752267746,1.4551744720409132,1.0507303145115288
2024-12-27,1.4671918501526535,1.442853629463958,1.0325510400339597
2024-12-30,1.430523412511861,1.4068273772010578,1.0172620284495302
2024-12-31,1.430523412511861,1.4068273772010578,1.0076098538439364
