method,run_name,turnover,baseline_turnover,turnover_improve_vs_baseline,rebalance_freq,baseline_rebalance_freq,rebalance_freq_improve_vs_baseline,active_exposure_ratio,baseline_active_exposure_ratio,active_exposure_ratio_improve_vs_baseline
HARD_BOTH,The_Maverick_of_Wall_Street_20260325_001517,1.4448569143183854,1.3954848965189188,-0.04937201779946654,1.0,1.0,0.0,0.9733333333333334,0.9733333333333334,0.0
BC,The_Maverick_of_Wall_Street_20260317_153656,1.0656511979185255,1.3954848965189188,0.32983369860039335,1.0,1.0,0.0,1.0,0.9733333333333334,-0.026666666666666616
IQL,The_Maverick_of_Wall_Street_20260317_164724,1.1497479641783583,1.3954848965189188,0.2457369323405605,1.0,1.0,0.0,1.0,0.9733333333333334,-0.026666666666666616
TRAIN_ONLY,The_Maverick_of_Wall_Street_20260325_014557,0.2528098257617929,1.3954848965189188,1.142675070757126,1.0,1.0,0.0,1.0,0.9733333333333334,-0.026666666666666616
INFER_ONLY,The_Maverick_of_Wall_Street_20260325_031512,1.406605549402959,1.3954848965189188,-0.011120652884040183,1.0,1.0,0.0,0.9733333333333334,0.9733333333333334,0.0
HARD_NONE,The_Maverick_of_Wall_Street_20260325_105832,1.1878882526729222,1.3954848965189188,0.20759664384599663,1.0,1.0,0.0,1.0,0.9733333333333334,-0.026666666666666616
