date,KICL,WO_HARD,WO_RL_COMPLETION,WO_REGIME_SPLIT,Baseline
2025-03-20,1.0,1.0,1.0,1.0,1.0
2025-03-21,0.9834302147130236,0.9886007474944946,0.991816486716167,0.9887577831693092,0.9918165522563142
2025-03-24,1.031976084433482,1.021026610570843,1.0255117403062626,1.0350511130471174,1.025510758219129
2025-03-25,1.0362980449320371,1.0233767475165136,1.026786918951879,1.0390862580721,1.0267866686330214
2025-03-26,1.0047315351573325,0.998618426733149,0.9954767642789296,1.0084726017958063,0.9954734533169332
2025-03-27,0.9616925401025944,0.9678084232019704,0.9405116001135208,0.9658029304090302,0.9405009336313505
2025-03-28,0.9186177678401708,0.9477883999159844,0.899003201039987,0.9184770357773908,0.8989933397436553
2025-03-31,0.9225694317668232,0.941348439776326,0.8957272995674135,0.9214365270196736,0.8957146657881765
2025-04-01,0.933569796453678,0.9566990608971984,0.9053480529089706,0.932760601794994,0.905334183114817
2025-04-02,0.9556965269915864,0.9716060681712972,0.9268058940750338,0.9548681534431896,0.9267916955500246
2025-04-03,0.911544209816928,0.9151931060504892,0.8839882980716698,0.9107541063789848,0.883974755505704
2025-04-04,0.8553897611823883,0.8587415801178063,0.8277254201222379,0.8529082884775768,0.8277098001945833
2025-04-07,0.8247888501533603,0.8495091824100844,0.8041653462878506,0.8266634114484819,0.8041483829136947
2025-04-08,0.8063993043643436,0.8317476524255364,0.7880716498789799,0.8079341818000779,0.7880538794822481
2025-04-09,0.8521217077025746,0.9059364979581712,0.838997230596932,0.856409823070382,0.8389778988805412
2025-04-10,0.8015821979532313,0.8797569714866719,0.7904017512228304,0.8051935562999627,0.7903827918682644
2025-04-11,0.8158846825818643,0.9057642610222058,0.8045047451842416,0.8195604777354192,0.804485447541378
2025-04-14,0.8168607555978604,0.9139878895216446,0.8047267801149689,0.8207507707197937,0.804707378270782
2025-04-15,0.8215539323952451,0.9404617896676304,0.8066473537382762,0.8260194574653665,0.8068054206686702
2025-04-16,0.7952810133361233,0.9135846335122684,0.7808511402477848,0.7996037329565991,0.7810041522700292
2025-04-17,0.7918214001512476,0.9168631758763686,0.7773174430568947,0.7967376793780842,0.7774697732991767
2025-04-21,0.7726001711122452,0.8976832838826252,0.7584482932635772,0.7773971091227158,0.7585969257345234
