method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
KICL,Mr_Derivatives_20260320_161844,-0.11082515892975742,-0.09101535594261778,-0.2360478271792655,-0.24335834840299791,0.3049467872460802,0.25350569280634505
WO_HARD,Mr_Derivatives_20260321_003328,0.04824333538979819,-0.09101535594261778,0.4466335502464006,-0.24335834840299791,0.1123802575657506,0.25350569280634505
WO_RL_COMPLETION,Mr_Derivatives_20260321_162411,-0.12005394198994546,-0.09101535594261778,-0.27686867167976126,-0.24335834840299791,0.29527593663013785,0.25350569280634505
WO_REGIME_SPLIT,Mr_Derivatives_20260321_225233,-0.1216292200674518,-0.0891507169162894,-0.25966013135374916,-0.23469817694209694,0.2848476908590451,0.2519743771485662
