method,run_name,turnover,baseline_turnover,turnover_improve_vs_baseline,rebalance_freq,baseline_rebalance_freq,rebalance_freq_improve_vs_baseline,active_exposure_ratio,baseline_active_exposure_ratio,active_exposure_ratio_improve_vs_baseline
HARD_BOTH,GoldTelegraph__20260324_232707,1.0049683334918085,0.4148175495211267,-0.5901507839706818,0.704225352112676,0.971830985915493,0.267605633802817,0.993006993006993,0.993006993006993,0.0
BC,,,,,,,,,,
IQL,,,,,,,,,,
TRAIN_ONLY,GoldTelegraph__20260325_005745,0.20150509825362947,0.4148175495211267,0.21331245126749723,0.971830985915493,0.971830985915493,0.0,1.0,0.993006993006993,-0.006993006993006978
INFER_ONLY,GoldTelegraph__20260325_022819,1.0047449210040502,0.4148175495211267,-0.5899273714829235,0.704225352112676,0.971830985915493,0.267605633802817,0.993006993006993,0.993006993006993,0.0
HARD_NONE,GoldTelegraph__20260325_035533,0.22361338761507885,0.4148175495211267,0.19120416190604786,0.971830985915493,0.971830985915493,0.0,1.0,0.993006993006993,-0.006993006993006978
