date,daily_return_trained,nav_trained,cumulative_return_trained,daily_return_rorl,nav_rorl,cumulative_return_rorl
2024-05-14,0.0,1.0,0.0,0.0,1.0,0.0
2024-05-15,-0.004917599621868551,0.9950824003781314,-0.004917599621868551,0.0,1.0,0.0
2024-05-16,0.006619354530192023,1.0016692035729888,0.001669203572988831,0.0,1.0,0.0
2024-05-17,0.00629354701186724,1.007973255796015,0.007973255796015044,0.0,1.0,0.0
2024-05-20,0.00942765159197756,1.0174760764656912,0.01747607646569116,0.0,1.0,0.0
2024-05-21,0.004918992242601838,1.022481033392859,0.022481033392858896,0.0,1.0,0.0
2024-05-22,-0.0025724806314946225,1.0198507207383851,0.01985072073838512,0.0,1.0,0.0
2024-05-23,0.021951049602594086,1.0422375144965548,0.04223751449655477,0.0,1.0,0.0
2024-05-24,0.009898808704133844,1.052554424276828,0.052554424276828104,0.0,1.0,0.0
2024-05-28,0.022734547246108017,1.0764837725646497,0.07648377256464967,0.0,1.0,0.0
2024-05-29,-0.003826150564177344,1.0723649835709237,0.07236498357092369,0.0,1.0,0.0
2024-05-30,0.004941488617671297,1.0776640629312286,0.07766406293122863,0.0,1.0,0.0
2024-05-31,0.002216128180261734,1.080052304629946,0.08005230462994595,0.0,1.0,0.0
2024-06-03,0.006722097412958483,1.0873125214327588,0.0873125214327588,0.0,1.0,0.0
2024-06-04,0.0037161686677789074,1.0913531581569909,0.09135315815699085,0.0,1.0,0.0
2024-06-05,0.017528909479239463,1.110483388876207,0.1104833888762069,0.0,1.0,0.0
2024-06-06,-0.0010376474321702744,1.1093310986392717,0.1093310986392717,0.0009909395755583,1.0009909395755583,0.0009909395755582917
2024-06-07,0.0010387252627719334,1.110483388876207,0.1104833888762069,0.0076105503682026,1.0086090315393126,0.008609031539312584
2024-06-10,-0.0007339508086914304,1.1096683486949028,0.10966834869490283,-0.0094453026171787,0.9990824140140042,-0.0009175859859957836
2024-06-11,0.025555107580260028,1.1380260427242106,0.1380260427242106,0.0099587647895846,1.0090320407805802,0.009032040780580175
2024-06-12,0.027808981268733657,1.1696733876296592,0.16967338762965922,0.0062185233096648,1.0153067300463727,0.01530673004637273
2024-06-13,0.013964589885115952,1.1860073967874416,0.1860073967874416,-0.0044910431994902,1.0107469436610013,0.010746943661001263
2024-06-14,0.0038625669868488366,1.1905884298044314,0.19058842980443136,-0.0023758868411226,1.0083455232978522,0.008345523297852209
2024-06-17,0.009093680246367253,1.2014152602900974,0.20141526029009738,0.007431489401796,1.0158390323675885,0.015839032367588546
