step,critic_loss,value_loss,actor_loss,loss_fit,loss_align,loss_entry,loss_rev,reward_mean,done_ratio,adv_mean,adv_std,weight_mean,weight_max,policy_abs_mean,baseline_abs_mean,behavior_abs_mean
100,1081.5575232062831,13.693872942947928,0.00585365772671139,0.005845658433272547,0.00019998191830381985,0.0,0.0,0.0005678875274315942,0.009140625,-3.1614522395445963,3.2281365057779476,1.9222690422460438,26.093190235495566,0.0038547440193360673,0.006210341732949019,0.008997560893185437
200,577294.9800195312,6135.469053497314,0.029855685158399866,0.029847051792312413,0.0002158331652481138,0.0,0.0,0.0005666985090283561,0.009140625,-102.02446994781494,117.27192152023315,10.550793738365174,100.0,0.003964362935512326,0.006303903956431895,0.008980812109075486
300,2579100.2315625,33943.67763183594,0.04287069433135912,0.04285786844673566,0.00032065063751360865,0.0,0.0,0.0005730785768537316,0.0089453125,-61.524387996196744,229.79281639099122,35.529727227687836,100.0,0.0029783610964659603,0.006300133098848164,0.009143863893114031
400,330880.540234375,4561.978146972656,0.01229900613285281,0.012286425823622266,0.0003145076023065485,0.0,0.0,0.0005618022258204291,0.0091015625,-36.99891877770424,74.87231437683106,18.997028436660766,100.0,0.00271260326000629,0.006165712571237237,0.008939214097335935
500,112943.18380859375,1502.0363360595702,0.008163858039188199,0.00815073550271336,0.00032806356241053434,0.0,0.0,0.0005713311511499342,0.00921875,-24.529041528701782,45.590967655181885,17.293717823028565,100.0,0.002720791277824901,0.006255271998234093,0.009150352668948472
600,46398.474375,781.4855996704101,0.008159416848793627,0.008146145106147742,0.00033179381491208913,0.0,0.0,0.00054547823187022,0.008984375,-15.830952916145325,34.22470794677734,19.658158903121947,100.0,0.002735591412638314,0.006240848251618445,0.008967805039137602
700,21875.454453125,392.03999557495115,0.009928113583591767,0.009914633159860386,0.0003370102741610026,0.0,0.0,0.0005914926597688463,0.00921875,-8.648295664191245,24.86842924118042,24.51459631919861,100.0,0.0028441738890251146,0.006337349072564394,0.009173891986720265
800,8730.576108398438,193.08799255371093,0.013144766016630456,0.013131027319468557,0.00034346755244769157,0.0,0.0,0.0005464022674277658,0.0090625,-3.087959244400263,18.014361267089843,33.443142871856686,100.0,0.0025570379581768064,0.006123540755361319,0.008929394958540797
900,3098.645477294922,100.76391830444337,0.01673707745358115,0.016724128780770117,0.0003237165827158606,0.0,0.0,0.0005718226242970559,0.0091015625,-1.2121167546510696,13.504697446823121,39.156497154235836,100.0,0.00286351487331558,0.0063110888632945715,0.009001513090915979
1000,997.166860961914,57.49892601013184,0.01938984931097366,0.01937595901545137,0.0003472567702556262,0.0,0.0,0.0005724290253419895,0.0090625,-1.4919639718532562,10.555262136459351,36.64657989501953,100.0,0.0028637902322225274,0.006230462067760527,0.009061317597515882
1100,394.1359564208984,37.93697769165039,0.018964200827758758,0.01895083810784854,0.00033406771457521244,0.0,0.0,0.0005667218243979732,0.0090625,-1.957263533771038,8.7800670337677,32.39210327148437,100.0,0.003087873525219038,0.006313510786276311,0.009012476275674999
1200,233.83384552001954,26.45129711151123,0.020737827761331575,0.020724386093206704,0.00033604088654101363,0.0,0.0,0.000571670966601232,0.0090234375,-2.0771609716117383,7.456237149238587,30.523217926025392,100.0,0.0032096452172845603,0.006252413671463728,0.009172932570800185
1300,172.11392234802247,21.14776481628418,0.019344740060623734,0.019330968738067895,0.0003442835096211638,0.0,0.0,0.0005501508371526143,0.0090625,-2.127471433877945,6.696581311225891,28.569019470214844,100.0,0.0030115089163882656,0.006217633576598019,0.008968149120919406
1400,143.58341346740724,17.648024282455445,0.0185199833009392,0.01850588647183031,0.0003524219868995715,0.0,0.0,0.000584769095039519,0.009375,-2.0466904854774475,6.15211546421051,28.001903686523438,100.0,0.0031747801072197035,0.006296615907922387,0.009123188271187245
1500,121.81993675231934,15.165740423202514,0.01899439127650112,0.01898072608979419,0.0003416288165317383,0.0,0.0,0.0005471526369365165,0.0090234375,-1.987038938999176,5.701353163719177,26.73009469985962,100.0,0.0029729817947372794,0.006199427158571779,0.008966092295013368
1600,108.9149089050293,12.997906198501587,0.018643165982794016,0.018629325067158788,0.0003460241159336874,0.0,0.0,0.0005775324599744635,0.008984375,-1.7831140208244323,5.297167925834656,26.829418106079103,100.0,0.0031155436963308603,0.0062798359128646555,0.00908345372416079
1700,95.20908485412598,11.071668176651,0.016879196119261905,0.016865589653607457,0.00034016205652733335,0.0,0.0,0.0005678875274315942,0.009140625,-1.7216161394119263,4.90263370513916,25.222159996032715,100.0,0.0029352284030755983,0.006210341732949019,0.008997560893185437
1800,85.74308776855469,9.333415198326112,0.0158439119940158,0.01583024468156509,0.000341682921643951,0.0,0.0,0.0005666985090283561,0.009140625,-1.5664783662557602,4.531749668121338,24.545550136566163,100.0,0.003135765244369395,0.006303903956431895,0.008980812109075486
