date,HARD_BOTH,BC,IQL,TRAIN_ONLY,INFER_ONLY,HARD_NONE
2025-06-20 00:00:00,1.0,1.0,1.0,1.0,1.0,1.0
2025-06-23 00:00:00,1.002224484197793,0.996883127792722,0.9989297388710884,1.0006462682960489,1.002224484197793,0.9976495152282984
2025-06-24 00:00:00,1.0281542413703784,1.0313523260803632,1.0301379269035147,1.029108861466662,1.0281542413703784,1.0308991731509285
2025-06-25 00:00:00,1.0430737996777706,1.0609154855960177,1.059906933199851,1.0532413173973252,1.0430737996777706,1.0606780927193062
2025-06-26 00:00:00,1.057031421063925,1.077230922914359,1.0757605539184698,1.067961229667958,1.0578328078353678,1.076318664527836
2025-06-27 00:00:00,1.0606421439739957,1.0876672199448665,1.0825416504100036,1.0739014960544322,1.0651328436768306,1.0909121362972856
2025-06-30 00:00:00,1.0799029208023578,1.108274636219833,1.099148258111191,1.0951765129806004,1.0833639830693766,1.1083624949783668
2025-07-01 00:00:00,1.0655050600109488,1.093137238755365,1.084307293432031,1.0818495705017033,1.0702686594160071,1.0932614507235083
2025-07-02 00:00:00,1.0870284823362586,1.1135540227121703,1.104317273427594,1.1052362262685471,1.092689254100306,1.1127968359766078
2025-07-03 00:00:00,1.1001025397200876,1.1270266124220585,1.1173796515937802,1.1151143347191463,1.1052460648479907,1.126271631091656
2025-07-07 00:00:00,1.0925080703479004,1.1222032393999808,1.112603219242496,1.1149137027821985,1.0976160875639147,1.1164697978622622
2025-07-08 00:00:00,1.0926603155535817,1.1282789402295426,1.1172717538365968,1.112509899149315,1.0977690445914603,1.12241953895004
2025-07-09 00:00:00,1.109888177071583,1.140188012486604,1.12771698495262,1.126552218737164,1.115077454908704,1.1316149759871514
2025-07-10 00:00:00,1.1346287906969446,1.1528417092279348,1.1409267955526892,1.14542614642898,1.1399337431764442,1.1467825672721474
2025-07-11 00:00:00,1.138412338877139,1.1578819830373857,1.146543095974256,1.1479654731080244,1.1463034168874142,1.153264921099554
2025-07-14 00:00:00,1.1546140086563552,1.172735359335712,1.159871400774076,1.161798873491584,1.1623004853179713,1.1640205956820993
2025-07-15 00:00:00,1.1569798285146349,1.1674862550198313,1.157168739539419,1.162922423026059,1.1640123722234668,1.1616814957876822
2025-07-16 00:00:00,1.174828269989162,1.1969770950036116,1.1805779834741643,1.168856158177065,1.1913837723087397,1.187783631225929
2025-07-17 00:00:00,1.1889377765113307,1.209653736841602,1.196008290209971,1.172014314645128,1.211321384264799,1.2031318074463393
2025-07-18 00:00:00,1.1916661758449147,1.217635715033194,1.202024434918344,1.1761860575237797,1.2142343008407503,1.2105457735889185
2025-07-21 00:00:00,1.172109539201421,1.204703233491362,1.1884569374457468,1.1731194136817205,1.194915033863852,1.198395612931004
2025-07-22 00:00:00,1.1472049433038225,1.1906400070119962,1.173043804308764,1.1630309264336682,1.1749033497823629,1.1818613336678212
2025-07-23 00:00:00,1.17096774472342,1.2017808495461817,1.184849122674973,1.1758682880611169,1.197814484050152,1.1933474283943497
2025-07-24 00:00:00,1.1811858661965806,1.2014429422136133,1.18511534860504,1.18296799662066,1.2087521751479895,1.1936417434180169
2025-07-25 00:00:00,1.1964627453873524,1.2139189574640128,1.1984229268658044,1.1935710369307466,1.2227186871221245,1.2062239379841218
2025-07-28 00:00:00,1.2065734247299402,1.230528667400834,1.2140691935002534,1.2009275199433809,1.229050707771074,1.221879424885702
2025-07-29 00:00:00,1.2164608551961775,1.2374603439195806,1.2238977446755122,1.2017887609510116,1.2415864857596348,1.230272737103602
2025-07-30 00:00:00,1.219154044087707,1.239128151418823,1.2268085555137789,1.2053713852529284,1.245399572336394,1.2338300491354783
2025-07-31 00:00:00,1.219761165749523,1.236712681702722,1.2236208429192486,1.2047039142724925,1.2522373936368063,1.2323998563992342
2025-08-01 00:00:00,1.1776315862023938,1.1961201705509348,1.1791685521898114,1.1780593367940169,1.2067538297805864,1.1870518868189543
2025-08-04 00:00:00,1.2080982021468265,1.235500448580606,1.2172157929714769,1.2070122432251622,1.2397211630127924,1.225728347665524
2025-08-05 00:00:00,1.2125967346404678,1.2393202854313576,1.2202939890502045,1.2126027061278486,1.2499287097492051,1.2251594483481083
2025-08-06 00:00:00,1.2456967104279897,1.267431128981961,1.2493881640429445,1.2355174686033197,1.283546492097965,1.2534003790500894
2025-08-07 00:00:00,1.2693772573830222,1.2848085547182584,1.2626419621323226,1.253205416184288,1.3082336792196203,1.2713490502072844
2025-08-08 00:00:00,1.2885186641588455,1.3013643847787753,1.2770282724745163,1.2693116132469269,1.3284032475148817,1.286992491275581
2025-08-11 00:00:00,1.287851254257665,1.3011167349174642,1.276785912900324,1.267640717809371,1.3278842302601446,1.2852675925969272
2025-08-12 00:00:00,1.3118582602448086,1.3210576108513907,1.296190080033565,1.2800316693575966,1.352995048222689,1.3050547452380858
2025-08-13 00:00:00,1.29562255501963,1.3063528598961498,1.2853464515023918,1.2625260981083155,1.3352455661505365,1.2950312559509998
2025-08-14 00:00:00,1.292203767033919,1.2994100937540254,1.277301047180348,1.259399603979472,1.328734373546915,1.28606055380958
2025-08-15 00:00:00,1.272884024126126,1.2924567957959756,1.2717673771426352,1.2483876535982634,1.308868461417129,1.2788908980584008
2025-08-18 00:00:00,1.2755345527978152,1.294093654635334,1.2732758160370043,1.2501803509158385,1.3122873702224211,1.2813854780252958
2025-08-19 00:00:00,1.2094100239559489,1.2560976266436874,1.2411950885060494,1.2221598112368426,1.2339964966413195,1.2440377764352326
2025-08-20 00:00:00,1.1973823674055604,1.2479995575882468,1.2346851309605895,1.218528979178498,1.223862316491263,1.236500551080291
2025-08-21 00:00:00,1.203702994249976,1.2508615955155442,1.235108163382992,1.214115113129962,1.234843860958011,1.2386124648698016
2025-08-22 00:00:00,1.248273013996869,1.2920566231207,1.2768510645727758,1.2426411609846932,1.2791291280134809,1.2817025052688034
2025-08-25 00:00:00,1.263017860022504,1.3014185226016628,1.2849848800406063,1.2469170762029165,1.293067254205022,1.290760673744045
2025-08-26 00:00:00,1.2654965028466518,1.30572123658072,1.2897804282574803,1.2516083522580264,1.29725739036924,1.294547026424255
2025-08-27 00:00:00,1.232588219487769,1.2788810401352626,1.2637560178922254,1.2363275222132784,1.2635231890532772,1.2681120096452592
2025-08-28 00:00:00,1.2515362318834844,1.2918846107463025,1.279363095632165,1.2446785986011897,1.282151032281056,1.2823425551378522
2025-08-29 00:00:00,1.234441012430471,1.2845994526875932,1.268368139840652,1.2421380511652806,1.2635638445174269,1.273079207412392
2025-09-02 00:00:00,1.210366607320683,1.266506359411525,1.2472762450054793,1.2255828152162551,1.2387903418367077,1.2536521128933154
2025-09-03 00:00:00,1.2064275617949334,1.2566129379147235,1.238007200556631,1.222525478943637,1.2348037487126915,1.240972242310265
2025-09-04 00:00:00,1.2398581061078449,1.2793260305199423,1.2648890636898766,1.2401062985116007,1.2676226545547429,1.2660828844724663
2025-09-05 00:00:00,1.2257724311047389,1.2696412389472789,1.2522886098554955,1.230387558985418,1.2502430471024175,1.255875738038521
