date,KICL,WO_ENTRY_PEN,WO_FIDELITY,WO_HARD,WO_MKT_FACTORS,WO_REV_PEN,WO_RL_COMPLETION,WO_SOFT,WO_REGIME_SPLIT
2023-04-14 00:00:00,1.003030129269623,1.0027345170203463,1.002609491091462,1.0125404890351868,1.00276271465786,1.0207365420126857,1.003148958762049,0.971628296681021,1.003602424883175
2023-04-17 00:00:00,1.019301505812325,1.019001098075776,1.002609491091462,1.0306932600200844,1.0190297531416002,1.0272011723555547,1.019422262983052,0.9812366526401428,1.0198830853318632
2023-04-18 00:00:00,1.019301505812325,1.019001098075776,1.002609491091462,1.0253344448280624,1.0190297531416002,1.0272011723555547,1.019422262983052,0.9812366526401428,1.0198830853318632
2023-04-19 00:00:00,1.019301505812325,1.019001098075776,1.002609491091462,1.018787354407463,1.0190297531416002,1.0272011723555547,1.019422262983052,0.9812366526401428,1.0198830853318632
2023-04-20 00:00:00,1.019301505812325,1.019001098075776,1.002609491091462,0.990513479455442,1.0190297531416002,1.0272011723555547,1.019422262983052,0.9812366526401428,1.0198830853318632
2023-04-21 00:00:00,1.019301505812325,1.019001098075776,1.002609491091462,0.9915560328661897,1.0190297531416002,1.0272011723555547,1.019422262983052,0.9812366526401428,1.0198830853318632
2023-04-24 00:00:00,1.024707110927013,1.0244051100547844,1.002609491091462,0.9791044302842872,1.024433917085429,1.0326486713334686,1.0248285085025428,0.9812366526401428,1.0252917747049457
2023-04-25 00:00:00,1.0193329644180562,1.0190325474100517,1.002609491091462,0.9582331519504992,1.0190612033602544,1.0272328747679456,1.0194537253157003,0.9812366526401428,1.0199145618868282
2023-04-26 00:00:00,1.0073589367012248,1.007062048669233,1.002609491091462,0.9471245284658812,1.0070903680001426,1.0151660473980153,1.007478279029681,0.9812366526401428,1.0079337021882455
2023-04-27 00:00:00,1.0252728862782583,1.024970718661164,1.002609491091462,0.9680601801804538,1.024999541597142,1.0332188314880209,1.0253943508814831,0.9812366526401428,1.0258578728687788
2023-04-28 00:00:00,1.0325640895291537,1.0322597730543828,1.002609491091462,0.9785783739582186,1.0322888009639704,1.0405665421354542,1.0326864179249566,0.9812366526401428,1.0331532362376168
2023-05-01 00:00:00,1.0376554922280623,1.0373496752191007,1.002609491091462,0.9712332984927816,1.037378846260508,1.0456974036042457,1.0377784238049474,0.9812366526401428,1.0382475439214771
2023-05-02 00:00:00,1.0241099728804195,1.0238081479962458,1.002609491091462,0.9455254455691045,1.0238369382398749,1.032046905420222,1.0242312997126994,0.9812366526401428,1.024694295951254
2023-05-03 00:00:00,1.0158130533499583,1.0155136737273704,1.002609491091462,0.9424627913110768,1.015542230724238,1.0236856841132476,1.015933397241938,0.9812366526401428,1.0163926424746086
2023-05-04 00:00:00,1.0056932610739862,1.005396863948603,1.002609491091462,0.9289999788033694,1.0054251364532845,1.0134874626541424,1.0058124060689988,0.9812366526401428,1.0062670761819237
2023-05-05 00:00:00,1.0178873072101695,1.0175873162651186,1.002609491091462,0.946700376460236,1.0176159315743507,1.0257760136034153,1.0180078968400648,0.9812366526401428,1.0184680798350465
2023-05-08 00:00:00,1.0249900465578272,1.0246879622990328,1.002609491091462,0.9541951797671808,1.024716777283692,1.032933799737593,1.0251114776528856,0.9812366526401428,1.0255748717694153
