step,critic_loss,value_loss,actor_loss,loss_fit,loss_align,loss_entry,loss_rev,reward_mean,done_ratio,adv_mean,adv_std,weight_mean,weight_max,policy_abs_mean,baseline_abs_mean,behavior_abs_mean
100,0.26287548151041845,0.008224214296024001,0.0010956538034952246,0.0010533178527839483,0.0004233595032565063,0.0,0.0,0.003703083763830364,0.011875,-0.03477984102202754,0.08299141888972372,1.0091841524839402,1.8404115998744965,0.006080889105796814,0.010259584859013557,0.014266202235594392
200,0.0038623011723393575,0.00018311031119083054,0.0009865006868494675,0.0009426307305693627,0.00043869950270163826,0.0,0.0,0.00380194493685849,0.0115625,-0.0029110454420151655,0.017815104820765554,0.9932364636659622,1.181094605922699,0.005909365962725133,0.010172192971222103,0.014122450510039925
300,0.005984671842306852,0.00013052187607172526,0.0010143069276819005,0.0009690465181483887,0.00045260407045134344,0.0,0.0,0.0037090883881319313,0.0117578125,-0.00017582133878022433,0.01588861052878201,1.0021855771541595,1.162955127954483,0.006002172261942178,0.010308289043605328,0.014269187012687326
400,0.0053008447273168715,0.0003003664351126645,0.0009874278175993822,0.000943651715060696,0.0004377610261872178,0.0,0.0,0.0037118695396929978,0.0116796875,-0.009178904993459582,0.021638340875506402,0.9758536177873611,1.138764852285385,0.006074327193200588,0.010248506870120765,0.014275062764063477
500,0.0010087336861761287,2.875512588161655e-05,0.000983383996062912,0.0009392409495194442,0.00044143043749500066,0.0,0.0,0.0038130809587892146,0.011640625,-0.0019027313531842082,0.0073692768951877955,0.9946055871248245,1.0594531536102294,0.006054436366539449,0.010205654148012399,0.014175721723586322
600,0.000948352198174689,7.733704492238758e-06,0.0010138277293299325,0.0009683702603797428,0.0004545747309020953,0.0,0.0,0.003697686692466959,0.011875,-0.000891560222953558,0.00414398173103109,0.9974219834804535,1.0344949769973755,0.006009763821493834,0.010279194042086602,0.014288901090621949
700,0.0009359497856348753,5.438013536149811e-06,0.0009995087856077588,0.0009553438631701284,0.0004416491909069009,0.0,0.0,0.003765482103917748,0.01171875,-0.0007361161618609913,0.0034983846778050063,0.9978575450181961,1.0299442112445831,0.0060415491834282875,0.010201012352481484,0.014199860347434878
800,0.0008990585478022695,4.711233343641652e-06,0.0010029832299915142,0.0009583254266181029,0.00044657802805886604,0.0,0.0,0.003756569045362994,0.0115625,-0.000709130416798871,0.0032212820765562355,0.9979288178682327,1.0285961103439332,0.006081616727169603,0.01028243254404515,0.014275763425976038
900,0.000908724413602613,4.956903762831644e-06,0.0009955574804916979,0.0009518012666376308,0.0004375621573126409,0.0,0.0,0.003704647135455161,0.0119140625,-0.0010065854800632224,0.003312159681227058,0.9970439749956131,1.0272907066345214,0.0061451687966473404,0.010260215969756245,0.014195946753025055
1000,0.0009736443488509394,6.353611629492662e-06,0.001024642509582918,0.0009829945216188207,0.00041647987345641015,0.0,0.0,0.0037921296723652633,0.011640625,-0.001546741046186071,0.003707604142837226,0.9954445534944534,1.027084550857544,0.00606426257872954,0.010142712504602969,0.01419306336902082
1100,0.0009633561817463487,8.279930625576526e-06,0.0010377928966772742,0.0009945006697671488,0.000432922257023165,0.0,0.0,0.0037006765010301024,0.01171875,-0.0016399324144003914,0.00416328020626679,0.9951892095804215,1.0301006639003754,0.006010107924230397,0.010313952821306885,0.014251312427222728
1200,0.0008703516219975427,7.4482113723206565e-06,0.0009988020404125564,0.0009545192975201643,0.0004428274114616215,0.0,0.0,0.0037279865029267965,0.011796875,-0.0007168344303499907,0.0038881550589576364,0.997929928302765,1.0264005482196807,0.006040431149303913,0.010210096100345255,0.014255712665617466
1300,0.0008571001887321472,5.401786634138261e-06,0.0009741937954095192,0.0009288224912597798,0.00045371304484433496,0.0,0.0,0.003806926346151158,0.0116796875,-0.0006783253245521337,0.0034875593706965445,0.9980271279811859,1.0236558210849762,0.006093412211630494,0.010270517342723906,0.014110670983791351
