step,critic_loss,value_loss,actor_loss,loss_fit,loss_align,loss_entry,loss_rev,reward_mean,done_ratio,adv_mean,adv_std,weight_mean,weight_max,policy_abs_mean,baseline_abs_mean,behavior_abs_mean
100,5500.801849313288,10.872079454328777,0.0005592008333010767,0.0005543903101652764,0.00012026300517391064,0.0,0.0,-0.0009538123719539726,0.00578125,-5.539349938556552,5.153335798904299,0.9682659608591347,32.82685811638832,0.0039010505931219084,0.005593404064420611,0.006360849065240473
200,2195787.3084375,6610.199010620117,0.010652031504823753,0.010648310643476861,9.30198591640874e-05,0.0,0.0,-0.0009264796010393184,0.0053515625,-133.927088098526,164.31007356643676,14.597377281188965,100.0,0.003922519574407488,0.005315043884329498,0.006229648941662162
300,5032074.114375,27887.376494140626,0.019150376496836544,0.01914241780526936,0.00019896816796972417,0.0,0.0,-0.0009056879928539274,0.0056640625,-56.32426401376724,254.13134872436524,36.8167763710022,100.0,0.0024451724009122698,0.005490078332368285,0.00634788878262043
400,1125022.5071875,5803.998793945312,0.007391487721761223,0.0073845077646547,0.00017449899005441693,0.0,0.0,-0.001012611162805115,0.005625,-40.10589084625244,79.36860870361328,21.870682621002196,100.0,0.0026679413428064435,0.00546327639836818,0.0062644178071059285
500,473393.16515625,1992.3712182617187,0.0038712203192699233,0.003863774432466016,0.0001861469373397995,0.0,0.0,-0.000900445540828514,0.005390625,-33.56603008270264,51.25490253448486,18.512303047180175,100.0,0.002788832305232063,0.005645774791482836,0.006411397804040462
600,248098.894296875,809.5410873413086,0.0028213868380407804,0.0028140589146642015,0.00018319838054594583,0.0,0.0,-0.0009281416177691426,0.00546875,-21.194452838897703,34.06734058380127,21.1499582862854,100.0,0.0025172417459543794,0.005304279073607176,0.006207651272416115
700,167526.5737109375,441.19067642211917,0.003095625664573163,0.0030879052527598106,0.00019301003881992074,0.0,0.0,-0.0009503485415916657,0.0056640625,-13.605838232040405,26.380748233795167,26.584713954925537,100.0,0.002521537762368098,0.005412351116538048,0.006319822885561734
800,107777.443203125,231.7652423095703,0.0026811088975955497,0.002672873599003651,0.00020588270032021683,0.0,0.0,-0.0010000462717289337,0.0054296875,-9.05561028957367,19.967598571777344,29.953704051971435,100.0,0.0026297935674665495,0.005648976692464202,0.00632226982852444
900,66051.21421875,131.01210205078124,0.002730522038473282,0.002722716297284933,0.0001951432746136561,0.0,0.0,-0.0008823619731992949,0.00546875,-6.3027395510673525,15.446860618591309,31.244580631256103,100.0,0.002355180442682467,0.005249811995308846,0.006206845846027136
1000,46773.79681640625,87.96779930114747,0.0027914303814759477,0.002783947983116377,0.0001870595210493775,0.0,0.0,-0.0009661959361255868,0.0054296875,-4.573159046173096,12.877978687286378,32.65891149520874,100.0,0.002591843943228014,0.005520696872845292,0.006377512936014682
1100,33881.62681640625,60.83764804840088,0.0028573862153280062,0.0028491365088848396,0.00020624246331863106,0.0,0.0,-0.0009701297232095385,0.006015625,-3.992104253768921,10.75513925075531,29.951852626800537,100.0,0.002330271429964341,0.005479752144310623,0.006294092314783483
1200,21006.30326171875,40.495462341308595,0.0027558482749736866,0.002747674677375471,0.0002043397515808465,0.0,0.0,-0.0009447668299253564,0.00515625,-3.21820857167244,8.935923047065735,29.320231895446778,100.0,0.002515308922738768,0.005529904095456004,0.006295847331639379
1300,13439.320126953126,28.214878787994383,0.002774562311533373,0.0027669171622255817,0.00019112896188744344,0.0,0.0,-0.0008894844457245199,0.0055078125,-2.709869441986084,7.5569848489761355,28.10110918045044,100.0,0.0024246754846535623,0.005373823035042733,0.0062912831734865905
1400,9842.485642089843,22.598505992889404,0.0027177440976083743,0.0027100094725028613,0.0001933653543892433,0.0,0.0,-0.0010024470954522258,0.0057421875,-2.6069774413108826,6.609464755058289,25.30060338973999,100.0,0.002587100168457255,0.005458213295787573,0.006333055116701871
1500,4817.307108154297,17.501257791519166,0.0026108954139635898,0.0026027657013037242,0.0002032424393473775,0.0,0.0,-0.0009348139473149786,0.0054296875,-2.414530302286148,5.684499702453613,23.639646434783934,100.0,0.0026440610876306892,0.0056385408504866065,0.00637074148049578
1600,1537.3360946655273,18.992538051605223,0.0035939421693910846,0.0035862943330721465,0.00019119611199130304,0.0,0.0,-0.0008924498556007166,0.0055078125,-2.6132819414138795,5.277762928009033,21.292529773712157,100.0,0.0024195096082985403,0.005304829361848533,0.0062266988307237625
1700,134.11916690826416,11.00823293209076,0.005807772140251473,0.005799616583390161,0.00020388817803905114,0.0,0.0,-0.0009929780102538644,0.005390625,-1.8184035712480544,4.708789403438568,23.048270797729494,100.0,0.002599870928679593,0.005415942042600363,0.00629304745933041
1800,74.24663051605225,5.637504703998566,0.005367749105207622,0.00535892721673008,0.00022054700526496162,0.0,0.0,-0.0009585113797947998,0.00578125,-1.03367539845407,3.5883890795707702,22.809760417938232,100.0,0.0026193417294416575,0.005629545866977424,0.006336354610975831
1900,43.36046623229981,3.8018010020256043,0.0034196704052737916,0.003411749413353391,0.00019802485297987005,0.0,0.0,-0.0008922825341869612,0.0054296875,-0.7849309979379178,2.979601137638092,20.163787527084352,100.0,0.0024978268542326988,0.005280050421133637,0.006241691012401134
2000,27.808516216278075,2.8477675032615664,0.002599636699014809,0.0025913536420557647,0.00020707624826172833,0.0,0.0,-0.0009313578489673091,0.0055078125,-0.6752123482525348,2.582533288002014,18.099813375473023,100.0,0.002657034264411777,0.0054900438222102825,0.006343855299055576
2100,20.22409462928772,2.2313099360466,0.002238248196663335,0.002229920260142535,0.00020819843233766734,0.0,0.0,-0.0009959064274880803,0.005703125,-0.6189496979117394,2.2936419332027436,16.754470262527466,100.0,0.0025937571370741354,0.005512359549757093,0.0062636501691304145
2200,15.655948376655578,1.8815474271774293,0.0016077676173881627,0.001599171572306659,0.00021490123624971603,0.0,0.0,-0.0009130636152258376,0.0052734375,-0.5757890733331442,2.111451555490494,15.726573333740234,100.0,0.0026809117617085576,0.005586136416532099,0.0063838745816610755
2300,12.793816828727723,1.5588614749908447,0.0018876528078544653,0.0018797548739530612,0.00019744835117307957,0.0,0.0,-0.0009339185304997954,0.0055859375,-0.511024623606354,1.9209058356285096,14.743311510086059,100.0,0.002600798634812236,0.005334708893205971,0.006228969544172287
2400,18.3242488861084,1.816136884689331,0.0025290082739957143,0.0025209239758987676,0.00020210721650073537,0.0,0.0,-0.0009810479819861938,0.00578125,-0.5050871480070055,2.1202486979961397,17.689764046669005,100.0,0.00273391559778247,0.005436545610427857,0.006351331637706608
