method,run_name,trained_cumulative_return,baseline_cumulative_return,trained_sharpe,baseline_sharpe,trained_max_drawdown,baseline_max_drawdown
KICL,Invest_with_Henry_20260316_014417,0.5067527228350481,0.4874585835767855,2.5135609952943607,2.4642592742548963,0.09140745714572773,0.08622680935059357
WO_BC_ANCHOR,Invest_with_Henry_20260321_144810,0.4972837231478955,0.4874585835767855,2.462129411677316,2.4642592742548963,0.09038739290631244,0.08622680935059357
WO_ENTRY_PEN,Invest_with_Henry_20260321_194032,0.5055184767110905,0.4874585835767855,2.4834446187131793,2.4642592742548963,0.0941858268643899,0.08622680935059357
WO_FIDELITY,Invest_with_Henry_20260321_162814,0.5319002238020334,0.4874585835767855,2.5794094133784906,2.4642592742548963,0.09049133498945569,0.08622680935059357
WO_HARD,Invest_with_Henry_20260321_012118,0.2968612147116314,0.4874585835767855,1.915344159204535,2.4642592742548963,0.16797628073528406,0.08622680935059357
WO_MKT_FACTORS,Invest_with_Henry_20260321_211641,0.5604162348463229,0.4874585835767855,2.7159311117077882,2.4642592742548963,0.086055678435916,0.08622680935059357
WO_REV_PEN,Invest_with_Henry_20260321_180404,0.5574295461333776,0.4874585835767855,2.6674552135817615,2.4642592742548963,0.0885907989265918,0.08622680935059357
WO_RL_COMPLETION,Invest_with_Henry_20260321_162412,0.48769839459144126,0.4874585835767855,2.4651846982014374,2.4642592742548963,0.08621009411187779,0.08622680935059357
WO_SOFT,Invest_with_Henry_20260321_032516,0.42402451741728897,0.4874585835767855,2.176251772945372,2.4642592742548963,0.09298879824971025,0.08622680935059357
WO_REGIME_SPLIT,Invest_with_Henry_20260321_225234,0.6179730197706004,0.4874585835767855,2.899191653167445,2.4642592742548963,0.09038616740969097,0.08622680935059357
