date,beta5,beta8,test_v2
2024-07-23,1.136470249115353,1.1878990169102193,1.2085380983226537
2024-07-24,0.9962911376107632,1.04137637025293,1.0594697025822557
2024-07-25,0.9961118227883424,1.0406194074422213,1.0593751942678309
2024-07-26,1.0025592340845697,1.0460237207442635,1.0682247836984713
2024-07-29,1.019119431502718,1.0612372989148688,1.0789991251781428
2024-07-30,1.0222259169641936,1.0560239126026103,1.0736648400311506
2024-07-31,1.059957087378951,1.0905785601931872,1.1224830893609543
2024-08-01,1.0288514197725545,1.0643438406400791,1.0982369361322786
2024-08-02,0.9722988608418576,1.005840380749215,1.0378704849062903
2024-08-05,0.9317880642490234,0.9638507214890554,0.9953098072021866
2024-08-06,0.9415682716847568,0.9741836357050252,1.00994329387202
2024-08-07,0.9431327760406948,0.9725201133852368,1.0026521092595435
2024-08-08,0.9766982391498964,1.007131452125711,1.0126833847033123
2024-08-09,0.9873567157839952,1.018127169052618,1.022485040142654
2024-08-12,0.9956274945754912,1.026655702319503,1.0310500779344098
2024-08-13,1.0051526366952932,1.0364776904887512,1.0409141069798766
2024-08-14,1.0112333068445771,1.0427478615283206,1.047211116117803
2024-08-15,1.0364903694939225,1.070368582026193,1.0874728999444878
2024-08-16,1.0444218987826528,1.0768437725101792,1.0957185283574498
2024-08-19,1.0625208621333777,1.0921298622733584,1.1130301142315446
2024-08-20,1.0628175750562003,1.0914711378662842,1.1097248062542162
2024-08-21,1.065442875178653,1.094658289178237,1.117976374444088
2024-08-22,1.0420203402710255,1.0739204011468428,1.0980020738523786
2024-08-23,1.0627256259382685,1.095720577470361,1.11967197454536
2024-08-26,1.0504195291825074,1.083014685865527,1.1095880869656087
2024-08-27,1.0468609278326586,1.079160256904219,1.107449644860868
2024-08-28,1.034840985046089,1.0664743742634653,1.094339202708999
2024-08-29,1.026987168125322,1.057857580152043,1.086268942373504
2024-08-30,1.03299478842704,1.0640457847100888,1.0922719141190322
2024-09-03,0.9958743177641864,1.0322155626908391,1.064042346686153
2024-09-04,0.9897997707870692,1.0291343835199505,1.059824024498332
2024-09-05,0.989809829958488,1.0295098920399612,1.0627756969655353
