method,run_name,turnover,baseline_turnover,turnover_improve_vs_baseline,rebalance_freq,baseline_rebalance_freq,rebalance_freq_improve_vs_baseline,active_exposure_ratio,baseline_active_exposure_ratio,active_exposure_ratio_improve_vs_baseline
HARD_BOTH,traderstewie_20260324_232707,1.9230769230769231,0.7174793080219781,-1.205597615054945,1.0,1.0,0.0,0.9782608695652174,0.9782608695652174,0.0
BC,traderstewie_20260317_153528,0.564400500966394,0.7388624465934066,0.17446194562701256,1.0,1.0,0.0,1.0,0.9891304347826086,-0.010869565217391353
IQL,traderstewie_20260317_153945,0.5761725433608849,0.7388624465934066,0.16268990323252175,1.0,1.0,0.0,1.0,0.9891304347826086,-0.010869565217391353
TRAIN_ONLY,traderstewie_20260325_005745,0.50913370466649,0.7388624465934066,0.2297287419269166,1.0,1.0,0.0,1.0,0.9891304347826086,-0.010869565217391353
INFER_ONLY,traderstewie_20260325_022819,1.9228629310899614,0.7174793080219781,-1.2053836230679833,1.0,1.0,0.0,0.9782608695652174,0.9782608695652174,0.0
HARD_NONE,traderstewie_20260325_035534,0.5668140970640855,0.7388624465934066,0.17204834952932113,1.0,1.0,0.0,1.0,0.9891304347826086,-0.010869565217391353
