method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
HARD_BOTH,Daniel_Pronk_20260325_001128,0.009487728955924535,-0.004956587246969346,0.3883288134770949,0.22091674128332003,0.11065807194172364,0.11994420593869226
BC,Daniel_Pronk_20260317_153528,-0.04521149587947004,0.010031482727468788,-0.7624283488280902,0.3643889683837495,0.06232023385158305,0.09376465005691625
IQL,Daniel_Pronk_20260317_153945,-0.017537557961399886,0.010031482727468788,-0.16056258703702736,0.3643889683837495,0.0688860886966391,0.09376465005691625
TRAIN_ONLY,Daniel_Pronk_20260325_014208,0.011077061326390192,-0.004956587246969346,0.4427643403292915,0.22091674128332003,0.03039259060159541,0.11994420593869226
INFER_ONLY,Daniel_Pronk_20260325_031134,-0.022089052946695054,-0.004956587246969346,0.03255944249349072,0.22091674128332003,0.11635998123245356,0.11994420593869226
HARD_NONE,Daniel_Pronk_20260325_105831,-0.022375874918074135,-0.004956587246969346,-0.19307803087604997,0.22091674128332003,0.07833118762960259,0.11994420593869226
