date,daily_return_trained,nav_trained,cumulative_return_trained,daily_return_rorl,nav_rorl,cumulative_return_rorl
2023-09-26,0.0,1.0,0.0,0.0,1.0,0.0
2023-09-27,-0.006104522898528364,0.9938954771014716,-0.006104522898528364,0.0016953190215319,1.0016953190215319,0.0016953190215318603
2023-09-28,0.010939644106408686,1.004768339899931,0.004768339899930973,0.0044505378112383,1.0061534019141776,0.00615340191417757
2023-09-29,0.004223376376473187,1.0090118547704925,0.009011854770492489,0.0052306557397833,1.0114162439810024,0.011416243981002383
2023-10-02,0.010774101384094514,1.019883050791543,0.019883050791543067,0.005668692883962,1.017149652045981,0.017149652045981068
2023-10-03,-0.020535458518270433,0.9989392847085262,-0.0010607152914737794,-0.0199716940934685,0.9968354503480408,-0.0031645496519592253
2023-10-04,0.011377676277078974,1.0103048925103966,0.010304892510396568,0.0186549843902054,1.0154314001138867,0.015431400113886662
2023-10-05,4.542855461564521e-05,1.0103507892013843,0.010350789201384325,-0.0010634241052467,1.0143515658857811,0.014351565885781126
2023-10-06,0.016079552682737086,1.026596777944393,0.02659677794439297,0.01484170531393,1.0294062729113813,0.029406272911381315
2023-10-09,0.006373402400586814,1.0331396923133784,0.03313969231337843,0.0034785752000248,1.0329871400430808,0.03298714004308079
2023-10-10,0.007958747486416007,1.0413621902426942,0.04136219024269416,0.0061859325922742,1.0393771288600733,0.039377128860073274
2023-10-11,0.010275091374310374,1.0520622819011898,0.05206228190118978,0.0071352890265722,1.0467933850820985,0.046793385082098515
2023-10-12,0.0021882171550480223,1.054364422634625,0.05436442263462493,-0.0116116329126657,1.0346384045591186,0.034638404559118596
2023-10-13,-0.011965806354733322,1.0417481021260588,0.04174810212605884,-0.0119571963273272,1.0222670300280126,0.022267030028012558
2023-10-16,0.011406570335321886,1.053630875124648,0.053630875124647925,0.0144157060357702,1.0370037310229563,0.03700373102295629
2023-10-17,-0.0023859115012314636,1.0511170051016354,0.051117005101635415,-0.0029285776158802,1.0339667851086982,0.033966785108698216
2023-10-18,-0.007735476127932128,1.0429861146010082,0.04298611460100821,-0.0222703236697055,1.0109400101406028,0.010940010140602752
2023-10-19,-0.002231457668226189,1.0406587352377283,0.04065873523772834,-0.0021240990504044,1.0087926734250472,0.008792673425047193
2023-10-20,-0.01167474023681414,1.0285093148286564,0.028509314828656374,-0.009468365189823,0.999241055992241,-0.0007589440077589993
2023-10-23,-0.0010412216971734667,1.0274384086143118,0.027438408614311793,-0.001703071912489,0.9975392766159747,-0.002460723384025254
2023-10-24,0.008270085454719966,1.0359354120530135,0.03593541205301354,0.0047324412685993,1.002260072655681,0.002260072655680956
2023-10-25,-0.0028025595470940745,1.0330321413737915,0.03303214137379151,-0.0094127170711311,0.9928260821600817,-0.007173917839918276
2023-10-26,-0.018938578994283195,1.0134679805607505,0.013467980560750492,-0.0107267309168718,0.9821763039294985,-0.017823696070501494
2023-10-27,-0.000883450793354279,1.012572631469285,0.01257263146928489,-0.0104887353787273,0.9718745165823256,-0.028125483417674402
2023-10-30,0.008444070142034077,1.0211228657933156,0.02112286579331557,0.0106950665806564,0.9822687792452168,-0.017731220754783172
2023-10-31,0.01113308529322099,1.0324911137530508,0.032491113753050804,0.0105104063275105,0.9925928232379119,-0.00740717676208813
2023-11-01,0.008158379326554499,1.0409145679103449,0.04091456791034487,0.0080544864404576,1.0005876486735772,0.0005876486735771902
2023-11-02,0.021954610457441737,1.0637674417682927,0.06376744176829274,0.0272543833388114,1.027858048014607,0.027858048014606895
2023-11-03,0.013265493161764397,1.0778788414927776,0.07787884149277757,0.0154185836732149,1.0437061633321074,0.04370616333210742
2023-11-06,0.003013287508515816,1.0811268003415413,0.0811268003415413,-0.0004929318000988,1.043191687374242,0.04319168737424195
2023-11-07,0.0038514991342200044,1.0852907592770389,0.08529075927703889,0.0060727639984569,1.0495267442968177,0.04952674429681769
2023-11-08,0.0027048440067403146,1.08822630148284,0.08822630148283994,-0.0081510390841867,1.0409720107841551,0.04097201078415513
2023-11-09,-0.014377824108674053,1.0725799751296867,0.07257997512968672,-0.009116717725704,1.0314817628014774,0.03148176280147741
2023-11-10,0.022387218906152695,1.0965920578272708,0.09659205782727076,0.0164677012046171,1.048467896269304,0.04846789626930392
2023-11-13,0.0034088468500450553,1.1003301722093797,0.10033017220937968,-0.0034169057212688,1.0448853803159746,0.044885380315974555
2023-11-14,0.02848685187485911,1.1316751148385464,0.13167511483854644,0.0284702044565775,1.074633480727259,0.07463348072725906
2023-11-15,0.00016362863853180976,1.131860289296848,0.1318602892968479,0.0111696065282325,1.0866367138690476,0.08663671386904759
