source,kol,kicl_event_cumulative_return,kicl_event_baseline_cumulative_return,kicl_event_sharpe,kicl_event_baseline_sharpe,kicl_event_max_drawdown,kicl_event_baseline_max_drawdown,kicl_betrayal_reversal_rate,kicl_betrayal_entry_violation_rate,kicl_betrayal_mean_abs_deviation,kicl_betrayal_mean_normalized_deviation,kicl_betrayal_sign_agreement_rate,kicl_betrayal_baseline_policy_corr,kicl_daily_trained_cumulative_return,kicl_daily_baseline_cumulative_return,kicl_daily_trained_sharpe,kicl_daily_baseline_sharpe,kicl_daily_trained_max_drawdown,kicl_daily_baseline_max_drawdown,wo_hard_event_cumulative_return,wo_hard_event_baseline_cumulative_return,wo_hard_event_sharpe,wo_hard_event_baseline_sharpe,wo_hard_event_max_drawdown,wo_hard_event_baseline_max_drawdown,wo_hard_betrayal_reversal_rate,wo_hard_betrayal_entry_violation_rate,wo_hard_betrayal_mean_abs_deviation,wo_hard_betrayal_mean_normalized_deviation,wo_hard_betrayal_sign_agreement_rate,wo_hard_betrayal_baseline_policy_corr,wo_hard_daily_trained_cumulative_return,wo_hard_daily_baseline_cumulative_return,wo_hard_daily_trained_sharpe,wo_hard_daily_baseline_sharpe,wo_hard_daily_trained_max_drawdown,wo_hard_daily_baseline_max_drawdown,wo_rl_completion_event_cumulative_return,wo_rl_completion_event_baseline_cumulative_return,wo_rl_completion_event_sharpe,wo_rl_completion_event_baseline_sharpe,wo_rl_completion_event_max_drawdown,wo_rl_completion_event_baseline_max_drawdown,wo_rl_completion_betrayal_reversal_rate,wo_rl_completion_betrayal_entry_violation_rate,wo_rl_completion_betrayal_mean_abs_deviation,wo_rl_completion_betrayal_mean_normalized_deviation,wo_rl_completion_betrayal_sign_agreement_rate,wo_rl_completion_betrayal_baseline_policy_corr,wo_rl_completion_daily_trained_cumulative_return,wo_rl_completion_daily_baseline_cumulative_return,wo_rl_completion_daily_trained_sharpe,wo_rl_completion_daily_baseline_sharpe,wo_rl_completion_daily_trained_max_drawdown,wo_rl_completion_daily_baseline_max_drawdown,wo_regime_split_event_cumulative_return,wo_regime_split_event_baseline_cumulative_return,wo_regime_split_event_sharpe,wo_regime_split_event_baseline_sharpe,wo_regime_split_event_max_drawdown,wo_regime_split_event_baseline_max_drawdown,wo_regime_split_betrayal_reversal_rate,wo_regime_split_betrayal_entry_violation_rate,wo_regime_split_betrayal_mean_abs_deviation,wo_regime_split_betrayal_mean_normalized_deviation,wo_regime_split_betrayal_sign_agreement_rate,wo_regime_split_betrayal_baseline_policy_corr,wo_regime_split_daily_trained_cumulative_return,wo_regime_split_daily_baseline_cumulative_return,wo_regime_split_daily_trained_sharpe,wo_regime_split_daily_baseline_sharpe,wo_regime_split_daily_trained_max_drawdown,wo_regime_split_daily_baseline_max_drawdown
youtube,Ale_s_World_of_Stocks,0.4914831144923839,0.9574192716548413,2.5028886421937737,1.9483883807005042,0.12474438150582971,0.10156246560502269,0.0,0.0,0.005526058375835419,0.7091581225395203,0.6494522691705791,0.7825702428817749,0.729617618872737,0.6797743161520666,2.2630064134345957,2.1010003320719277,0.158268054591721,0.1571776162031464,0.06607484108963102,0.9574192716548413,1.4759304587125852,1.9483883807005042,0.05259998651150565,0.10156246560502269,0.3427230046948357,0.10486344384401927,0.014092558063566685,0.9701510667800903,0.6572769953051644,0.7669200301170349,0.2158062000750951,0.6797743161520666,1.2067381973691607,2.1010003320719277,0.12688912811843153,0.1571776162031464,0.4792225217035171,0.9574192716548413,2.4469697750115995,1.9483883807005042,0.12255656758553865,0.10156246560502269,0.0,0.0,1.3498231055564247e-05,0.002579393796622753,1.0,0.999995768070221,0.6798277267073984,0.6797743161520666,2.101094882188468,2.1010003320719277,0.1571308606230914,0.1571776162031464,0.45759286311854064,0.9574192716548413,2.3738235024407945,1.9483883807005042,0.11216701510078839,0.10156246560502269,0.0,0.0,0.005543725565075874,0.7147429585456848,0.6494522691705791,0.7944895625114441,0.6834097778816584,0.6797743161520666,2.1533585826250086,2.1010003320719277,0.1507640368322637,0.1571776162031464
youtube,Daniel_Pronk,0.011031926350462795,0.010031482727468788,0.4054595123759062,0.3643889683837495,0.08877242943521571,0.09376465005691625,0.0,0.0,0.012674759142100811,0.4867931604385376,0.8672985781990521,0.8269323706626892,0.0031970780752355044,-0.01465720347338706,0.16747275567501463,0.08287899396311595,0.18764222996503516,0.1912699354528241,-0.02685072138117195,0.010031482727468788,-0.35511983339609476,0.3643889683837495,0.06693725572990127,0.09376465005691625,0.15639810426540285,0.25317919075144507,0.038475289940834045,0.6491766571998596,0.8436018957345972,0.7002569437026978,0.13087405050372602,-0.01465720347338706,0.7472445639437092,0.08287899396311595,0.19205880272708342,0.1912699354528241,-0.0046675446024759815,0.010031482727468788,0.22421733199956748,0.3643889683837495,0.11989998901966138,0.09376465005691625,0.0,0.0,0.00010893901344388723,0.005379656329751015,1.0,0.9999298453330994,-0.014341649376865329,-0.01465720347338706,0.08432414129607574,0.08287899396311595,0.19131062134031265,0.1912699354528241,0.0014102274954395089,0.010031482727468788,0.3072774429032275,0.3643889683837495,0.10303393802845374,0.09376465005691625,0.0,0.0,0.01679173856973648,0.6203215718269348,0.7962085308056872,0.7893439531326294,-0.009691980674830236,-0.01465720347338706,0.11430264586929001,0.08287899396311595,0.18639132779780263,0.1912699354528241
youtube,Dividend_Data,0.45577271848287526,0.3375199455792659,4.965750679919653,6.572922598673716,0.07429696378486662,0.04061531611625635,0.0,0.0,0.005014331545680761,0.7240515947341919,0.5826972010178118,0.835117757320404,0.4899202457257912,0.48125870312490404,2.556927676468013,2.6047835422690784,0.08961999051414783,0.07543161598523859,0.23529229256283246,0.3375199455792659,6.817427161991932,6.572922598673716,0.015613357359537144,0.04061531611625635,0.26208651399491095,0.0836443468715697,0.012203372083604336,0.8956602215766907,0.7379134860050891,0.7542680501937866,0.39876229381723927,0.48125870312490404,2.9291652388248903,2.6047835422690784,0.05013580119480888,0.07543161598523859,0.47270407018913807,0.3375199455792659,5.435329710049426,6.572922598673716,0.063572147718028,0.04061531611625635,0.0,0.0,1.3537418453779537e-05,0.004195560701191425,1.0,0.9999945163726807,0.4814320071978073,0.48125870312490404,2.6055296118321998,2.6047835422690784,0.07525587356333203,0.07543161598523859,0.3852319697334077,0.3375199455792659,4.1176153905073285,6.572922598673716,0.09067461464546005,0.04061531611625635,0.0,0.0,0.005150492303073406,0.742254912853241,0.5776081424936387,0.7975694537162781,0.41729611417234924,0.48125870312490404,2.1871902763677857,2.6047835422690784,0.08445393667136276,0.07543161598523859
youtube,Financial_Education,0.45936820929559397,0.6068088813979278,2.6900300855832073,4.311481095021546,0.34799017006696886,0.16307030336093697,0.0,0.0,0.009869353845715523,0.66391521692276,0.7024390243902439,0.768522322177887,0.4496919318122121,0.36701091150849585,0.8937737224030078,0.8004593396053804,0.39178582855114985,0.394406734828414,0.2334686210096779,0.6068088813979278,3.1449283911751373,4.311481095021546,0.11758453071389495,0.16307030336093697,0.2707317073170732,0.14100486223662884,0.019306480884552002,0.8601746559143066,0.7292682926829268,0.8018913865089417,0.3409614727630994,0.36701091150849585,0.935304767824233,0.8004593396053804,0.2897698352931358,0.394406734828414,0.368262705965295,0.6068088813979278,2.362131633962008,4.311481095021546,0.34566618231168034,0.16307030336093697,0.0,0.0,5.4749787523178384e-05,0.004620654508471489,1.0,0.9999569654464722,0.36746803510240245,0.36701091150849585,0.8011252203329731,0.8004593396053804,0.39436244340167653,0.394406734828414,0.5009146087022172,0.6068088813979278,2.8576827777271183,4.311481095021546,0.34582908133694246,0.16307030336093697,0.0,0.0,0.008906584233045578,0.609977662563324,0.7439024390243902,0.7455993294715881,0.5203355488304826,0.36701091150849585,0.9853519661668774,0.8004593396053804,0.3870968068772747,0.394406734828414
youtube,Humbled_Trader,0.3528872252154047,0.27103003949294924,4.225103210559967,3.842232230287935,0.2853356974487406,0.21995267622524917,0.0,0.0,0.012321625836193562,0.33024224638938904,0.9583333333333334,0.9213789105415344,0.38442402918449536,0.38932162585670893,1.0801816512678177,1.090904167232145,0.3575650400667623,0.35681100296873564,0.008119634738317894,0.27103003949294924,0.8906569379797609,3.842232230287935,0.2563223703210167,0.21995267622524917,0.3333333333333333,0.8230088495575221,0.12630155682563782,1.2215884923934937,0.6666666666666666,0.6659309267997742,0.23497984748610623,0.38932162585670893,0.7677530373020577,1.090904167232145,0.3793459455569802,0.35681100296873564,0.34480641083570873,0.27103003949294924,4.162307429795,3.842232230287935,0.2853356974487406,0.21995267622524917,0.0,0.0,0.0008117022225633264,0.021743252873420715,1.0,0.9996276497840881,0.3893301287436277,0.38932162585670893,1.0908611555178713,1.090904167232145,0.3568772642432062,0.35681100296873564,0.3150179723360085,0.27103003949294924,3.902402777674851,3.842232230287935,0.30028914523395656,0.21995267622524917,0.0,0.0,0.016751669347286224,0.4414261281490326,0.9583333333333334,0.9514315724372864,0.3577590367755046,0.38932162585670893,1.0158298836756963,1.090904167232145,0.37411975715351026,0.35681100296873564
youtube,Invest_with_Henry,0.37019070433208556,0.3558182307263149,3.3238478470524604,3.762325002948264,0.09243052795418856,0.0636590497716395,0.0,0.0,0.012792310677468777,0.5260323286056519,0.8370786516853933,0.8698498010635376,0.5067527228350481,0.4874585835767855,2.5135609952943607,2.4642592742548963,0.09140745714572773,0.08622680935059357,0.2585618509771037,0.3558182307263149,3.613107096758766,3.733016887508665,0.10089652189618648,0.0636590497716395,0.14887640449438203,0.1987704918032787,0.03037910722196102,0.6726483106613159,0.851123595505618,0.8576467633247375,0.2968612147116314,0.4874585835767855,1.915344159204535,2.4642592742548963,0.16797628073528406,0.08622680935059357,0.3599887546638587,0.3558182307263149,3.1759148854076806,3.762325002948264,0.07896155418498253,0.0636590497716395,0.0,0.0,4.282559166313149e-05,0.0019938733894377947,1.0,0.9999914169311523,0.48769839459144126,0.4874585835767855,2.4651846982014374,2.4642592742548963,0.08621009411187779,0.08622680935059357,0.4584390427537903,0.3558182307263149,3.5038730088646046,3.762325002948264,0.0842257897471563,0.0636590497716395,0.0,0.0,0.013729631900787354,0.5550749897956848,0.8258426966292135,0.8458022475242615,0.6179730197706004,0.4874585835767855,2.899191653167445,2.4642592742548963,0.09038616740969097,0.08622680935059357
youtube,Investing_with_Tom,0.0878993864255666,0.028521479145714013,2.9819393922271598,1.7323393002339291,0.04316191193954367,0.03279967131965422,0.0,0.0,0.00940628256648779,0.4906925857067108,0.8461538461538461,0.8387859463691711,0.06536793277720454,0.06354447339569869,0.853401462216137,0.8326377991646327,0.04900643798391222,0.05057847683902994,0.029072815576738797,0.028521479145714013,1.9709654045602836,1.7323393002339291,0.029086919339035754,0.03279967131965422,0.2564102564102564,0.357429718875502,0.04452254995703697,0.7912743091583252,0.7435897435897436,0.8648638129234314,0.00126029654138482,0.06029242407433344,0.10023000383147936,0.7961736119857652,0.0986649318227657,0.05142191639519058,0.08038116979160326,0.028521479145714013,2.8008106439927207,1.7323393002339291,0.04497271512533907,0.03279967131965422,0.0,0.0,0.00015767599688842893,0.008790265768766403,1.0,0.9995704889297485,0.06039623761370594,0.06029242407433344,0.7973211042331574,0.7961736119857652,0.0514806090001191,0.05142191639519058,0.07156682271799797,0.028521479145714013,2.5043202638163367,1.7323393002339291,0.043033697463504994,0.03279967131965422,0.0,0.0,0.01270254049450159,0.6266124844551086,0.7948717948717948,0.7740396857261658,0.051976569088751035,0.06435973784715876,0.6902317662845642,0.8420059676028441,0.04982057091144767,0.05142191639699994
youtube,Sven_Carlin_Ph.D.,0.1521003051081573,0.18115209556476275,1.4632623542616545,3.150625408955435,0.13035140806146484,0.03653030072295593,0.0,0.0,0.007552943658083677,0.6187192797660828,0.8058252427184466,0.8377580046653748,0.18160140126283797,0.1769646110676899,0.9449039964055902,0.9544960959306737,0.12034081745840318,0.1203408174454776,0.06407984815634449,0.1861858745279077,2.537520614441399,3.196259144836844,0.02532268583223368,0.03653030072295593,0.14563106796116504,0.2864321608040201,0.033654458820819855,0.6550061106681824,0.8543689320388349,0.818444550037384,0.16751111272519115,0.1769646110676899,1.0140196305790046,0.9544960959306737,0.1468726568495517,0.1203408174454776,0.16442161887676443,0.1861858745279077,1.5690903393893618,3.2275062303582938,0.13035140804730622,0.03653030072295593,0.0,0.0,1.4544165424013045e-05,0.0012405288871377707,1.0,0.9999938011169434,0.1769580846494878,0.1769646110676899,0.9545022978760156,0.9544960959306737,0.12034081744546322,0.1203408174454776,0.19374555198130028,0.18115209556476275,1.7167713399236717,3.150625408955435,0.1303514080667755,0.03653030072295593,0.0,0.0,0.008410785347223282,0.6970394849777222,0.7572815533980582,0.8508562445640564,0.2226886005192663,0.1769646110676899,1.1449932239968506,0.9544960959306737,0.12034081746324721,0.1203408174454776
youtube,The_Maverick_of_Wall_Street,0.44577589723522926,0.3170865059632877,2.334470083704209,2.2328339166136435,0.19991920429647358,0.16520968510946366,0.0,0.0,0.0030741216614842415,0.7263814210891724,0.5942028985507246,0.8308890461921692,0.5661420015792422,0.5117850006336067,1.2825554737127123,1.2784980932563166,0.23977171526859226,0.20353952649555443,0.15449681318684894,0.3170865059632877,1.7257388314903164,2.2328339166136435,0.09737565391749917,0.16520968510946366,0.38405797101449274,0.05131370128725093,0.006377545651048422,1.048523187637329,0.6159420289855072,0.8280089497566223,0.17700680172873517,0.5117850006336067,0.6886517831277714,1.2784980932563166,0.2563736510902973,0.20353952649555443,0.4144853560833872,0.3170865059632877,2.4455603032092834,2.2328339166136435,0.1411934597521047,0.16520968510946366,0.0,0.0,2.1649981135851704e-05,0.006433369591832161,1.0,0.99996018409729,0.5135298811891904,0.5117850006336067,1.2818925613210044,1.2784980932563166,0.20350343918278302,0.20353952649555443,0.42774652167963856,0.3170865059632877,2.3656832665188205,2.2328339166136435,0.1807784493492135,0.16520968510946366,0.0,0.0,0.002903501968830824,0.6966586112976074,0.6431159420289855,0.8359851241111755,0.5740531970990208,0.5117850006336067,1.3381253310092616,1.2784980932563166,0.2303075649830525,0.20353952649555443
youtube,Unrivaled_Investing,0.04011248384097943,0.010895018767763665,0.7072697136658429,0.37399973351785043,0.20500175978773255,0.06558255093396337,0.0,0.0,0.0056144739501178265,0.4939066469669342,0.9830508474576272,0.9642590880393982,0.04191725718170147,0.02650965468519484,0.3328129087023456,0.27730384662830315,0.2061972204246545,0.21614508105814012,-0.02038244463775285,0.010895018767763665,-0.4666448819183201,0.37399973351785043,0.037516578928462135,0.06558255093396337,0.05084745762711865,0.28771228771228774,0.03270019590854645,0.5500975251197815,0.9491525423728814,0.9652761220932007,0.24380357118456253,0.02650965468519484,1.3518946266989833,0.27730384662830315,0.14615282636083213,0.21614508105814012,0.024633048405161784,0.010895018767763665,0.5813790742851993,0.37399973351785043,0.21491476344870408,0.06558255093396337,0.0,0.0,2.6776127924676985e-05,0.0025400558952242136,1.0,0.9999860525131226,0.026471544606643027,0.02650965468519484,0.27715662152323334,0.27730384662830315,0.21614508105827163,0.21614508105814012,0.0751372506423611,0.010895018767763665,0.997014291504852,0.37399973351785043,0.18667621033657986,0.06558255093396337,0.0,0.0,0.007436363026499748,0.6519762277603149,0.9152542372881356,0.9700921773910522,0.07629840159799084,0.02650965468519484,0.4551251633948183,0.27730384662830315,0.1880474292371696,0.21614508105814012
