date,step_50000,step_100000,step_200000,step_300000,step_500000
2023-09-25,1.0,1.0,1.0,1.0,1.0
2023-09-26,0.9893850874240186,0.9901576920825476,0.9869784847917432,0.9901068023776524,0.9831298875099166
2023-09-27,0.9903425310940244,0.9870677208137744,0.9775006178679814,0.9929226404424094,0.9782962799844128
2023-09-28,1.0029896348484233,1.0015065461597497,0.9878580458269288,1.010967207972325,0.9829549841687932
2023-09-29,1.0068876897915953,1.0110684947116877,0.997183572182879,0.9967432076532228,1.0047429332971605
2023-10-02,0.9999821830664816,1.0094904876714856,1.0035381787762645,0.9890514566340012,1.005902119020044
2023-10-03,0.9717665457041732,0.9882769297521588,0.9887038849450976,0.9533511108400806,0.9973529906226084
2023-10-04,1.02943477828845,1.0469249497880038,1.0473772420863183,1.009926503188626,1.056539617787439
2023-10-05,1.0250593420649772,1.04247517458595,1.0429255444933108,1.005633983547466,1.052048977085668
2023-10-06,1.0306225372591082,1.0513928730223112,1.0470792398003512,1.0097654994492815,1.051942144435856
2023-10-09,1.0405356513840491,1.0643449083645948,1.0571321372396327,1.0179004464777652,1.057894566761995
2023-10-10,1.0546618393338292,1.0760659718436416,1.072383943882148,1.029114127501381,1.0716791274748976
2023-10-11,1.0534132534436524,1.0742823732892648,1.0713423657631915,1.0250593191308988,1.065998321596496
2023-10-12,1.0244987828433263,1.043426166488406,1.0378216781821263,0.9970814831566814,1.038325266329127
2023-10-13,1.0403048276512807,1.0573674993925304,1.0591198902958048,1.026320137534233,1.0582573044916777
2023-10-16,1.0549895220851555,1.0775610959373323,1.0740824760585344,1.043124564570023,1.0746312432229836
2023-10-17,1.055550740353521,1.086710775400989,1.0746365822118902,1.052303840606423,1.0742078064092178
2023-10-18,1.054958533339156,1.07766454317472,1.0692165767345003,1.0432661650658153,1.0708234911750198
2023-10-19,1.053434703388877,1.0658655163278437,1.0549079145381095,1.0347159537589052,1.0584434235834397
2023-10-20,1.0262588062925178,1.0383689363337532,1.027780611966615,1.009164918090209,1.0319061860169445
2023-10-23,1.0268328061172534,1.038949709510862,1.0283564880804166,1.009742889292311,1.0324924401858666
2023-10-24,1.0388872451970863,1.0511463942152257,1.040358831711537,1.020672880742856,1.0439923751946285
2023-10-25,1.022042935702726,1.0341033173366725,1.0235116195006797,1.0044003152743717,1.0272511449405517
2023-10-26,0.9934469257265736,1.0051698667487092,0.9949000701696504,0.9766350590725892,0.9987360607672812
2023-10-27,1.0011232015754157,1.0129367247179597,1.0025893591557196,0.9842049858501264,1.0064690390987436
2023-10-30,0.987342855081368,1.002267238769993,0.9903397380381072,0.9683466555049212,0.9908484414563876
2023-10-31,1.004179953996748,1.0215546103706985,1.0105277165309197,0.9850151250832072,1.0092616934847
2023-11-01,1.01559464300654,1.04043552681886,1.0284880663315066,0.9942250314199362,1.0241709101659484
2023-11-02,1.0453878087921935,1.0713201379812871,1.0598770588190345,1.0239821573848211,1.05914114429246
2023-11-03,1.0702955076091445,1.0962632444191442,1.0853070017510729,1.0484442142528438,1.086279013838914
2023-11-06,1.0591990885267593,1.0867409599178608,1.074579264354575,1.0371752748218137,1.0732856370680468
2023-11-07,1.0623564792523992,1.0898574822103717,1.0773199058824945,1.040120075725068,1.0766340772642071
2023-11-08,1.0572378944836522,1.0863762877175165,1.073113444764715,1.0348749143665483,1.0704724275010622
2023-11-09,1.0310136213577084,1.0605108475584937,1.0470190849013763,1.0074270786865764,1.0425772498015362
2023-11-10,1.031674637070193,1.0603198279412758,1.0468996343482846,1.0081025004651325,1.0434719589981063
2023-11-13,1.041336812891879,1.0720245913465682,1.0555907580279975,1.0184044079118113,1.054913531637565
2023-11-14,1.082483932479655,1.1170947715037227,1.0953749890414366,1.060372132993273,1.10053683805167
2023-11-15,1.1205147813883478,1.1515894869506689,1.1301079575407276,1.1058813604797233,1.143169980717591
2023-11-16,1.0941778006453458,1.1331207361131834,1.1118915822737103,1.092079117759359,1.117530004228126
2023-11-17,1.1011828711908966,1.14070056963773,1.1191724774241936,1.0953832220664836,1.1261969770844291
2023-11-20,1.1072927349315955,1.1470296955547423,1.1253821556877204,1.1014609067142989,1.1324456304690675
2023-11-21,1.1336120431548928,1.1742935140069108,1.1521314324509004,1.1276415978587386,1.1593627993930404
2023-11-22,1.100759898828693,1.1402624182396932,1.1187425951231935,1.0949624773917552,1.1257643966219408
2023-11-24,1.106587709280049,1.1462993689365495,1.12466561229994,1.1007595942529131,1.1317245896880026
2023-11-27,1.1095486592445545,1.1493665772990695,1.1276749341791668,1.1037049496496876,1.1347527996125886
2023-11-28,1.1595554237548145,1.201167914075134,1.1784986402039346,1.153448341294646,1.18589550124608
2023-11-29,1.1474297140365308,1.1886070539811615,1.1661748373724743,1.141386494594568,1.173494347916329
2023-11-30,1.1325962009055237,1.1714711462292149,1.150599222188402,1.1238023195649156,1.1568270449732128
2023-12-01,1.1440642647099568,1.1842828355569237,1.1644845214851045,1.1356466975449573,1.1699045746436978
2023-12-04,1.137019556545048,1.1674966882794573,1.1476059560410503,1.1307411672039536,1.1530355954824447
2023-12-05,1.137855602280869,1.179180979192513,1.161005957388125,1.1343628111019597,1.1664760856606058
2023-12-06,1.116919690246414,1.1577037052579005,1.140383839498991,1.1162347433310955,1.1436977124645331
2023-12-07,1.137243216323144,1.17427459047315,1.1531759014192,1.1339878562518424,1.1628311448109356
2023-12-08,1.1462502492227775,1.1817650128194188,1.159994676147054,1.1422180245065097,1.1698525606052257
2023-12-11,1.1513429725414113,1.1936262987366035,1.1661224210076029,1.1554652408978952,1.1814625007711186
2023-12-12,1.1379415180130783,1.183514942536227,1.15285385277362,1.1524115756225672,1.1763253467780346
2023-12-13,1.1515567699960347,1.1974843363866,1.163950309747456,1.168471793859012,1.1903908287878335
2023-12-14,1.1518767225889706,1.1922846315300513,1.165104894702255,1.17940020441578,1.1972479215582137
2023-12-15,1.1516527603908209,1.1930653983236656,1.167575154039969,1.1739074497871405,1.1971208054767064
2023-12-18,1.1504011951237432,1.191768827633914,1.1663062850199326,1.1726316991082475,1.1958198275498857
2023-12-19,1.1765401355941414,1.2188477063520888,1.1928066143690412,1.199275751901843,1.2229907514137868
2023-12-20,1.1538094298805437,1.1935978439591923,1.1689610906250532,1.1737757384479717,1.1950438817620834
2023-12-21,1.1662331683676992,1.206454712988296,1.1817270275825127,1.185988588220406,1.2089741673540215
2023-12-22,1.15771943979927,1.1979775996021504,1.1722850454440257,1.1763651039477758,1.1985352214532492
2023-12-26,1.161780830565922,1.2027215731944043,1.176195885089966,1.1808088611261804,1.2031329376092708
2023-12-27,1.1627529312752116,1.2034920548523598,1.1764499190177833,1.1803133652210582,1.2021426541651092
2023-12-28,1.158808167817939,1.200140829060649,1.1715158658034746,1.175670398813242,1.1965522037339564
2023-12-29,1.1473743797556286,1.1892303965452444,1.1589183742637892,1.163293410823642,1.183487960485509
2024-01-02,1.131674703435576,1.172831030100636,1.1461492017360253,1.1489321265876336,1.167998620669845
2024-01-03,1.098812800222466,1.1382300150798474,1.1098314288027311,1.113954423543854,1.1333442565014045
2024-01-04,1.0891889581139709,1.128193990445458,1.100698664772366,1.105114042871155,1.1236533034922342
2024-01-05,1.094378685670688,1.1339284356146409,1.1074550966906425,1.1117241860525602,1.129639809184272
2024-01-08,1.131049196929501,1.1708308372767768,1.143573548206545,1.1466621032328876,1.1681346221342157
2024-01-09,1.1337535530833884,1.1719437263184458,1.1452394217483428,1.1472263508744938,1.171109081879629
2024-01-10,1.1433608489938851,1.182067783038271,1.1545683748640474,1.156710254905982,1.1813753566075924
2024-01-11,1.146949771989176,1.182244862872086,1.1561692865365516,1.1562491506953472,1.185330156726377
2024-01-12,1.1424268842209215,1.1778723780194085,1.1517043664730149,1.1520380159786805,1.1806278262479966
2024-01-16,1.1429768659266233,1.1763915759495742,1.1508083583494373,1.149767519751141,1.181467248092045
2024-01-17,1.137076190739989,1.1701013142533818,1.1448128941203977,1.1436997647388585,1.175281500544249
2024-01-18,1.1348616763181778,1.1695011307630898,1.142533085594814,1.1428804277982785,1.1733954004492
2024-01-19,1.1496988248535749,1.185462466429652,1.1569405203472265,1.1577416211808036,1.1893298442954412
2024-01-22,1.1450332578767974,1.177043265474104,1.1505934608813435,1.151803136085611,1.1777538387951787
