method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
HARD_BOTH,EliteOptions2_20260324_232707,0.26563074372201645,0.24094108739372477,0.9182126231546738,0.8658237998450594,0.18101540451542947,0.18537174196069195
BC,EliteOptions2_20260317_153528,0.143345448647056,0.2299096509289702,0.7962069131915266,0.8942407663660705,0.10604673251413117,0.16267822856765457
IQL,EliteOptions2_20260317_153945,0.12062994362288926,0.2299096509289702,0.6720433777306668,0.8942407663660705,0.11244079837792026,0.16267822856765457
TRAIN_ONLY,EliteOptions2_20260325_005745,0.061091074727676054,0.24094108739372477,0.6769785168605916,0.8658237998450594,0.07248940113571284,0.18537174196069195
INFER_ONLY,EliteOptions2_20260325_022818,0.19539461042436956,0.24094108739372477,0.7531649650342613,0.8658237998450594,0.1899183896681423,0.18537174196069195
HARD_NONE,EliteOptions2_20260325_035533,0.1262455067989876,0.24094108739372477,0.6870150047852658,0.8658237998450594,0.11331824838959065,0.18537174196069195
