method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
HARD_BOTH,Dividend_Data_20260325_001129,0.5856091842863353,0.4724522452030131,6.087220109071402,5.4330549654353115,0.05343504421399522,0.06358648307723716
BC,Dividend_Data_20260317_153549,0.18868371235835157,0.3375199455792659,6.6939782533097585,6.572922598673716,0.015109161721343025,0.04061531611625635
IQL,Dividend_Data_20260317_161334,0.24005243421572864,0.3375199455792659,6.934960712363485,6.572922598673716,0.014354024124938242,0.04061531611625635
TRAIN_ONLY,Dividend_Data_20260325_014218,0.07259247923491485,0.4724522452030131,3.160976391722992,5.4330549654353115,0.015523122891213229,0.06358648307723716
INFER_ONLY,Dividend_Data_20260325_031135,0.5798951841970321,0.4724522452030131,5.817673858616315,5.4330549654353115,0.05501628460220155,0.06358648307723716
HARD_NONE,Dividend_Data_20260325_105832,0.27434912411406254,0.4724522452030131,6.893533120050673,5.4330549654353115,0.019273739019970787,0.06358648307723716
