method,run_name,turnover,baseline_turnover,turnover_improve_vs_baseline,rebalance_freq,baseline_rebalance_freq,rebalance_freq_improve_vs_baseline,active_exposure_ratio,baseline_active_exposure_ratio,active_exposure_ratio_improve_vs_baseline
HARD_BOTH,Investing_with_Tom_20260325_001215,1.276984002438887,0.7341229666153848,-0.5428610358235022,1.0,1.0,0.0,0.8518518518518519,0.8518518518518519,0.0
BC,Investing_with_Tom_20260317_153621,0.6498703821563624,0.7341229666153848,0.0842525844590224,1.0,1.0,0.0,1.0,0.8518518518518519,-0.14814814814814814
IQL,Investing_with_Tom_20260317_161339,0.6197976622233382,0.7341229666153848,0.11432530439204658,1.0,1.0,0.0,1.0,0.8518518518518519,-0.14814814814814814
TRAIN_ONLY,Investing_with_Tom_20260325_014257,0.6743796761022828,0.7341229666153848,0.05974329051310201,1.0,1.0,0.0,1.0,0.8518518518518519,-0.14814814814814814
INFER_ONLY,Investing_with_Tom_20260325_031222,1.2236063933648595,0.7341229666153848,-0.48948342674947476,1.0,1.0,0.0,0.8518518518518519,0.8518518518518519,0.0
HARD_NONE,Investing_with_Tom_20260325_105831,0.9840325185572151,0.7341229666153848,-0.2499095519418303,1.0,1.0,0.0,1.0,0.8518518518518519,-0.14814814814814814
