date,HARD_BOTH,BC,IQL,TRAIN_ONLY,INFER_ONLY,HARD_NONE
2025-03-17,1.0,1.0,1.0,1.0,1.0,1.0
2025-03-18,0.9708535867861228,0.97179611249199,0.972096660253576,0.9714699548224036,0.9723601635050292,0.9718550725721804
2025-03-19,0.9712548049247496,0.9906625556875216,0.9904120697464216,0.9863424542587844,0.972762004256494,0.99021732834861
2025-03-20,0.9679284588840086,0.9900219401067484,0.9897259213248548,0.9850884517216754,0.9694304963709884,0.9896043079283344
2025-03-21,0.9614631461243482,0.9955053770563396,0.9946349294351444,0.9917679604852542,0.9629551506982126,0.9949534838346848
2025-03-24,0.9614631461243482,1.0035972122866643,1.0027014689984073,1.0115873308807857,0.9629551506982126,1.0040762796052876
2025-03-25,0.9614631461243482,0.9928572054515225,0.99224649292902,1.0073815791758822,0.9629551506982126,0.994221421768859
2025-03-26,0.9614631461243482,0.994350038509468,0.9936339065289108,0.9931449498824356,0.9629551506982126,0.9950441689148068
2025-03-27,0.9614631461243482,0.9951338930877998,0.994937723659578,0.985881450839426,0.9629551506982126,0.9957671448833848
2025-03-28,0.9614631461243482,0.994096948756366,0.9933932192901744,0.9660517716110568,0.9629551506982126,0.9931374327266148
2025-03-31,0.9562030251596008,0.9902596026819488,0.990803066137799,0.9656565820863628,0.9576868670445778,0.990226151218462
2025-04-01,0.9522694372747048,0.9923115983855822,0.9915199526960156,0.9665518032102456,0.9537471749931938,0.9906982816048124
2025-04-02,0.952482665269347,0.99011577031884,0.9925957206452148,0.9696811576929696,0.9614762260736532,0.9921000374219562
2025-04-03,0.9277050935194372,0.9685910590407772,0.9556049916955848,0.9277686221284792,0.9117521655835638,0.9525110918952144
2025-04-04,0.8716871967924253,0.910384285487342,0.9013276866892936,0.8703606147862633,0.8531605006146314,0.8967940352052786
2025-04-07,0.8830463986914232,0.9105208991102194,0.8985967260535974,0.8653075833075408,0.8608015556780407,0.8957478619256773
2025-04-08,0.8613656087268243,0.8879631948870355,0.8778302728613522,0.8459627124649444,0.835336755229918,0.8750319778648514
2025-04-09,0.9872509964004093,0.9942988975632208,0.9714489438422276,0.9375439513903384,0.9628631946010964,0.9729195985707436
2025-04-10,0.9360251523794236,0.947680953920714,0.930382319837967,0.8975397390654593,0.909678360110732,0.9295757438163592
2025-04-11,0.9412257950702856,0.9708222910715034,0.9533139074073188,0.912836510430198,0.9147326175764836,0.9515330612028284
2025-04-14,0.9419101118139372,0.9711648668268608,0.9540844126044812,0.9204018528306684,0.9151393053853338,0.9523680201360928
2025-04-15,0.9503226264552044,0.969919053375438,0.9523119591089896,0.9209833474710254,0.9234173963861702,0.9511886114129572
2025-04-16,0.9278128897537742,0.9414493311360032,0.9246373750979096,0.8998440632504722,0.9020746509045212,0.9251029628411476
2025-04-17,0.9269029830343616,0.9419468361301244,0.9247053610837098,0.902483722226128,0.9011322029283694,0.9265204162030112
2025-04-21,0.9094293148126276,0.916507319255939,0.9005313413764683,0.8810912951196137,0.8856698515370788,0.9012186790439052
2025-04-22,0.9301101499204536,0.9388826509090632,0.9220915930127738,0.9063730773698976,0.9041643464505148,0.923561639134211
2025-04-23,0.9800219477412544,0.9492933463187616,0.9338240068083866,0.9255330369056072,0.9526838342344875,0.9325871736602334
2025-04-24,1.014299671600643,0.9578939770578404,0.9431756538765956,0.948870287788178,0.9860053669516458,0.9404367472820918
2025-04-25,1.1137323915375057,0.9658010595646735,0.9539895174595084,0.9561059739071652,1.0826643704526822,0.9456654935029074
2025-04-28,1.1190274911915945,0.9688176824513992,0.957350641470448,0.9595748094731068,1.086818616909494,0.9487712321233968
2025-04-29,1.130705574696586,0.9723352716631476,0.9609822391477492,0.9651532418142968,1.099917178583645,0.9538065415819008
2025-04-30,1.1477477245061758,0.963959129059336,0.954506216455778,0.9626008935998772,1.1176563375565152,0.9473948829289984
2025-05-01,1.1554654475372206,0.961452508344701,0.951936600133721,0.9608804842284546,1.1256498846321257,0.9443648561683948
2025-05-02,1.1728140283254809,0.9764667046949824,0.9664163494462736,0.9789335313703152,1.1422317390442216,0.9591617370467044
2025-05-05,1.1712061079024054,0.9695287571897612,0.9588702066641634,0.9709022850966308,1.1406657467413188,0.9522153286875286
2025-05-06,1.2420926717219634,0.9789082692389868,0.9665983144150424,0.9679322631325202,1.2097038730861145,0.9606586789945554
2025-05-07,1.227447003142936,0.9791977238954336,0.9664565626417124,0.9715482536679734,1.1954401048445518,0.96008047739115
2025-05-08,1.2532505248623569,0.982716899882394,0.9695735089789632,0.9808531182003424,1.2205707741366998,0.9638039259299274
2025-05-09,1.2301163095675047,0.9785735315267492,0.9650577878822264,0.9793465788170004,1.1980398064560087,0.959492882484278
2025-05-12,1.2848743879299585,0.9927901569968014,0.9765931994207742,1.0051017038784515,1.2529822787677312,0.9778661790576088
2025-05-13,1.2945928701358995,0.9912810657168138,0.975571996462174,1.0152174231630815,1.262229291651041,0.9775592945275574
2025-05-14,1.276114291563854,0.9941874373283378,0.9785815706919604,1.0148953639271647,1.244212659797304,0.9795985142651912
2025-05-15,1.3064152069093782,0.9953054247078452,0.981015281793634,1.0202635903306767,1.273756081358821,0.9828213336968712
2025-05-16,1.3111838283368198,1.0008122871349912,0.9864887187288304,1.0294611852696207,1.278405491830145,0.9882774328413312
2025-05-19,1.3209473566590952,1.0133014426913431,0.9989878259554932,1.0303594256046489,1.2879249413208154,1.001127315280098
2025-05-20,1.3508122797088535,1.0181594544566053,1.00402103861696,1.026927056950002,1.3170432699752532,1.0065547060349365
2025-05-21,1.323244708990825,0.9974604686462278,0.9843944966854288,1.0084687025967054,1.2901648620505253,0.9867567828227451
2025-05-22,1.323244708990825,0.999719025288052,0.9863858837686128,1.0066666694161026,1.2901648620505253,0.9887441152214484
2025-05-23,1.3393257371377805,0.9971761147669782,0.9843909862757104,1.0032376265023268,1.3058438799373002,0.986695161659147
2025-05-27,1.3559812129114572,1.0201579360467257,1.006812181055574,1.020181377017826,1.322082984811802,1.00917220167082
2025-05-28,1.3312852230643026,1.0134823391675454,1.0007822613740391,1.0128740101094929,1.2980043709939126,1.0029412400216382
2025-05-29,1.3467920226721144,1.01629268679494,1.003655271746563,1.0154679434656115,1.3131235155035592,1.0062161117045347
2025-05-30,1.349089265460056,1.0140318178441103,1.0027957440366633,1.0178196074036798,1.3153633294279703,1.005856136266553
2025-06-02,1.3473662512112583,1.0153439175620724,1.0041301942376275,1.0226435972508532,1.3136833888806876,1.0070220031373895
2025-06-03,1.341048751386578,1.0129402959424394,1.0016663532064003,1.0262750332337824,1.3075238204845827,1.004121990998722
2025-06-04,1.3433459941745196,1.007902874021895,0.9964374226025337,1.0252423123622014,1.309763634408994,0.999085926045146
2025-06-05,1.3278393041104963,0.978653785317661,0.968602404400683,1.019742633013762,1.2946445967046465,0.9718696509883452
2025-06-06,1.341048751386578,0.9970077228648592,0.9858224035088818,1.0315788325680015,1.307523820484583,0.9893598537985796
2025-06-09,1.3473250094082625,1.0078416484536925,0.9970321066782843,1.0359869645607969,1.31364317808316,1.000434746882772
2025-06-10,1.3606753163443237,1.0198672338090131,1.0086065157172024,1.0439339534792649,1.3266597401668518,1.0127856567582425
2025-06-11,1.349380469404012,1.0174621144971423,1.0069252920799396,1.0437462545153562,1.3154227695623764,1.0109147271387442
2025-06-12,1.34778611981132,1.022608607124854,1.012767396796849,1.043194678228146,1.312465459796339,1.0165917476617865
2025-06-13,1.3064275204324192,1.0194623439941133,1.0112628810618225,1.032742264395356,1.2597703461446308,1.010904857554758
2025-06-16,1.3314573465913426,1.0329625811283396,1.024196433415804,1.042978537860208,1.283906268169398,1.0241709344444303
2025-06-17,1.326212060623853,1.020498461534712,1.0116016650661144,1.0321708061012984,1.27884831002358,1.0124760290360073
2025-06-18,1.3387269737033147,1.0255445378601424,1.0143083017095924,1.0315279657178391,1.2909162710359638,1.0151293449553829
2025-06-20,1.3300726428030083,1.020097098592756,1.0091020491739395,1.0293194052397516,1.2844342796861905,1.010055622875869
2025-06-23,1.359714916031606,1.030277395042728,1.0180692774646023,1.0375373431423665,1.309176032894583,1.021168876026891
