method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
HARD_BOTH,Ale_s_World_of_Stocks_20260325_001036,0.4836963789369353,0.4792425672643583,2.468012437348777,2.446888451661712,0.10410627072969196,0.12262840254244771
BC,Ale_s_World_of_Stocks_20260317_153528,0.05693586561000852,0.9574192716548413,1.2425284644226529,1.9483883807005042,0.047264447999921654,0.10156246560502269
IQL,Ale_s_World_of_Stocks_20260317_153946,0.07002695277231918,0.9574192716548413,1.5186864786219592,1.9483883807005042,0.05633429346775741,0.10156246560502269
TRAIN_ONLY,Ale_s_World_of_Stocks_20260325_014112,-0.045885245599869284,0.4792425672643583,-1.6508436810991414,2.446888451661712,0.05373883190066506,0.12262840254244771
INFER_ONLY,Ale_s_World_of_Stocks_20260325_031041,0.532781592991165,0.4792425672643583,2.601415011982993,2.446888451661712,0.12732678278280612,0.12262840254244771
HARD_NONE,Ale_s_World_of_Stocks_20260325_105831,0.06805790596755057,0.4792425672643583,1.5270708013242167,2.446888451661712,0.05383755985541155,0.12262840254244771
