Date,NAV,Daily_Return,Cumulative_Return
2024-05-14,1.0,0.0,0.0
2024-05-15,0.9956230279819583,-0.004376972018041608,-0.004376972018041658
2024-05-16,1.002275149157043,0.006681365324150746,0.002275149157042966
2024-05-17,1.0082717553085205,0.0059829939478406305,0.008271755308520534
2024-05-20,0.9939791304352816,-0.014175369683806604,-0.006020869564718367
2024-05-21,1.0237234246286062,0.029924465496875156,0.023723424628606216
2024-05-22,0.9953448061015585,-0.027720981902258496,-0.00465519389844149
2024-05-23,0.9755588612508325,-0.019878483043701354,-0.024441138749167535
2024-05-24,0.9948386535665767,0.019762818094875748,-0.005161346433423253
2024-05-28,0.9762621142827264,-0.01867291667573638,-0.023737885717273643
2024-05-29,0.969491008844995,-0.00693574536865671,-0.03050899115500505
2024-05-30,0.9854550874930802,0.016466453533286504,-0.014544912506919805
2024-05-31,1.0021429138179156,0.016934131790102964,0.002142913817915648
2024-06-03,1.0059377393020652,0.0037867108890610266,0.005937739302065204
2024-06-04,0.9962892204598812,-0.009591566620095436,-0.0037107795401187804
2024-06-05,1.0010251903472545,0.0047536094841889994,0.0010251903472544566
2024-06-06,1.0006218327815242,-0.00040294447094811413,0.0006218327815241675
2024-06-07,1.0028688283482285,0.0022455991795203856,0.002868828348228547
2024-06-10,1.0040047323638608,0.0011326546239382922,0.004004732363860786
2024-06-11,0.9992604315090127,-0.004725376984705936,-0.0007395684909873301
2024-06-12,0.9981851456463591,-0.0010760816987717475,-0.0018148543536409267
2024-06-13,0.9995900514009344,0.0014074600896465729,-0.00040994859906562375
2024-06-14,0.9939250555150426,-0.0056673191954563365,-0.006074944484957379
2024-06-17,0.9985487603424251,0.004651965258071107,-0.0014512396575748765
2024-06-18,1.0014863590061907,0.002941868019302425,0.0014863590061906518
2024-06-20,1.0028367034362595,0.0013483403123023133,0.0028367034362595245
2024-06-21,1.0048539473526354,0.002011537780242437,0.004853947352635446
2024-06-24,1.0060451409367515,0.0011854395230813494,0.006045140936751459
2024-06-25,1.0029912655056703,-0.003035525253109086,0.002991265505670304
2024-06-26,0.9947506660323587,-0.008216023166619542,-0.005249333967641268
2024-06-27,0.9914602857523577,-0.0033077437315271866,-0.008539714247642327
2024-06-28,0.9875255911822068,-0.003968585153327648,-0.012474408817793159
2024-07-01,0.9868661185655951,-0.0006678030650550127,-0.01313388143440486
2024-07-02,0.9941299412203404,0.007360494517030493,-0.005870058779659626
2024-07-03,1.0043063510141608,0.010236498642550138,0.00430635101416077
2024-07-05,1.0071201770312235,0.0028017606522365373,0.0071201770312234736
2024-07-08,1.0137317846115976,0.006564864582361671,0.01373178461159763
2024-07-09,1.0169002867304868,0.003125582296014588,0.016900286730486824
2024-07-10,1.0268086668770764,0.00974370867614446,0.026808666877076393
2024-07-11,1.018067584118541,-0.00851286421755728,0.018067584118540925
2024-07-12,1.027566523038326,0.009330361822697057,0.027566523038325963
2024-07-15,1.0257798608310575,-0.0017387314273198929,0.025779860831057544
2024-07-16,1.034814403623935,0.00880748700365208,0.034814403623935064
2024-07-17,1.027901912027075,-0.006679933689222539,0.027901912027074927
2024-07-18,1.024853242867865,-0.0029659144744637084,0.024853242867864944
2024-07-19,1.0125854725922117,-0.011970270242131757,0.012585472592211655
2024-07-22,1.0234216808106444,0.010701524475451958,0.02342168081064444
2024-07-23,1.019605522411734,-0.003728823094589595,0.019605522411733967
2024-07-24,0.9996446503397528,-0.0195770537067772,-0.00035534966024719505
2024-07-25,0.9912246588067477,-0.008422984637734394,-0.008775341193252295
2024-07-26,1.012609976119133,0.021574642158447968,0.012609976119132948
2024-07-29,1.0136217310191038,0.000999155572067932,0.0136217310191038
2024-07-30,1.0082947419236827,-0.005255401430734173,0.008294741923682736
2024-07-31,1.0282370113106953,0.01977821420447523,0.028237011310695337
2024-08-01,1.0140673496308867,-0.013780540404538242,0.014067349630886739
2024-08-02,0.992616644721902,-0.02115313634424044,-0.007383355278097969
2024-08-05,0.9622779016719974,-0.030564410954850067,-0.03772209832800255
2024-08-06,0.9709060323606358,0.008966360625809423,-0.029093967639364227
2024-08-07,0.9565432533718673,-0.01479317102793887,-0.0434567466281327
2024-08-08,0.9792447345078,0.02373283283940241,-0.02075526549219997
2024-08-09,0.9793231506753164,8.007821206810087e-05,-0.02067684932468361
2024-08-12,0.9779619657741347,-0.0013899241534758076,-0.022038034225865255
2024-08-13,1.0026696155230752,0.02526442807965684,0.0026696155230752083
2024-08-14,1.0029087635601928,0.00023851130363892385,0.002908763560192762
2024-08-15,1.021705280728981,0.01874200111888854,0.021705280728981036
2024-08-16,1.0270237717341464,0.005205504077820588,0.027023771734146385
2024-08-19,1.0405983830228922,0.013217426570199814,0.040598383022892204
2024-08-20,1.0392349551726328,-0.001310234450200524,0.03923495517263276
2024-08-21,1.0471592809845365,0.007625153265353162,0.04715928098453648
2024-08-22,1.0296702545929186,-0.016701400359241253,0.02967025459291861
2024-08-23,1.0455455204482906,0.015417815348709158,0.04554552044829063
2024-08-26,1.04047311563552,-0.004851443302626951,0.04047311563552003
2024-08-27,1.039709294531885,-0.0007341094086495694,0.0397092945318851
2024-08-28,1.0304169314505716,-0.008937462740964738,0.03041693145057156
2024-08-29,1.0309807661455637,0.0005471908290543493,0.030980766145563665
2024-08-30,1.0489692957583656,0.01744797789007643,0.048969295758365616
2024-09-03,1.0105801403253953,-0.036597024896916804,0.010580140325395337
2024-09-04,1.0120602501509703,0.0014646140038912174,0.012060250150970342
2024-09-05,1.0088785712975366,-0.00314376426992287,0.008878571297536553
2024-09-06,0.9841712876596935,-0.024489848769477306,-0.015828712340306472
2024-09-09,1.0011328746673511,0.01723438513227851,0.0011328746673511247
2024-09-10,1.0106742687745003,0.009530597135090092,0.010674268774500284
2024-09-11,1.0314698289295992,0.020575927178115218,0.03146982892959915
2024-09-12,1.0358186594986305,0.004216149078780453,0.0358186594986305
2024-09-13,1.0361279251985067,0.0002985712769703378,0.036127925198506716
2024-09-16,1.0381811978723352,0.001981678732802458,0.038181197872335204
2024-09-17,1.040666310693574,0.0023937178079625108,0.04066631069357407
2024-09-18,1.0365991264811432,-0.003908250099611986,0.03659912648114316
2024-09-19,1.0583880473004814,0.021019621049945692,0.058388047300481416
2024-09-20,1.052577946257301,-0.005489575452027822,0.052577946257301056
2024-09-23,1.0583375711840313,0.005471922480620094,0.05833757118403127
2024-09-24,1.0601639928630224,0.0017257458572010726,0.06016399286302243
2024-09-25,1.0524974759552066,-0.007231444342032398,0.052497475955206596
2024-09-26,1.057229870146973,0.004496347307124241,0.057229870146972894
2024-09-27,1.0600909764086845,0.0027062291205543093,0.06009097640868455
2024-09-30,1.0622722039914254,0.0020575852745490842,0.06227220399142541
2024-10-01,1.0512083564041026,-0.010415266017270374,0.051208356404102595
2024-10-02,1.0488607148105675,-0.0022332790442853587,0.04886071481056753
2024-10-03,1.044936435653646,-0.0037414683394166462,0.04493643565364591
2024-10-04,1.053250731641814,0.007956748089626422,0.05325073164181404
2024-10-07,1.0462636078804866,-0.006633865566308051,0.04626360788048656
2024-10-08,1.0563259087040984,0.009617366739913487,0.05632590870409837
2024-10-09,1.0604330280211283,0.0038881175621912132,0.060433028021128266
2024-10-10,1.053272411721136,-0.006752539868882262,0.05327241172113606
2024-10-11,1.0482479136173972,-0.004770369040169121,0.04824791361739722
2024-10-14,1.0545668638271566,0.006028106641255486,0.054566863827156586
2024-10-15,1.054647773293257,7.672293609437293e-05,0.054647773293257096
2024-10-16,1.0628324075180315,0.007760538098152906,0.06283240751803154
2024-10-17,1.06174725947452,-0.0010209963827180898,0.06174725947452009
2024-10-18,1.0636923572907548,0.001831978183958256,0.06369235729075484
2024-10-21,1.054494709507066,-0.008646905959835463,0.05449470950706603
2024-10-22,1.0584299914794155,0.0037319124855439926,0.05842999147941552
2024-10-23,1.0480908053873732,-0.009768417538500291,0.0480908053873732
2024-10-24,1.0666233519443464,0.017682195532784672,0.06662335194434643
2024-10-25,1.0651437722944943,-0.0013871622509998831,0.0651437722944943
2024-10-28,1.0719432438090661,0.0063836185230886884,0.07194324380906614
2024-10-29,1.0699033559887703,-0.0019029811812117888,0.06990335598877029
2024-10-30,1.0649954090563605,-0.004587280622065151,0.06499540905636048
2024-10-31,1.0477757466472801,-0.0161687667971619,0.047775746647280126
2024-11-01,1.056732742107604,0.008548580637588775,0.05673274210760404
2024-11-04,1.0500232700987644,-0.006349261020774118,0.050023270098764394
2024-11-05,1.0695799781633324,0.018625023484220852,0.06957997816333239
2024-11-06,1.0872540594660403,0.01652431951190554,0.08725405946604026
2024-11-07,1.1102059286248471,0.021109941102522737,0.11020592862484713
2024-11-08,1.1190930471627265,0.008004928012668147,0.1190930471627265
2024-11-11,1.1319120128280036,0.011454780902961838,0.13191201282800358
2024-11-12,1.1204732661566374,-0.010105685372829748,0.12047326615663745
2024-11-13,1.1240838119077141,0.0032223399345004534,0.12408381190771411
2024-11-14,1.1050365628961742,-0.01694468758447312,0.10503656289617425
2024-11-15,1.1007612487593699,-0.003868934549639903,0.10076124875936987
2024-11-18,1.112299847598972,0.010482381036402647,0.11229984759897205
2024-11-19,1.1257088550821397,0.01205520931438824,0.1257088550821397
2024-11-20,1.1192037691352448,-0.005778657525457929,0.11920376913524477
2024-11-21,1.1279580493624413,0.00782188236728385,0.12795804936244126
2024-11-22,1.1430145425256637,0.013348451364599018,0.1430145425256637
2024-11-25,1.1411541990871805,-0.0016275763511919442,0.14115419908718052
2024-11-26,1.1297523707527561,-0.009991487866884924,0.12975237075275614
2024-11-27,1.1262793599413865,-0.0030741345637146497,0.1262793599413865
2024-11-29,1.1364380107769088,0.009019654622855549,0.13643801077690876
2024-12-02,1.1500847160135423,0.012008314670242654,0.15008471601354234
2024-12-03,1.141326570881405,-0.007615217392415239,0.1413265708814051
2024-12-04,1.1501248921310767,0.00770885518145526,0.15012489213107671
2024-12-05,1.1552576612335905,0.004462792812877261,0.15525766123359053
2024-12-06,1.165053422258568,0.008479286789163222,0.165053422258568
2024-12-09,1.1587467897941617,-0.005413170197964314,0.15874678979416168
2024-12-10,1.1546183939948453,-0.0035628109917350747,0.15461839399484534
2024-12-11,1.1696034628401375,0.012978373567604019,0.1696034628401375
2024-12-12,1.1633577130190087,-0.005340057566145006,0.1633577130190087
2024-12-13,1.1651169024314854,0.0015121655126275647,0.16511690243148536
2024-12-16,1.1707449589706524,0.004830465103906674,0.17074495897065245
2024-12-17,1.1724060652991852,0.0014188455955370107,0.17240606529918523
2024-12-18,1.1304150060684146,-0.03581613953869722,0.1304150060684146
2024-12-19,1.1314488528578062,0.0009145727753450569,0.13144885285780616
2024-12-20,1.141207403016555,0.008624826596536676,0.1412074030165551
2024-12-23,1.1544840955461262,0.011633899757815131,0.1544840955461262
2024-12-24,1.1771153543399708,0.019602919504178255,0.17711535433997083
2024-12-26,1.1745620813620667,-0.0021690932570799285,0.17456208136206675
2024-12-27,1.1553619650906182,-0.01634661681669755,0.15536196509061817
