date,exp0.5,exp0.6,test_v2
2024-05-13,1.0,1.0,1.0
2024-05-14,1.0716241767843186,1.0716241767843186,1.0329280567933392
2024-05-15,1.0230991484869143,1.0230991484869143,1.01221715114883
2024-05-16,1.0056694550639882,1.0056694550639882,0.9949728453080484
2024-05-17,1.0100121478653272,1.0100121478653272,0.9992693478925602
2024-05-20,0.9912620773936602,0.9912620773936602,0.9807187089395912
2024-05-21,0.9863617726640398,0.9863617726640398,0.9758705253588374
2024-05-22,0.9700471240027904,0.9700471240027904,0.959729404320562
2024-05-23,0.9591903024519998,0.9591903024519998,0.9489880592642932
2024-05-24,0.9843111643703136,0.9829863782036083,0.9814186371855752
2024-05-28,1.0171739159150084,1.0158048997118856,1.0141848172337258
2024-05-29,1.017094654252798,1.0157257447280887,1.0091579423769992
2024-05-30,0.9859811014956612,0.9846540677575752,0.9930645971168222
2024-05-31,0.9872279295321246,0.9858992176859414,1.0048402452614482
2024-06-03,0.985427664143776,0.9841013752780172,0.976115591379836
2024-06-04,0.9967338289565914,0.9953923231032734,0.9821641265974216
2024-06-05,1.0481212686797796,1.0467106003789024,1.0328004132243511
2024-06-06,1.037708895507804,1.036376136085931,1.0287361300970446
2024-06-07,1.0405653256443437,1.0391176264176276,1.0287393696642448
2024-06-10,1.0370353399800438,1.0355925518890257,1.0218830100861378
2024-06-11,1.0324668336767573,1.031030401575968,1.0171934992499196
2024-06-12,1.0290477424084654,1.0275286791196472,1.0158567358954282
2024-06-13,1.0074018079829077,1.005914698065136,0.9944882732043888
2024-06-14,1.0203893356091676,1.018883053717525,1.007309318213326
2024-06-17,1.0235937605184129,1.0220827483076211,1.0104726667097803
2024-06-18,1.002488792787442,1.0010089353815934,1.0259290613843737
2024-06-20,0.9852139049300164,0.981882749101271,1.0036243127250135
2024-06-21,0.9742183342479048,0.9709427839980236,0.992423270988156
2024-06-24,0.9682588017435148,0.9646509055981792,0.9844495241559018
2024-06-25,0.9938721859722556,0.9901688500229529,1.0104912021355927
2024-06-26,0.9918039448105044,0.9897257074015294,1.0067924789371154
2024-06-27,1.010423290167919,1.0083060375682358,1.030954993962904
2024-06-28,1.0015822049659902,0.9994834780780651,1.0264873809466295
2024-07-01,1.01767650918696,1.0155440581086057,1.0488622356286752
2024-07-02,0.9761449027591356,0.9740994774872268,1.0507770259587108
2024-07-03,0.9567635451040164,0.9547587317521612,1.0528882987805148
2024-07-05,0.8973888212653619,0.8955084223936817,1.0887502538762257
2024-07-08,0.9327675253938952,0.9308129935781128,1.0966095265717186
2024-07-09,0.9374133872016746,0.9364295210095,1.100786456697492
2024-07-10,0.9550401169324244,0.95403775053138,1.121485185378334
2024-07-11,0.9301994461081214,0.9274647058385714,1.0919231926551334
2024-07-12,0.9363558788197492,0.9383239894912404,1.0980397483918782
2024-07-15,0.930559782187528,0.9325157101410028,1.0912428193271286
2024-07-16,0.944998480141462,0.9469847565512968,1.1081746981427216
2024-07-17,0.9628570687453604,0.9654319996479818,1.134639488198911
2024-07-18,0.9600103968266008,0.962577714986136,1.1312849442340625
2024-07-19,0.9495020873913224,0.9610660691043889,1.1275602689145945
2024-07-22,0.9946704692789772,0.9831755372110446,1.1702536484129833
2024-07-23,0.9989595924749932,0.9874150930565744,1.175299904659305
2024-07-24,0.9631420866287655,0.9520115130373028,1.1331597505196276
2024-07-25,0.980204141098032,0.9688763894831725,1.153233666563957
2024-07-26,0.9782014674446906,0.9668968597737908,1.1508774730086158
2024-07-29,1.4347447408160043,1.418164080346152,1.1938984303475766
2024-07-30,1.4187112093632623,1.379333512298813,1.1845538883414255
2024-07-31,1.4033808385794515,1.3644286507325418,1.171753784837747
2024-08-01,1.3114024212776203,1.2750031830578616,1.0949563428077556
2024-08-02,1.2995567142911153,1.26348626508645,1.0850657617096364
2024-08-05,1.2331544356149151,1.198010920413183,1.045753712042483
2024-08-06,1.267486922448113,1.231364969965462,1.045753712042483
2024-08-07,1.2331533334708564,1.1980098496789908,1.0174264153384205
2024-08-08,1.276302412482433,1.2399292284434706,1.0530270268701083
2024-08-09,1.273627475972314,1.237330524616941,1.0508200417443514
2024-08-12,1.3255452329834732,1.2877686839150595,1.093655345331132
2024-08-13,1.4121154585399909,1.3718717553585196,1.165081040637893
2024-08-14,1.382665710133909,1.3432612916769664,1.1407832091029584
2024-08-15,1.4192665694255675,1.378819067622563,1.170981141555207
2024-08-16,1.4182194759431694,1.3778018151273543,1.1701172258203143
2024-08-19,1.4182194759431694,1.3778018151273543,1.1701172258203143
2024-08-20,1.4182194759431694,1.3778018151273543,1.1701172258203143
2024-08-21,1.5058250645478544,1.462910742935981,1.1701172258203143
2024-08-22,1.5188268762512829,1.475542017621455,1.1267727861740515
2024-08-23,1.581110639099708,1.5356089306703118,1.178482337432396
2024-08-26,1.5455457796986112,1.501067568185106,1.1519740352295065
2024-08-27,1.544233688864221,1.4995451019026511,1.1514147047060512
2024-08-28,1.5304248001644585,1.4861358287066506,1.1411184926630085
2024-08-29,1.4327095436055977,1.3912483544787235,1.0682598417429214
2024-08-30,1.4543970361545668,1.4123082325651009,1.0844305146204525
2024-09-03,1.3158655968045607,1.277785755277603,0.9811384173932453
2024-09-04,1.2940563317768654,1.2566076286869114,0.9648769482692364
2024-09-05,1.3062402724880189,1.2684389782728154,0.9739615632451
2024-09-06,1.29001370047071,1.252681987109695,0.9341709746024583
2024-09-09,1.3018709710162246,1.2641961200396263,0.9614349863681624
2024-09-10,1.3207991781036672,1.2825765636411706,0.9754135149076564
2024-09-11,1.3263159102220827,1.2879336470193758,0.9794876354519724
2024-09-12,1.3278065384405022,1.289381137939829,0.9845653007775816
2024-09-13,1.3313574373734267,1.292829277389587,0.9842347357815324
2024-09-16,1.3313574373734267,1.292829277389587,0.9650624073524542
2024-09-17,1.3638295901339743,1.3243617183481362,0.9552283036286716
2024-09-18,1.3616647317777448,1.3222595088394289,0.93688241921413
2024-09-19,1.3891877480492734,1.3489860363962216,0.9558194082296818
