date,full_modified,bc_only,iql_modified_only,bc_plus_vanilla_iql,train_v2,baseline
2023-09-26,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-03,0.9986059403027124,0.9985731401368858,1.0001613602687232,1.0307555779690512,0.9989392847085262,0.9985755501999442
2023-10-09,1.0321811785990984,1.0315366874359146,1.0313881860367091,1.0350126938413113,1.0331396923133784,1.0276749326547503
2023-10-16,1.0519297729579535,1.0435942316077966,1.044596123104205,1.0228492665018993,1.053630875124648,1.048964434205798
2023-10-25,1.032815348011806,1.0252146499571095,1.021838171856619,1.0210287766568347,1.0330321413737915,1.0340632529792295
2023-10-30,1.0209085717261617,1.0224951587705784,1.0188267983096786,1.04386384070376,1.0211228657933156,1.0221420902640057
2023-11-02,1.0642406436509593,1.0646306094853462,1.0696169123180252,1.0571544212058295,1.0637674417682927,1.0740551078568246
2023-11-08,1.087604548934947,1.0853807566838798,1.075724704944939,1.0592633752269927,1.08822630148284,1.099870181464941
2023-11-13,1.099309781937551,1.0969466279160716,1.08566445515835,1.078125460921187,1.1003301722093797,1.111392490297837
2023-11-17,1.1293197588027788,1.1242430607740062,1.1147598209969491,1.0826694030388462,1.1317961551867748,1.1390419334015451
2023-11-20,1.143138077837716,1.134434406906686,1.1242912418081272,1.0846488738248112,1.1458240358025955,1.152875107833669
2023-11-27,1.1421869942654872,1.1313011057227578,1.1238300631979985,1.0920391686220072,1.1453605398512057,1.1510082691523638
2023-11-30,1.162541917517184,1.1458254986061815,1.129788165584423,1.0902756144862658,1.1640777310907489,1.1791799907877287
2023-12-05,1.1529979533842718,1.1358559959871548,1.1200439776406796,1.0999778294719431,1.1547155319143028,1.1689744395093264
2023-12-12,1.1755388999276848,1.161108815234184,1.1460890416551113,1.1089700457670912,1.1760681949559473,1.183514916763674
2023-12-18,1.218287869427531,1.2013631515799197,1.1856836844683107,1.1087521942752563,1.218836412493456,1.226553937490641
2023-12-29,1.2184370707295,1.2179237902495588,1.193224837479119,1.1017627871969595,1.2192752201145305,1.22786039572605
2024-01-02,1.1926765773883623,1.191300212444251,1.1676552832122151,1.102321529148271,1.194300356450214,1.20237666567095
2024-01-10,1.1962101679910364,1.194033752859036,1.170334568310846,1.0947218916636885,1.1978387578880652,1.2059389951131807
2024-01-17,1.1919167471899403,1.1892032435808757,1.1577569773644756,1.1256092339701997,1.1944579820056085,1.1875651028302137
2024-01-25,1.2402797109797046,1.2355627643385774,1.20409374012282,1.1245669769607134,1.2427523149528064,1.2311970531619252
2024-01-31,1.2346195754183995,1.2373761074660092,1.2014666104214893,1.1466652597252482,1.2335402427370954,1.2328565209375903
2024-02-07,1.2605724992742608,1.2767387408052857,1.2392093020109265,1.1482423711242546,1.2595562266482088,1.2591209534549177
2024-02-14,1.2836767464395984,1.2957027023919154,1.2610392376160289,1.137371177584106,1.2828695000143548,1.279666701304609
2024-02-16,1.2574094030278171,1.2742143005412632,1.2353406590883198,1.138071939428033,1.2554235934610618,1.2542475291608013
2024-02-22,1.2571428253093209,1.279918615289456,1.240870946998043,1.133988752493441,1.25515743674513,1.2539816217769784
2024-02-28,1.2542524593699913,1.25872139759353,1.2204956429360088,1.1302691982648485,1.2522716355214132,1.251098523933869
2024-03-08,1.2416761316822549,1.2582989103711035,1.225953583892014,1.129363160985477,1.2275987168736893,1.217964344003358
2024-03-13,1.225820791280552,1.2422313086495531,1.210299009487849,1.1359527590962457,1.2119231352658222,1.2024117866346773
2024-03-22,1.2500101450158283,1.2562705187561076,1.223068781130194,1.138215885278902,1.2362708018118664,1.22649435572479
2024-04-01,1.2613315827248004,1.2818233521562747,1.24794628349498,1.1360302597005174,1.2474678012361844,1.2376028091274367
2024-04-10,1.240016506645247,1.260000666152353,1.2272661700047731,1.1340816899084527,1.2261301952876216,1.2166887224636955
2024-04-19,1.21249734902966,1.232038008605641,1.200029975173779,1.1524137386888198,1.19891921065917,1.1896872684159845
2024-04-26,1.2840998347033643,1.3149393129888072,1.296138429408146,1.152936240593915,1.2766205460001971,1.2538504965379962
2024-05-03,1.3080584504494144,1.3202324121663045,1.302894606421574,1.1654963832506695,1.300439613870568,1.2772447229351105
2024-05-13,1.3440262140329786,1.3536516979876916,1.330753468076448,1.1664758602883183,1.3360225665732617,1.3117786470229658
2024-05-28,1.3409218493539357,1.3518020783842342,1.3328733902509384,1.1528667632480993,1.3343895345093182,1.307664038507463
2024-06-07,1.3230427918619605,1.3460403060350945,1.3191958370083925,1.1602259522767284,1.320644019622108,1.295377850907875
2024-06-18,1.373514927718861,1.3670430066569117,1.3303534689822634,1.1676582446259332,1.3710246458474804,1.344794609972055
2024-06-28,1.405168203277029,1.3632108689252265,1.3524844018889115,1.1667783354781596,1.393604196781652,1.3654342553005043
2024-07-08,1.3619150563487938,1.321249230546077,1.3108529399638416,1.1460116684194919,1.3507070070056335,1.3234041778139627
2024-07-18,1.3138800541708873,1.272084171191155,1.2598302437607083,1.1364888268122477,1.304363730570364,1.2723590918635364
2024-07-30,1.3044133926040944,1.2737346825787557,1.240775781827968,1.103211875988404,1.302321447592807,1.2713507478440518
2024-08-07,1.2537032731335835,1.2206810624701052,1.1802145719260422,1.1510333302285871,1.2505654764562446,1.2192506577828266
2024-08-19,1.3795102431338933,1.3395099497150802,1.2908744272622277,1.1550340726069406,1.3746191783121728,1.3406064747370632
2024-08-28,1.3840352703043484,1.341779549809076,1.29567588074812,1.14196471818402,1.3804176307822438,1.3378191454338035
2024-09-06,1.242235241738762,1.204308791242491,1.1629286301224742,1.1710970927302669,1.2406552047362225,1.2007541463630889
2024-09-13,1.29225469339551,1.2528636630295682,1.205130850855595,1.189269613532459,1.2880168017112903,1.2455182057714624
2024-09-19,1.3114925643468136,1.272028534194007,1.2286138133084086,1.1845967444747212,1.3097071796193296,1.2524492596535095
2024-09-27,1.291349612924044,1.257888283219395,1.2172002037678529,1.1814571784935624,1.2920823892651907,1.235355418837618
2024-10-03,1.2834239598342316,1.244238685351005,1.2126055998436045,1.180662990433841,1.283139380009408,1.2194895404164303
2024-10-17,1.334329298269678,1.2222585261374384,1.1911842564457291,1.1763253796776603,1.326821789044483,1.2696219783006508
2024-10-25,1.3117620766350453,1.2054966958770053,1.1797366404972964,1.1776950748005885,1.3073212220779364,1.2454260796433954
2024-10-30,1.3172819152114503,1.217280655640805,1.1851826384706354,1.2258760188898405,1.3087550321411734,1.242025910617204
2024-11-08,1.4451890895694892,1.28086392774918,1.2575840305002997,1.2360531790075704,1.4374554648578304,1.353811076834954
2024-11-22,1.5352804404286964,1.3607114455242617,1.3359803074611845,1.25998723992161,1.5270647108476196,1.4382060322082697
2024-12-04,1.5541644557083305,1.3972259247683256,1.367573111382755,1.242196126114061,1.5451502170810698,1.4459549191142362
2024-12-13,1.4632545718638197,1.3156605436660145,1.2860683969866633,1.2365441205585455,1.453865284500111,1.3605018378863891
2024-12-19,1.4112612875090655,1.2920705803209993,1.2687661383415378,1.2388041323393963,1.4004917162739223,1.312968921458467
2024-12-31,1.421457226298479,1.3000822969587538,1.2758392673102787,1.2388041323393963,1.4088273073018551,1.3169033505153631
