step,critic_loss,value_loss,actor_loss,loss_fit,loss_align,loss_entry,loss_rev,reward_mean,done_ratio,adv_mean,adv_std,weight_mean,weight_max,policy_abs_mean,baseline_abs_mean,behavior_abs_mean
100,830.7558949129113,3.2805543936915638,0.0015971632645126021,0.001589270428171314,0.00019732122882601288,0.0,0.0,2.706056860915851e-05,0.0120703125,-5.46362373078242,3.681750432625413,0.3086230797621829,7.797717623226345,0.005535850228043273,0.0070375421061180535,0.016648475425317884
200,122735.75461914063,682.0228775405884,0.062371143229684095,0.062352242625208575,0.00047251747014172453,0.0,0.0,1.8794293609971646e-05,0.0118359375,-20.405640680789947,49.055838394165036,29.322573820692742,96.01845212077723,0.0037203910753305534,0.006985687718261033,0.016628316044807433
300,19332.514645996092,212.98515460968017,0.034891236405819655,0.034869098588824275,0.0005534440474002623,0.0,0.0,2.3429147950082553e-05,0.01203125,-3.1766061770915983,15.848722805976868,27.802080059051512,100.0,0.0028774345616693607,0.007067822716198862,0.016525379410013558
400,3945.990106811523,17.56948203086853,0.026394876670092344,0.02637260309420526,0.0005568388161191251,0.0,0.0,2.706056860915851e-05,0.0120703125,-0.7155816398561001,4.889774060249328,28.40038257598877,100.0,0.00290060436935164,0.0070375421061180535,0.016648475425317884
500,1129.5947341918945,5.760863115787506,0.03308120372705162,0.0330588466860354,0.0005589263554429635,0.0,0.0,1.8794293609971646e-05,0.0118359375,0.026285728514194487,2.955329511165619,31.061315116882323,100.0,0.002898770521278493,0.006985687718261033,0.016628316044807433
600,242.61933261871337,3.2538746213912964,0.03248516083229333,0.03246278218924999,0.0005594678745546844,0.0,0.0,2.3429147950082553e-05,0.01203125,-0.09668440053239465,2.4248240971565247,25.14005045890808,100.0,0.002990514985867776,0.007067822716198862,0.016525379410013558
700,55.34845808982849,1.7529839640855789,0.02339626288972795,0.0233738454291597,0.0005604394312831573,0.0,0.0,2.706056860915851e-05,0.0120703125,-0.2906851422972977,1.8366673612594604,16.387139225006102,100.0,0.0029956399701768534,0.0070375421061180535,0.016648475425317884
800,23.071164989471434,0.8652355787158013,0.014459281448507682,0.014435877286596224,0.0005851022381102666,0.0,0.0,1.8794293609971646e-05,0.0118359375,-0.3189979313313961,1.3284003108739852,9.70585765838623,100.0,0.002803681748919189,0.006985687718261033,0.016628316044807433
900,14.90878746509552,0.5349348142743111,0.010043098036549054,0.010019681880949064,0.0005854028096655383,0.0,0.0,2.3429147950082553e-05,0.01203125,-0.2796739263087511,1.068338946700096,6.702712452411651,100.0,0.002793373403837904,0.007067822716198862,0.016525379410013558
1000,11.569430847167968,0.40261596694588664,0.007656299828086049,0.007633198075345717,0.0005775430389621761,0.0,0.0,2.706056860915851e-05,0.0120703125,-0.23943135036155583,0.9410343134403228,5.391867167949677,100.0,0.0028310714126564564,0.0070375421061180535,0.016648475425317884
