date,full,bc_only,iql_modified_only,bc_plus_vanilla_iql,iql_vanilla_only,baseline,SPY
2023-10-02 04:56:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-09 05:10:16,1.0035273173672323,0.9998731556173955,1.005647969266633,1.0045138814219423,1.004382676631393,1.0070132936607221,1.0116543282740424
2023-10-12 03:48:32,1.019492512455259,1.0153709931816886,1.0219226667190187,1.0110940371406847,1.0116482169869303,1.0227139273151162,1.01486042016287
2023-10-16 06:07:16,0.9824140794918592,0.9843007916304208,0.9848921004001291,0.9905538551943036,0.9895393973289128,0.977576579602991,1.020430158517719
2023-10-23 05:57:18,0.9467114754862282,0.9642356182558905,0.9506318871422061,0.9766575497862195,0.9750403189120352,0.9581176410813288,0.9839694691379735
2023-10-30 05:56:12,0.9991955249499441,1.0218370679420725,1.0104016354072807,1.0094408955812237,1.0075561282285406,1.0070702398031421,0.9725726023550477
2023-11-06 05:55:40,1.0361832521563095,1.0596526643135085,1.047740166749596,1.0179569669060808,1.0162445068400758,1.044096727617537,1.0196110667447313
2023-11-13 05:43:22,1.0512671102911115,1.0750373570899086,1.0669078235149896,1.0414796432938251,1.0422741423692534,1.0580389147677502,1.030142063037143
2023-11-20 06:21:59,1.0450379523741362,1.0831384150569177,1.0602377596120935,1.04142664721995,1.0409164078509279,1.0571927926512885,1.0630689952517105
2023-11-26 23:23:45,1.0450379523741362,1.0831384150569177,1.0602377596120935,1.04142664721995,1.0409164078509279,1.0571927926512885,1.0655027740850762
2023-11-27 06:43:50,1.0604682822138773,1.088655461222302,1.0667021992118793,1.046625654190641,1.0464760386958571,1.0696727246955673,1.0635838468160548
2023-12-04 06:15:34,1.1018075545782178,1.124485783881323,1.0972841229055597,1.0579356054159577,1.0579757736702016,1.0923561669888908,1.0687557161093186
2023-12-18 05:09:06,1.1133778228342819,1.1343979058487201,1.1048491658653534,1.0654002404094298,1.064671648452795,1.1123240383809938,1.104514296218836
2023-12-26 07:57:15,1.0939104193387221,1.1127937347412524,1.0836058587823794,1.0611328151059123,1.0612715650091409,1.0901440911243847,1.113126293824337
2024-01-08 06:40:04,1.0414989555874075,1.0551327501174124,1.033947104299222,1.0340816311051348,1.0339753944789933,1.0581281883038354,1.1106690899232634
2024-01-16 05:37:05,1.0862827531351218,1.0614136757326298,1.0231861004105665,1.0419489663952017,1.0428252605836732,1.0688120510215962,1.1114413315608356
2024-01-23 20:04:35,1.079880484156375,1.0547972802837364,1.0268654539703355,1.0423560196962023,1.0428430517857021,1.0711757566908544,1.1346797129057977
2024-01-25 04:32:03,1.0931494128020465,1.0692336163339542,1.0362104853573666,1.0428920953096705,1.0438156881913871,1.0774521487851794,1.1420982461623235
2024-02-05 05:23:58,1.1326619907390902,1.1043881439353675,1.065431597492998,1.0685002869924958,1.0692708235505546,1.1092884803419496,1.1526760211722615
2024-02-12 04:24:59,1.176371518036909,1.1544821690919342,1.0989559531334672,1.0799845265713208,1.0800690272833409,1.1588416395963737,1.1724041418376419
2024-02-26 05:00:34,1.1841465813929404,1.1777627340787287,1.10720066432995,1.0902213000178185,1.0916606592408529,1.17868095107072,1.1841286024790285
2024-03-04 23:58:18,1.1480805100564067,1.1658920674154458,1.0730565319655192,1.0731592062485982,1.0735435886856934,1.1339315816225517,1.198895393788957
2024-03-05 05:33:17,1.11557686800669,1.1838228366759525,1.0669229785093246,1.105876910797773,1.1112296803392652,1.19109542427071,1.1869134716564531
2024-03-12 04:36:31,1.1445430362798164,1.1991495325679589,1.0948828179482846,1.1134231006390227,1.117512827399931,1.208445051152107,1.2093796827817318
2024-03-25 05:50:50,1.1470810587276798,1.2064237869277248,1.107347636857469,1.114828797360055,1.1184311337593316,1.2161894041711199,1.2163769219089646
2024-03-28 06:04:19,1.063476570792864,1.1011187919558085,1.0417264075829515,1.1006965280243912,1.1003691771144433,1.2042144488099675,1.224099623956244
