date,KICL,WO_HARD,WO_RL_COMPLETION,WO_REGIME_SPLIT
2025-03-26 00:00:00,1.0,1.0,1.0,1.0
2025-03-27 00:00:00,0.9425121678216216,0.9376340249582964,0.9377465328303772,0.9437130800568748
2025-03-28 00:00:00,0.8402150778040621,0.8471765058911092,0.8626256632681051,0.8332365435232985
2025-03-31 00:00:00,0.8894125186752696,0.8190694537884593,0.9173878383495798,0.8710213902221903
2025-04-01 00:00:00,0.9028379874550174,0.827151877487495,0.9314262860223238,0.8843503092434771
2025-04-02 00:00:00,0.9102021303807334,0.8393447614708633,0.9390236139929514,0.8915636544550891
2025-04-03 00:00:00,0.843201871548571,0.7800567048710778,0.8707193058352757,0.8268626613579096
2025-04-04 00:00:00,0.9076309106814564,0.7793875396055971,0.9372509516040296,0.8900432217476902
2025-04-07 00:00:00,0.904352910864766,0.7619030884276076,0.9322581416658176,0.8849973154472875
2025-04-08 00:00:00,0.8752768480439022,0.7299532652594819,0.9052615053263328,0.8552293275303491
2025-04-09 00:00:00,0.9945862294173652,0.8156213088383161,1.0467184622910866,0.9784161963884508
2025-04-10 00:00:00,0.9445583545468836,0.7706615716607527,0.9960089240444404,0.9290273454673544
2025-04-11 00:00:00,0.9618051898879516,0.7840934087549126,1.0132251137714656,0.9414112248053856
2025-04-14 00:00:00,0.9632146049477668,0.7837843205623055,1.014351605917271,0.940724123215458
2025-04-15 00:00:00,0.9660792608444082,0.7763167880214498,1.01499277855168,0.9356314683616108
2025-04-16 00:00:00,0.9406695208681782,0.758053991927477,0.9913709675522704,0.9105707780161494
2025-04-17 00:00:00,0.9400351389575012,0.7557118254251165,0.99460305049573,0.910255595393119
2025-04-21 00:00:00,0.9122647760093442,0.7389770343127559,0.9607165689445516,0.8822074383374539
2025-04-22 00:00:00,0.9241681626793214,0.7495843279343033,0.9826931350630002,0.8963755062203571
2025-04-23 00:00:00,0.9882526452798028,0.7663790832245992,1.0356868208046708,0.9645447424293544
2025-04-24 00:00:00,1.0600191463165345,0.8073054906821047,1.0997174753140786,1.0295666159750192
2025-04-25 00:00:00,1.0675748047453752,0.7816921213018624,1.107556097513096,1.0369052133079788
2025-04-28 00:00:00,1.058676110977648,0.7804277250884476,1.0983241425263923,1.0282621637358331
2025-04-29 00:00:00,1.066512022233459,0.7828148026685436,1.1062153474644965,1.037240469103984
2025-04-30 00:00:00,1.046394801947556,0.7731625409895809,1.0802080277356612,1.018591654254685
2025-05-01 00:00:00,1.0768200648055803,0.7958199814126926,1.1116164532401036,1.0482085051488292
2025-05-02 00:00:00,1.061159522530596,0.8077923125971747,1.0731460562815784,1.0201707470355954
2025-05-05 00:00:00,1.05293739151433,0.8404065582264272,1.0735993833016035,1.0176307275018888
2025-05-06 00:00:00,1.0994132655191988,0.8370303077877039,1.0791197191830948,1.046071237474197
2025-05-07 00:00:00,1.1070311680432523,0.8385302381190616,1.086543307372516,1.0517220684607635
2025-05-08 00:00:00,1.1282197832801488,0.8546006981691862,1.1190457850468896,1.0734279100638462
2025-05-09 00:00:00,1.1431042932701274,0.8669898514516704,1.132343502928596,1.0876821037251587
