method,run_name,turnover,baseline_turnover,turnover_improve_vs_baseline,rebalance_freq,baseline_rebalance_freq,rebalance_freq_improve_vs_baseline,active_exposure_ratio,baseline_active_exposure_ratio,active_exposure_ratio_improve_vs_baseline
HARD_BOTH,Sven_Carlin_Ph.D._20260325_001338,1.5157423283975233,0.6746732451923075,-0.8410690832052158,0.9807692307692307,1.0,0.019230769230769273,0.8301886792452831,0.8490566037735849,0.018867924528301883
BC,Sven_Carlin_Ph.D._20260317_153655,0.5869707873762798,0.6674782326415094,0.08050744526522957,1.0,0.9811320754716981,-0.018867924528301883,1.0,0.8333333333333334,-0.16666666666666663
IQL,Sven_Carlin_Ph.D._20260317_164724,0.55040185817759,0.6674782326415094,0.11707637446391939,1.0,0.9811320754716981,-0.018867924528301883,1.0,0.8333333333333334,-0.16666666666666663
TRAIN_ONLY,Sven_Carlin_Ph.D._20260325_014425,0.8878438377719778,0.6674782326415094,-0.22036560513046843,1.0,0.9811320754716981,-0.018867924528301883,1.0,0.8333333333333334,-0.16666666666666663
INFER_ONLY,Sven_Carlin_Ph.D._20260325_031348,1.5547682927347357,0.6803143524999998,-0.8744539402347359,0.9807692307692307,1.0,0.019230769230769273,0.8490566037735849,0.8490566037735849,0.0
HARD_NONE,Sven_Carlin_Ph.D._20260325_105833,0.5592329956674456,0.6674782326415094,0.10824523697406385,1.0,0.9811320754716981,-0.018867924528301883,1.0,0.8333333333333334,-0.16666666666666663
