method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
HARD_BOTH,bespokeinvest_20260324_232706,-0.09897156463465251,-0.12666002798383869,-0.18776861935454195,-0.34937132097130125,0.2743719469310928,0.2883624984808202
BC,,,,,,,
IQL,,,,,,,
TRAIN_ONLY,bespokeinvest_20260325_005745,-0.0466024441290428,-0.12666002798383869,-0.8824266663858373,-0.34937132097130125,0.07706869627307598,0.2883624984808202
INFER_ONLY,bespokeinvest_20260325_022818,-0.03645525369238811,-0.12666002798383869,0.030318080902131152,-0.34937132097130125,0.2203241145640833,0.2883624984808202
HARD_NONE,bespokeinvest_20260325_035533,-0.030478259590383194,-0.12666002798383869,-0.281494981028708,-0.34937132097130125,0.05803944294742713,0.2883624984808202
