date,HARD_BOTH,TRAIN_ONLY,INFER_ONLY,HARD_NONE
2025-03-28,1.0,1.0,1.0,1.0
2025-03-31,0.990196228146552,0.9910080522269572,0.9914063932373782,0.9907794685131052
2025-04-01,0.9952297787797714,1.0185332500150517,0.9963926306178772,0.9947867863976246
2025-04-02,0.9993998279352898,1.0254257479387008,1.0005675521651074,0.9977199308620704
2025-04-03,0.9993998279352898,0.9370862985926568,1.0005675521651074,0.9646830425497924
2025-04-04,0.9304593822240717,0.8889698396627737,0.933230693851134,0.912356326108534
2025-04-07,0.9230229028313576,0.8874660795222433,0.925314246961909,0.8986041819177709
2025-04-08,0.8958074926280271,0.8621632160891761,0.9059243012198662,0.8867601160160716
2025-04-09,1.0202837533815283,0.94263947408022,1.0143139968388166,0.9629286900546716
2025-04-10,0.9583908321302332,0.9255844387335712,0.9771885720950192,0.9471542835714614
2025-04-11,0.9787029537462584,0.93542200291357,1.0010697291529074,0.9531364562793416
2025-04-14,0.9941823118316946,0.9407162024786068,1.0174808269073172,0.9596984062381492
2025-04-15,0.9905717105576588,0.9375417492266068,1.0138358971603338,0.9578583090701722
2025-04-16,0.9905717105576588,0.9205082602696693,1.0138358971603338,0.9509138180836276
2025-04-17,0.9864331703430586,0.9274840757271896,1.0092320019851824,0.9531335707930836
2025-04-21,0.9239162771803756,0.9109266797430372,0.9452701937843028,0.9284753664177594
2025-04-22,0.9468951718398656,0.93470550701915,0.9677606483411526,0.9368093456308376
2025-04-23,0.9487086565562912,0.9476243127215124,0.9691031755263456,0.9489771118899312
2025-04-24,0.9635174379616834,0.9606993997045846,0.9767785002783612,0.9467439487668472
2025-04-25,0.9635174379616834,0.9605358123253668,0.9767785002783612,0.95040912912267
2025-04-28,0.964183568985578,0.9619786551878744,0.9774002751595484,0.9513853645401882
2025-04-29,0.9712044074632404,0.9668983588276536,0.9876031576953338,0.9568547947078216
2025-04-30,0.9641824049379064,0.966704086599026,0.9824949848834756,0.9498500662802788
2025-05-01,0.9714228709538084,0.9664665513571008,0.9896867117178229,0.9588165066419008
2025-05-02,0.9778414082828394,0.9857778444365448,0.9989469747102488,0.9711951452504328
2025-05-05,0.9656958504836504,0.979731453771511,0.9865392692102596,0.9561351524333
2025-05-06,0.9581879532653134,0.9722560712073898,0.9788693227862644,0.9517742594186848
2025-05-07,0.9659463403824068,0.9759449728726504,0.9867951656413564,0.9678085967487884
2025-05-08,0.9796267239558027,0.9875267973644704,1.0043157222308132,0.9683417271523064
2025-05-09,0.9751783223385938,0.9872147564902386,0.9998123716430184,0.9694117514604936
2025-05-12,1.00494492946206,1.0122391242376727,1.0219748512115032,1.0025193835733932
2025-05-13,1.0327225856097613,1.023565604565718,1.0303010134569934,1.0221560293931924
2025-05-14,1.0332599553097157,1.0203804610887208,1.0308371231094586,1.0161457152447029
2025-05-15,1.017915104214939,1.0264716833820846,1.0163574891437464,0.9957809734928834
2025-05-16,1.049619773898955,1.0340501394227413,1.0480136442992691,1.008434002570421
2025-05-19,1.1358446150958972,1.0367537668039088,1.1341065441274238,1.0236345392278112
