method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
KICL,GoldTelegraph__20260320_161844,0.04969159758243946,0.01835316790385444,0.43433007964157394,0.2555552205344647,0.3739943029942246,0.22121758618684895
WO_HARD,GoldTelegraph__20260321_003327,-0.041515687333618545,0.01835316790385444,-0.266643854781799,0.2555552205344647,0.1856244047744385,0.22121758618684895
WO_RL_COMPLETION,GoldTelegraph__20260321_162411,0.05625937415276727,0.01835316790385444,0.4548941997565718,0.2555552205344647,0.3784568149590201,0.22121758618684895
WO_REGIME_SPLIT,GoldTelegraph__20260321_225233,0.05270247668288164,0.01835316790385444,0.44370282954114487,0.2555552205344647,0.37379325662774165,0.22121758618684895
