method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
KICL,Financial_Education_20260316_014416,0.45936820929559397,0.6068088813979278,2.6900300855832073,4.311481095021546,0.34799017006696886,0.16307030336093697
WO_HARD,Financial_Education_20260321_011905,0.2334686210096779,0.6068088813979278,3.1449283911751373,4.311481095021546,0.11758453071389495,0.16307030336093697
WO_RL_COMPLETION,Financial_Education_20260321_162411,0.368262705965295,0.6068088813979278,2.362131633962008,4.311481095021546,0.34566618231168034,0.16307030336093697
WO_REGIME_SPLIT,Financial_Education_20260321_225234,0.5009146087022172,0.6068088813979278,2.8576827777271183,4.311481095021546,0.34582908133694246,0.16307030336093697
