step,critic_loss,value_loss,actor_loss,loss_fit,loss_align,loss_entry,loss_rev,reward_mean,done_ratio,adv_mean,adv_std,weight_mean,weight_max,policy_abs_mean,baseline_abs_mean,behavior_abs_mean
100,741.2887037671369,5.1648470644336335,0.004559154936061418,0.004552508447043113,0.00016616273733603747,0.0,0.0,-0.00010549087681283709,0.012734375,-5.205954981073737,3.4519647034723313,0.7220816823915811,14.653960244134069,0.005556057720677927,0.006893635443411768,0.019251586794853212
200,21770.630598144533,235.23736289978027,0.08651051859577252,0.08649558813168257,0.0003732598179715296,0.0,0.0,-8.375513818464241e-05,0.0130078125,-8.141172072887422,24.091794271469116,33.53396601986024,91.56554046556353,0.004135231311083771,0.006894324831664562,0.01924381598830223
300,1758.6595788574218,11.74425961971283,0.02329114979598671,0.023268886676523836,0.0005565803425270133,0.0,0.0,-0.0001009520568914013,0.0127734375,-1.4211934849619865,3.8738985729217528,17.69230008125305,100.0,0.003033672336023301,0.006857105010421947,0.019151502726599573
400,437.50952867507937,1.8662938624620438,0.01895035098772496,0.018929269858635963,0.0005270278506213799,0.0,0.0,-0.00010287252040143358,0.01265625,0.12131726261228323,1.6609829378128051,20.781338729858398,100.0,0.003186191298882477,0.00697052245028317,0.019265797082334758
500,55.716920552253725,0.7571658220887184,0.027381415255367757,0.027360449815168976,0.0005241360394575167,0.0,0.0,-0.00010303735878551379,0.013046875,0.26631404941901565,1.1688771885633469,18.85391562461853,100.0,0.003176468276651576,0.006867483309470117,0.019137471467256546
600,4.846394398212433,0.33721052058041096,0.012318677093135192,0.012298286077566445,0.0005097763607773231,0.0,0.0,-9.125871307333e-05,0.0129296875,-0.07741247929632664,0.7551616907119751,7.002070212364197,99.66282096862793,0.003252907108399086,0.006881908448413014,0.019266725201159716
700,1.1949417579174042,0.08781835693866015,0.0037957829725928606,0.003775556538021192,0.0005056605491699884,0.0,0.0,-0.00010549087681283709,0.012734375,-0.11245102701708674,0.4165810710191727,2.1400917679071427,77.15574913024902,0.0032028036954579874,0.006893635443411768,0.019251586794853212
800,11.604911344051361,0.9267527981847524,0.02961028794728918,0.029590669098688523,0.0004904702043859288,0.0,0.0,-8.375513818464241e-05,0.0130078125,-0.26727464560419323,1.247836147546768,15.31335281431675,82.9169212961197,0.003342458497500047,0.006894324831664562,0.01924381598830223
900,2.4686167067289353,0.20642452135682107,0.007604915045085363,0.00758729605935514,0.00044047384872101245,0.0,0.0,-0.0001009520568914013,0.0127734375,-0.30831926070153715,0.6120135736465454,2.6646599870920182,80.72487420082092,0.003586263470351696,0.006857105010421947,0.019151502726599573
1000,0.7948468562960624,0.052627516333013775,0.0026376325002638625,0.002620119448401965,0.00043782639266282786,0.0,0.0,-0.00010287252040143358,0.01265625,-0.12994565453380347,0.32529723599553106,1.2897546583414077,41.91771679878235,0.0036178777419263496,0.00697052245028317,0.019265797082334758
1100,0.5562142060697078,0.030307309720665216,0.002192045550327748,0.0021748588030459357,0.0004296688338581589,0.0,0.0,-0.00010303735878551379,0.013046875,-0.07692915979772806,0.2641859398782253,1.0890589457750322,20.03714165687561,0.0035720385826425627,0.006867483309470117,0.019137471467256546
1200,0.43361352384090424,0.025985373184084892,0.002133131792070344,0.0021162562794052064,0.00042188790146610697,0.0,0.0,-9.125871307333e-05,0.0129296875,-0.07326534897089004,0.2482205754518509,1.0409734934568404,15.157009797096253,0.0036131067969836293,0.006881908448413014,0.019266725201159716
1300,0.33861006654798986,0.018330487171187997,0.002014215596136637,0.0019975220470223576,0.0004173386345792096,0.0,0.0,-0.00010549087681283709,0.012734375,-0.05873324846848846,0.21070799842476845,1.0122861498594284,12.507686655521393,0.0036564538220409306,0.006893635443411768,0.019251586794853212
1400,0.25851425535976885,0.012902808785438537,0.0019870930258184673,0.0019706435460830106,0.0004112370003713295,0.0,0.0,-8.375513818464241e-05,0.0130078125,-0.04817754756659269,0.17699661791324617,0.9892067688703537,9.489032583236694,0.003684867487172596,0.006894324831664562,0.01924381598830223
1500,0.20475343957543374,0.00965337292291224,0.0019980605354066937,0.0019818257645238192,0.00040586923925729936,0.0,0.0,-0.0001009520568914013,0.0127734375,-0.041409984976053235,0.15311844751238823,0.9760628247261047,7.341364243030548,0.0036780978267779573,0.006857105010421947,0.019151502726599573
1600,0.17602669924497605,0.00811534774955362,0.0020108165789861233,0.001994584702770226,0.0004057967956032371,0.0,0.0,-0.00010287252040143358,0.01265625,-0.03809186527505517,0.1400376570224762,0.9700678765773774,6.248204683065414,0.003759168912656605,0.00697052245028317,0.019265797082334758
1700,0.15608103308826685,0.006854801988229155,0.002008876171312295,0.0019932012772187592,0.0003918724142567953,0.0,0.0,-0.00010303735878551379,0.013046875,-0.03489908706396818,0.12894672401249407,0.9646008974313736,4.723631646633148,0.003746637407457456,0.006867483309470117,0.019137471467256546
1800,0.1339945627376437,0.0059786118241027,0.0020427446818212045,0.002026909844134934,0.00039587098261108624,0.0,0.0,-9.125871307333e-05,0.0129296875,-0.03264356157742441,0.12042612485587596,0.9620068663358688,4.053393796682358,0.00373229461023584,0.006881908448413014,0.019266725201159716
1900,0.12038546804338694,0.0052553435275331135,0.002047536668833345,0.0020314504252746703,0.00040215601038653406,0.0,0.0,-0.00010549087681283709,0.012734375,-0.030652299197390674,0.1130833499878645,0.960419449210167,3.596048353910446,0.0037278483423870057,0.006893635443411768,0.019251586794853212
2000,0.10747980561107397,0.00466588091570884,0.0020540105155669153,0.0020377294812351466,0.00040702593552850887,0.0,0.0,-8.375513818464241e-05,0.0130078125,-0.02883325779810548,0.10670089408755302,0.959775128364563,3.2591934716701507,0.0037134312553098424,0.006894324831664562,0.01924381598830223
2100,0.09527333177626134,0.004160135523416102,0.0020471548166824506,0.0020307909103576094,0.0004090974527571234,0.0,0.0,-0.0001009520568914013,0.0127734375,-0.027320687444880604,0.100768438950181,0.9593036562204361,2.98264377951622,0.0036765572550939395,0.006857105010421947,0.019151502726599573
2200,0.08622622227296234,0.0037943996395915745,0.0020533167966641486,0.002036560941487551,0.00041889626318152294,0.0,0.0,-0.00010287252040143358,0.01265625,-0.025828542644158004,0.09622551433742046,0.9602566397190094,2.8725724589824675,0.003715683726477437,0.00697052245028317,0.019265797082334758
2300,0.07944287838414311,0.00341364765772596,0.0020476224710000678,0.002031026585609652,0.00041489704010018615,0.0,0.0,-0.00010303735878551379,0.013046875,-0.024374188352376223,0.09142615891993046,0.9606833463907242,2.5681440472602843,0.003663146428298205,0.006867483309470117,0.019137471467256546
2400,0.06984811251983046,0.003146061834413558,0.0020788439142052084,0.0020621510333148764,0.00041732185662112897,0.0,0.0,-9.125871307333e-05,0.0129296875,-0.023050537230446935,0.08774789907038212,0.9619538456201553,2.4504841017723082,0.003652351958444342,0.006881908448413014,0.019266725201159716
2500,0.06427823968231677,0.0028941150079481305,0.0020836560451425613,0.0020667623612098396,0.0004223420902417274,0.0,0.0,-0.00010549087681283709,0.012734375,-0.021983038294129075,0.08431541413068772,0.9626455569267273,2.3393782663345335,0.00365506874746643,0.006893635443411768,0.019251586794853212
2600,0.05840690182521939,0.002670870467554778,0.002082176128751598,0.002065104348002933,0.00042679458103521027,0.0,0.0,-8.375513818464241e-05,0.0130078125,-0.021036789743229745,0.081047488078475,0.9632647091150284,2.2408034670352937,0.0036409104033373295,0.006894324831664562,0.01924381598830223
2700,0.05273604873567819,0.0024639875697903334,0.002070713833672926,0.00205375830642879,0.00042388824083900545,0.0,0.0,-0.0001009520568914013,0.0127734375,-0.020393289369530977,0.07776309020817279,0.963246887922287,2.1416168081760407,0.0036241947300732135,0.006857105010421947,0.019151502726599573
2800,0.048756485544145106,0.0023154586693271994,0.0020776357501745223,0.0020602009334834293,0.00043587054326053474,0.0,0.0,-0.00010287252040143358,0.01265625,-0.0192686142004095,0.07525485448539257,0.9651742863655091,2.1115663695335387,0.0036541561444755643,0.00697052245028317,0.019265797082334758
2900,0.049426363799721006,0.00230881454073824,0.002109806042863056,0.002092617985326797,0.0004297013778341352,0.0,0.0,-0.00010303735878551379,0.013046875,-0.012712037074379623,0.07601675920188428,0.9875853568315506,2.0448161029815672,0.0036088678042870016,0.006867483309470117,0.019137471467256546
3000,6002.061940985881,39.81862415522337,0.002651776531658925,0.002635522300316181,0.00040635576006025075,0.0,0.0,-9.125871307333e-05,0.0129296875,-17.054803036749362,11.344015137404204,1.1191962223510294,23.30476164868903,0.0037557118601398544,0.006881908448413014,0.019266725201159716
3100,113472003.335625,1056380.5828808593,0.07712918562841878,0.07710579715687166,0.0005847170739434659,0.0,0.0,-0.00010549087681283709,0.012734375,-856.1724758911133,1728.8444520568848,30.16766616468318,99.01411496162414,0.0030062485171947627,0.006893635443411768,0.019251586794853212
3200,32945023.0425,548614.84890625,0.049662777573103084,0.049642440758179876,0.0005084226554026828,0.0,0.0,-8.375513818464241e-05,0.0130078125,-187.0192022705078,773.2816647338867,26.585311470031737,100.0,0.0032244774873834104,0.006894324831664562,0.01924381598830223
3300,11562878.97609375,43523.054140625,0.021583706091623755,0.021562179774045943,0.0005381583184498595,0.0,0.0,-0.0001009520568914013,0.0127734375,-144.38139625549317,263.8878146362305,24.12664779663086,100.0,0.0030928218178451062,0.006857105010421947,0.019151502726599573
3400,7218608.833359375,25177.42279296875,0.017647792753996326,0.017626099890330805,0.0005423234711270197,0.0,0.0,-0.00010287252040143358,0.01265625,-122.98682357788086,205.07601516723633,22.317768001556395,100.0,0.0031170258938800544,0.00697052245028317,0.019265797082334758
3500,5178881.41625,16673.849501953126,0.01577861895755632,0.01575738897692645,0.0005307495838496834,0.0,0.0,-0.00010303735878551379,0.013046875,-106.35875785827636,168.9781637573242,20.43350233078003,100.0,0.0031216706056147814,0.006867483309470117,0.019137471467256546
3600,3666001.6186328125,12096.004291992187,0.014051798157743179,0.014030420149792918,0.0005344506874098442,0.0,0.0,-9.125871307333e-05,0.0129296875,-94.38269592285157,145.35789192199707,19.30211051940918,100.0,0.0031305687100393696,0.006881908448413014,0.019266725201159716
3700,2884392.59296875,9159.05625,0.013703132928349078,0.013681700769811869,0.0005358026125759352,0.0,0.0,-0.00010549087681283709,0.012734375,-84.97066886901855,126.92514381408691,18.81536717414856,100.0,0.0031448881688993426,0.006893635443411768,0.019251586794853212
3800,2182151.243828125,7398.009838867188,0.013385981826577336,0.013364657035563141,0.0005331195893813856,0.0,0.0,-8.375513818464241e-05,0.0130078125,-78.80882598876953,114.03634620666504,18.208025608062744,100.0,0.003158237484749407,0.006894324831664562,0.01924381598830223
3900,1735342.7629296875,6120.195942382812,0.012930124811828137,0.01290907574351877,0.0005262274271808564,0.0,0.0,-0.0001009520568914013,0.0127734375,-73.76575660705566,103.15000564575195,17.447295055389404,100.0,0.0031583561841398477,0.006857105010421947,0.019151502726599573
4000,1363762.9180078125,4977.681027832031,0.01253973922226578,0.012518426645547151,0.00053281520591554,0.0,0.0,-0.00010287252040143358,0.01265625,-68.05095703125,92.85540618896485,16.691561031341553,100.0,0.003215147001319565,0.00697052245028317,0.019265797082334758
4100,1127839.9040820312,3576.7132263183594,0.013337342939339579,0.013316526509588584,0.0005204116437744232,0.0,0.0,-0.00010303735878551379,0.013046875,-55.12615261077881,79.52330337524414,18.253511810302733,100.0,0.003190192056936212,0.006867483309470117,0.019137471467256546
4200,859125.9242773438,2025.1446533203125,0.01347291208570823,0.013452140742447227,0.0005192817476199707,0.0,0.0,-9.125871307333e-05,0.0129296875,-34.29631416320801,62.464516410827635,24.011240768432618,100.0,0.003188802228542045,0.006881908448413014,0.019266725201159716
4300,686329.318125,1228.8515545654298,0.015003925492055713,0.014982776718679815,0.0005287182688334724,0.0,0.0,-0.00010549087681283709,0.012734375,-20.45459328174591,50.86541229248047,32.9044687461853,100.0,0.003173152969684452,0.006893635443411768,0.019251586794853212
4400,505859.6007128906,792.4365490722656,0.016690991735085845,0.016670047300867737,0.0005236080890608719,0.0,0.0,-8.375513818464241e-05,0.0130078125,-10.904522128105164,42.865590209960935,40.38259243011475,100.0,0.0031847017299151048,0.006894324831664562,0.01924381598830223
4500,384767.23434570315,579.7070350646973,0.01534046657383442,0.015319252398330718,0.0005303542618639767,0.0,0.0,-0.0001009520568914013,0.0127734375,-7.811811654567719,37.06261861801148,43.532520599365235,100.0,0.0031229652842739595,0.006857105010421947,0.019151502726599573
4600,284867.82177734375,435.66590133666995,0.012366251469356939,0.012344977994216607,0.0005318373941554455,0.0,0.0,-0.00010287252040143358,0.01265625,-6.461306104660034,32.36801078796387,45.24762783050537,100.0,0.003199148615822196,0.00697052245028317,0.019265797082334758
4700,218502.93025390626,315.98241386413576,0.008781908706296235,0.008761137797264382,0.0005192729624832282,0.0,0.0,-0.00010303735878551379,0.013046875,-5.359208477735519,27.727951984405518,45.66058410644531,100.0,0.003179155213292688,0.006867483309470117,0.019137471467256546
4800,154682.66947998048,234.06392967224122,0.007385999298421666,0.007365226756664924,0.0005193136638263241,0.0,0.0,-9.125871307333e-05,0.0129296875,-4.556674113273621,24.016478090286256,45.719904594421386,100.0,0.003182607437483966,0.006881908448413014,0.019266725201159716
