date,HARD_BOTH,TRAIN_ONLY,INFER_ONLY,HARD_NONE
2025-03-20,1.0,1.0,1.0,1.0
2025-03-21,0.9834302147130236,0.9949287238819744,0.9878834880306596,0.9983709549024188
2025-03-24,1.0335634303679428,1.025479983939803,1.031240445248354,1.0287655298378704
2025-03-25,1.0364642236053718,1.0342183505304912,1.034613107914801,1.0337333161267186
2025-03-26,1.0039773655372335,1.030671628886103,1.0000755913742638,1.0190266779652764
2025-03-27,0.9626965218849246,1.0193672843526875,0.951401273742685,1.0189393530010633
2025-03-28,0.9168985977826496,1.0324858155620098,0.9077789369756328,1.0102276790682505
2025-03-31,0.9241197613772224,1.0399310610188797,0.9119427418146796,1.001279878430518
2025-04-01,0.9360080409702368,1.0347061624061338,0.9211806275661436,1.013682688895457
2025-04-02,0.9581925608449556,1.0314797195410217,0.9430137198537528,1.0178982792947973
2025-04-03,0.9139249291585668,1.08482940251861,0.8994473369245366,1.0006303702687172
2025-04-04,0.8557880798803611,1.1106236818572202,0.8401368633576929,0.986767657972261
2025-04-07,0.8174190273922934,1.098559730571652,0.8176293734913059,0.9884841219641194
2025-04-08,0.7972393654333135,1.1122340529269643,0.7977904039870521,0.97881099672822
2025-04-09,0.8385501268846761,1.0165505980473564,0.8444954458118886,1.0229880331265648
2025-04-10,0.787753355050893,1.0448656031033152,0.7933385249549973,1.015887365061276
2025-04-11,0.8018090941635359,1.0249927314417284,0.8074939192332686,1.0213638378544916
2025-04-14,0.7999808321527042,1.0136421731373078,0.808854540191678,1.0253823121210244
2025-04-15,0.8018726966134012,1.0338268548837912,0.8129790506916659,1.0237329060734754
2025-04-16,0.7762291744742994,1.0518052497903656,0.7869803524281075,1.006879836651993
2025-04-17,0.7770037837883629,1.0464513807847062,0.7826529162680868,1.011917869781728
2025-04-21,0.7581422479805218,1.0564270148463872,0.7636542494490811,0.9975565062112048
2025-04-22,0.7708487255859006,1.0320590872988986,0.7778395969366296,1.0107223811927166
2025-04-23,0.777213275612416,1.0137432513097309,0.7842618674327572,1.0162765684603707
2025-04-24,0.796462036080245,0.995937870339078,0.8036851960144392,1.0251327667993635
2025-04-25,0.8309715063688274,1.0026691900165758,0.8395231031467661,1.0517795634430067
2025-04-28,0.8336835519262932,1.0048408759375391,0.8422630585902787,1.0504012787657993
2025-04-29,0.8882327329914894,1.0146220371519314,0.8900718844038071,1.0606954150133387
2025-04-30,0.8661191203975331,1.0134120973425016,0.8687590736360223,1.05544502325754
2025-05-01,0.8516706107821282,1.0065197484213706,0.8556573818047897,1.0479502502314098
2025-05-02,0.8810053669131317,0.9883445024140952,0.8853175345378981,1.0606632149860151
2025-05-05,0.8632831249359632,0.994232741095114,0.869930442143833,1.055121190908321
