method,run_name,reversal_rate,entry_violation_rate,mean_abs_deviation,mean_normalized_deviation,sign_agreement_rate,baseline_policy_corr
HARD_BOTH,Mr_Derivatives_20260324_232707,0.0,0.0,0.003784875152632594,0.7581963539123535,0.5780160857908847,0.738275408744812
BC,,,,,,,
IQL,,,,,,,
TRAIN_ONLY,Mr_Derivatives_20260325_005745,0.3297587131367292,1.0,0.06242602691054344,0.9269357323646545,0.6702412868632708,0.7253566384315491
INFER_ONLY,Mr_Derivatives_20260325_022818,0.0,0.0,0.0034867527429014444,0.7139872312545776,0.6536193029490617,0.7741081714630127
HARD_NONE,Mr_Derivatives_20260325_035533,0.34798927613941016,0.052933963916622875,0.007828283123672009,0.9365139603614807,0.6520107238605898,0.7685016989707947
