method,run_name,reversal_rate,entry_violation_rate,mean_abs_deviation,mean_normalized_deviation,sign_agreement_rate,baseline_policy_corr
HARD_BOTH,Financial_Education_20260325_001144,0.0,0.0,0.01078930962830782,0.7182801961898804,0.6560975609756098,0.8222495317459106
BC,Financial_Education_20260317_153559,0.25609756097560976,0.1458670988654781,0.0213264599442482,0.8491357564926147,0.7439024390243902,0.7830773591995239
IQL,Financial_Education_20260317_161335,0.24634146341463414,0.14478660183684494,0.01953626610338688,0.8042640686035156,0.7536585365853659,0.7643263936042786
TRAIN_ONLY,Financial_Education_20260325_014224,0.3073170731707317,0.08860075634792004,0.022681687027215958,0.9333486557006836,0.6926829268292682,0.7695483565330505
INFER_ONLY,Financial_Education_20260325_031145,0.0,0.0,0.01003196183592081,0.6751784086227417,0.6878048780487804,0.7318009734153748
HARD_NONE,Financial_Education_20260325_105832,0.25121951219512195,0.14478660183684494,0.019506415352225304,0.8139215111732483,0.748780487804878,0.753296971321106
