method,run_name,cumulative_return,baseline_cumulative_return,sharpe,baseline_sharpe,max_drawdown,baseline_max_drawdown
HARD_BOTH,Financial_Education_20260325_001144,0.39964944452695383,0.3678276323866543,2.421160841275501,2.3606432855852146,0.35438005922312904,0.3456399528323872
BC,Financial_Education_20260317_153559,0.19832732038755885,0.6068088813979278,3.1523361519801405,4.311481095021546,0.10919982896855232,0.16307030336093697
IQL,Financial_Education_20260317_161335,0.19076342410162428,0.6068088813979278,2.736719827479655,4.311481095021546,0.1085954478494459,0.16307030336093697
TRAIN_ONLY,Financial_Education_20260325_014224,0.12564510504096105,0.3678276323866543,2.0746328113119223,2.3606432855852146,0.08975153214085618,0.3456399528323872
INFER_ONLY,Financial_Education_20260325_031145,0.4637198347720275,0.3678276323866543,2.6814378926053655,2.3606432855852146,0.3623015082122976,0.3456399528323872
HARD_NONE,Financial_Education_20260325_105832,0.2529389455906055,0.3678276323866543,3.3656482200108284,2.3606432855852146,0.1254086030019436,0.3456399528323872
