date,KICL,WO_HARD,WO_RL_COMPLETION,WO_REGIME_SPLIT
2024-08-14 00:00:00,1.0,1.0,1.0,1.0
2024-08-15 00:00:00,1.0376320739697174,1.0406130381025112,1.0416943288685732,1.0424189990667911
2024-08-16 00:00:00,1.0394848465242708,1.0393085683016907,1.0386303528640934,1.0403914400374243
2024-08-19 00:00:00,1.0674111433543103,1.0657383447496422,1.0656625832952091,1.0708136578026948
2024-08-20 00:00:00,1.0637017235132034,1.0567253895889197,1.0588096241464982,1.0670555516560791
2024-08-21 00:00:00,1.1006837570092742,1.0874823560983866,1.0931277846147698,1.1025669384704075
2024-08-22 00:00:00,1.0438610738245762,1.0373414142596262,1.036156603745199,1.0338219510721671
2024-08-23 00:00:00,1.092096381857595,1.038613927356561,1.086731663558826,1.0843310796803782
2024-08-26 00:00:00,1.054519305266385,1.0151731585340404,1.0487377662032742,1.0462275845410292
2024-08-27 00:00:00,1.0090649043335926,1.0003385676496832,1.0293947857955243,1.015599118434154
2024-08-28 00:00:00,1.0032070058782567,0.9607898379051076,1.0234188668038466,1.009703287074282
2024-08-29 00:00:00,0.9730985831646728,0.9562286967118866,0.9927038422134716,0.9793998968423596
2024-08-30 00:00:00,0.9540927993717552,0.9573001348421816,0.973315144170002,0.9602710408269132
2024-09-03 00:00:00,0.939688672654618,0.9078634720455528,0.9586208139313028,0.9457736399829112
2024-09-04 00:00:00,0.9553432268852646,0.9114362597362228,0.9731158052711804,0.9611029000786112
2024-09-05 00:00:00,0.94673349800731,0.9106635570191104,0.9623058926303903,0.9520495046027112
2024-09-06 00:00:00,0.9269451405867144,0.8797203768073616,0.9449923080594248,0.940106207585792
2024-09-09 00:00:00,0.9373234197660152,0.9087873846161598,0.9555726472466228,0.950631840930548
2024-09-10 00:00:00,0.9357658640292588,0.9137572474659366,0.952634619329265,0.9481819355080944
2024-09-11 00:00:00,0.9595336996544114,0.935452381102592,0.9786199313216613,0.9716957990439816
2024-09-12 00:00:00,0.9620537554730816,0.9369045158973498,0.9848916094898847,0.973718060500272
2024-09-13 00:00:00,0.963047268526796,0.9405487565433028,0.990463790186242,0.9705121022872736
2024-09-16 00:00:00,0.9479260968853304,0.938188135936104,0.9802036512217682,0.9701058789458438
2024-09-17 00:00:00,0.946793092227849,0.938927507423621,0.984246677236398,0.9631293279478538
2024-09-18 00:00:00,0.9505314364409854,0.9403836442757104,0.9855585976530644,0.9670376843419276
2024-09-19 00:00:00,0.9881008925489017,0.9722635805211072,1.0196610387887743,1.003406031268672
2024-09-20 00:00:00,0.9902512695666852,0.9750301167052866,1.021880099291882,1.0055897164423384
2024-09-23 00:00:00,1.0151632653830025,0.996774152814556,1.0475877893910592,1.0308875853558568
2024-09-24 00:00:00,1.0469524481718733,0.9989111555159712,1.0710162313368723,1.0715639255135374
2024-09-25 00:00:00,1.021377986140862,0.9945055841487174,1.0448539505277017,1.045388265888595
2024-09-26 00:00:00,1.0540090753708722,0.9961659452300436,1.0773481858406868,1.0641952834374064
2024-09-27 00:00:00,1.059179928543165,1.0077674240893353,1.0826335381346963,1.069416109031688
2024-09-30 00:00:00,1.0428234557229767,0.9960697119309608,1.0703846810740851,1.0392970970990063
2024-10-01 00:00:00,1.0153678035962603,1.0010907606671573,1.0618681777730654,0.9926468822387096
2024-10-02 00:00:00,1.011104301125512,1.005613462194996,1.0665167831089977,0.9967560895074328
2024-10-03 00:00:00,1.025028100939455,1.016011667766162,1.0796951471352465,1.0095308120339113
2024-10-04 00:00:00,1.0404269570626656,1.0313542040514487,1.0953341686925857,1.024396880470027
2024-10-07 00:00:00,1.023860859327945,1.0228618953494235,1.07857732189344,1.00838789054577
2024-10-08 00:00:00,1.046064178744974,1.0288774215414385,1.1007712968740562,1.029653820887786
2024-10-09 00:00:00,1.060490299201847,1.036326688880524,1.115266728659713,1.0435492262719543
2024-10-10 00:00:00,1.0765706332421454,1.0455629601528555,1.130467288850184,1.0581996738138837
2024-10-11 00:00:00,1.0845178213996238,1.0516943870461173,1.13866947984558,1.0659010713488646
2024-10-14 00:00:00,1.0872567426772826,1.0569903268292566,1.142128803808035,1.0688920826677666
2024-10-15 00:00:00,1.0682433236480828,1.0339940591680414,1.1231622028020911,1.05092144939829
2024-10-16 00:00:00,1.0781953544606218,1.0382601393330997,1.1331197335216765,1.0602014341103785
2024-10-17 00:00:00,1.0873466071669895,1.0430623758772748,1.141873928933149,1.0685796616955583
2024-10-18 00:00:00,1.09490987113134,1.0445260956981457,1.1494945541345527,1.0758964894197272
2024-10-21 00:00:00,1.0872247030774294,1.0463197004558886,1.1419866751668155,1.0687507465985395
2024-10-22 00:00:00,1.0863467824620503,1.0446284994147017,1.141093148884378,1.067963314430597
2024-10-23 00:00:00,1.066643722890216,1.0297203423229178,1.1213283230091613,1.0492040682566055
2024-10-24 00:00:00,1.081402894798486,1.0417688096274953,1.1356571716614894,1.0629785269161496
2024-10-25 00:00:00,1.0954727730839409,1.052094080199676,1.1490576026158508,1.0759839291030706
2024-10-28 00:00:00,1.0934602458801137,1.0485855629934109,1.1474601347097249,1.0743881305701184
2024-10-29 00:00:00,1.0894555070531378,1.0528901182247985,1.137620444243706,1.0675492614476267
2024-10-30 00:00:00,1.0667075178093377,1.0129622030778138,1.1029513324235207,1.0416749497174032
2024-10-31 00:00:00,1.0455054250883482,0.9878529442170848,1.081028850368827,1.0209704093440524
2024-11-01 00:00:00,1.052763549683828,0.9942382836196876,1.0884857000879862,1.0281822466551789
2024-11-04 00:00:00,1.0383584152221652,0.989011314252401,1.0735917736464091,1.0141134621511845
2024-11-05 00:00:00,1.0516012399854957,1.006075698636623,1.087283951142472,1.0270470760869168
2024-11-06 00:00:00,1.0057322919639249,1.010812178237098,1.0398585876650288,0.9822491363760556
2024-11-07 00:00:00,1.0385204404186852,1.029736399818142,1.0737592966476746,1.0142717041710785
2024-11-08 00:00:00,0.9830427994828242,1.020233574165904,1.0163992001175124,0.960089427900501
2024-11-11 00:00:00,0.9659484587515648,1.0331779985446023,0.99872481782721,0.9433942282391582
2024-11-12 00:00:00,0.9222235264787892,1.0103135047201437,0.9535162203880932,0.9006902429876078
2024-11-13 00:00:00,0.918354840329172,1.0027188099421618,0.9495162627971874,0.8969118879922133
2024-11-14 00:00:00,0.8863810949275731,0.9903368101609475,0.9164575910200856,0.8656847075005732
2024-11-15 00:00:00,0.8874075207025234,0.9778851781510888,0.9175188452576308,0.8666871669413756
2024-11-18 00:00:00,0.8938389696038735,0.9823243196854724,0.9241685247246568,0.8729684459452166
2024-11-19 00:00:00,0.9180617141917844,1.0026136037593727,0.9492131903656198,0.89662560614803
2024-11-20 00:00:00,0.92499586244568,1.01006576235387,0.9563826266734424,0.9033978468211342
2024-11-21 00:00:00,0.9499906707806854,1.0211740040330788,0.9822255535654916,0.927809043614868
2024-11-22 00:00:00,0.9448440411429996,1.0255152802049512,0.976904289578006,0.9227825842307382
2024-11-25 00:00:00,0.9638296946675694,1.038979707806099,0.9965341602878398,0.9413249358356848
2024-11-26 00:00:00,0.961419549845868,1.0447343935738929,0.97577135702154,0.9290349235048412
2024-11-27 00:00:00,0.9665614152666118,1.0600034376729344,0.9885536238204652,0.9444879070931772
2024-11-29 00:00:00,0.9714303502718744,1.062897084616406,0.991928413205576,0.9504041568169578
2024-12-02 00:00:00,0.9685252739986234,1.0614905217830302,0.9924965928009788,0.9479715418288192
2024-12-03 00:00:00,0.9690787331898424,1.0577525334294966,0.9885451193294664,0.9491082146099205
2024-12-04 00:00:00,1.0004602364282706,1.0734983596438468,1.0012467497044375,0.9698667565317732
2024-12-05 00:00:00,1.0955063232300426,1.1232530768138849,1.025602231867665,1.0447698350988788
2024-12-06 00:00:00,1.1449487846155872,1.1604348179179078,1.0545918426428356,1.0844795076944267
2024-12-09 00:00:00,1.2251517706395345,1.1779886283182452,1.105437693295772,1.1832085745905627
2024-12-10 00:00:00,1.1547542876612875,1.1400493924064814,1.0614109447272082,1.1107786357648377
2024-12-11 00:00:00,1.1404385305744809,1.136301578670078,1.0644617059752333,1.0993126364446968
2024-12-12 00:00:00,1.1456452433343896,1.1298558369291112,1.0701498573772348,1.1084062827768135
2024-12-13 00:00:00,1.225950803344531,1.155698267441852,1.090639386089109,1.171227731694248
2024-12-16 00:00:00,1.2649140248531408,1.1795581780199882,1.0974586896479803,1.1930023728249466
2024-12-17 00:00:00,1.269692766111433,1.194603836483586,1.0980109436963643,1.2098304274764955
2024-12-18 00:00:00,1.2662402491432028,1.1643912289560194,1.0606162957497542,1.196355462159954
2024-12-19 00:00:00,1.2287977723031214,1.141420950621638,1.053795425846957,1.1594445658315846
2024-12-20 00:00:00,1.2865529641411009,1.170218840431974,1.071430377842459,1.1944101077216918
2024-12-23 00:00:00,1.277822672806319,1.1588906748127323,1.0753004576064835,1.1916942352927309
2024-12-24 00:00:00,1.277822672806319,1.1793703580830026,1.0753004576064835,1.1916942352927309
2024-12-26 00:00:00,1.2791901119466291,1.1871784470307498,1.0742753867873558,1.1934170085981388
2024-12-27 00:00:00,1.26390523912633,1.1691146676035882,1.061439012813174,1.1791570272023744
2024-12-30 00:00:00,1.2221810823715884,1.148613307575541,1.02639868986394,1.1402305862648752
2024-12-31 00:00:00,1.1970393694984758,1.1406467385474817,1.001131298168838,1.118547231816739
