method,run_name,trained_cumulative_return,baseline_cumulative_return,trained_sharpe,baseline_sharpe,trained_max_drawdown,baseline_max_drawdown
HARD_BOTH,Stocktwits_20260324_232707,0.9251713497200345,-0.146241636878926,1.5312276340773343,-0.10479539276047047,0.2851717202922414,0.45824812894081574
BC,Stocktwits_20260317_153528,-0.04405431866789733,-0.146241636878926,0.03601239760598679,-0.10479539276047047,0.3231517191661194,0.45824812894081574
IQL,Stocktwits_20260317_153945,0.3785749976321593,-0.146241636878926,1.1750641637321109,-0.10479539276047047,0.27920633764757496,0.45824812894081574
TRAIN_ONLY,Stocktwits_20260325_005746,-0.7002403799041412,-0.146241636878926,-3.1423830768577363,-0.10479539276047047,0.7265987940627735,0.45824812894081574
INFER_ONLY,Stocktwits_20260325_022819,0.4279506544325151,-0.146241636878926,1.02894460325466,-0.10479539276047047,0.31386028433517993,0.45824812894081574
HARD_NONE,Stocktwits_20260325_035533,0.012662126729660717,-0.146241636878926,0.2469907068417082,-0.10479539276047047,0.2685444683678945,0.45824812894081574
