date,full_modified,bc_only,iql_modified_only,bc_plus_vanilla_iql,train_v2,baseline
2024-05-14,1.0,1.0,1.0,1.0,1.0,1.0
2024-06-05,1.0980962394469238,1.0765299216420734,1.0705183314625148,1.035469534907354,1.110483388876207,1.0909427281368045
2024-07-02,1.1076894488655753,1.079379275103574,1.067596190057348,1.069745605498532,1.141362527548007,1.125953620234126
2024-08-05,0.9955617847719233,0.996166528137851,0.9693961429348144,1.0294573300124958,1.030294023250688,1.0239262595068677
2024-08-07,0.9860859997907426,0.987571572016279,0.961747724503064,1.061914562381992,1.0205623450744328,1.013987548104273
2024-08-28,1.0663762353904278,1.0288022713053029,1.0121231685384424,1.099601595228762,1.1009193776685433,1.0773024659955637
2024-09-05,1.054603460467525,1.015521255057913,1.0040671871848177,1.0949361548073864,1.0938804226730354,1.0691168412838308
2024-09-11,1.0260908144310907,0.990248201410069,0.9808250390026118,1.0960246910788458,1.064303772640141,1.0401948746236998
2024-09-18,1.0112288924693509,0.9908151474597268,0.9723134905327496,1.0977896467446475,1.057549696167671,1.0376199044079557
2024-09-23,1.0112288924693509,0.9908151474597268,0.9723134905327496,1.1173771697721933,1.057549696167671,1.0376199044079557
2024-10-08,1.0069905465771705,0.974145607835594,0.9617119553857812,1.097304029072711,1.0617087376430927,1.00965784521605
2024-10-16,1.0062001641374931,0.961183902958748,0.958854715377357,1.0943344250926603,1.0630653470366107,1.0111413551878936
2024-10-22,1.004728591699546,0.9542582414146464,0.9511033449008144,1.0921751381943254,1.0627665991101236,1.0134071450481472
2024-10-29,0.9823887819047962,0.9330406232594636,0.9299558748320134,1.0889635069502674,1.0391363333085175,0.9908743704739502
2024-10-31,0.951543948651374,0.9124481391080996,0.9094314719962102,1.095586756293607,1.0065097525506157,0.9597631085221412
2024-11-05,0.9866833191997608,0.9348664004998096,0.9315005938996664,1.1526340406952171,1.044257993256687,0.9927866883483788
2024-11-15,1.0884923536568027,1.0995771261340257,1.0596091900463465,1.1625094821866366,1.1464137467485938,1.0196061742198526
